Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,80.687925,[ 39 118] ; [183  78],[83.38277512 73.61722488] ; [138.61722488 122.38277512],1
a3,1,0.253476,1.304044,[100  59] ; [179  83],[105.37054632  53.62945368] ; [173.62945368  88.37054632],0
a8,1,0.281467,1.159993,[ 18 135] ; [ 38 205],[ 21.63636364 131.36363636] ; [ 34.36363636 208.63636364],0
u4,1,0.300117,1.073673,[  2 157] ; [  1 261],[  1.13301663 157.86698337] ; [  1.86698337 260.13301663],0
n5,1,0.330809,0.945727,[108  50] ; [190  71],[112.37231504  45.62768496] ; [185.62768496  75.37231504],0
u1,1,0.374611,0.788312,[ 21 138] ; [ 43 219],[ 24.17102138 134.82897862] ; [ 39.82897862 222.17102138],0
a7,1,0.395769,0.721145,[106  53] ; [185  77],[109.90261283  49.09738717] ; [181.09738717  80.90261283],0
b3,1,0.45329,0.562413,[28 60] ; [ 61 106],[30.71372549 57.28627451] ; [ 58.28627451 108.71372549],0
b2,1,0.45329,0.562413,[28 60] ; [ 61 106],[30.71372549 57.28627451] ; [ 58.28627451 108.71372549],0
p1,1,0.455305,0.557412,[ 12 146] ; [ 15 246],[ 10.18138425 147.81861575] ; [ 16.81861575 244.18138425],0
d4,1,0.520375,0.41315,[122  37] ; [208  54],[124.63182898  34.36817102] ; [205.36817102  56.63182898],0
r2,1,0.550294,0.356791,[143  15] ; [236  20],[144.64251208  13.35748792] ; [234.35748792  21.64251208],0
s4,1,0.566745,0.328159,[ 27 130] ; [ 50 207],[ 29.20048309 127.79951691] ; [ 47.79951691 209.20048309],0
n6,1,0.622262,0.242701,[135  24] ; [216  44],[133.19570406  25.80429594] ; [217.80429594  42.19570406],0
n3,1,0.699179,0.149327,[32 11] ; [42 12],[32.80412371 10.19587629] ; [41.19587629 12.80412371],0
d2,1,0.727143,0.121751,[66 92] ; [114 148],[67.71428571 90.28571429] ; [112.28571429 149.71428571],0
s1,1,0.73822,0.111698,[  4 155] ; [  8 252],[  4.55369928 154.44630072] ; [  7.44630072 252.55369928],0
n1,1,0.753925,0.098262,[16 28] ; [18 36],[15.26530612 28.73469388] ; [18.73469388 35.26530612],0
a5,1,0.796614,0.066426,[111  48] ; [186  76],[112.16864608  46.83135392] ; [184.83135392  77.16864608],0
n2,1,0.801678,0.06309,[33 10] ; [41 14],[32.46938776 10.53061224] ; [41.53061224 13.46938776],0
r3,1,0.828481,0.046937,[150   8] ; [249  12],[150.45823389   7.54176611] ; [248.54176611  12.45823389],0
a6,1,0.873375,0.0254,[105  54] ; [175  87],[105.74821853  53.25178147] ; [174.25178147  87.74821853],0
u2,1,0.876965,0.023968,[32 27] ; [45 36],[32.45 26.55] ; [44.55 36.45],0
a4,1,0.956842,0.002929,[65 94] ; [106 155],[64.73571429 94.26428571] ; [106.26428571 154.73571429],0
