Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,93.234166,[ 4 68] ; [196  89],[40.33613445 31.66386555] ; [159.66386555 125.33613445],1
v1,1,0.592277,0.286803,[32 37] ; [119 159],[30.0259366 38.9740634] ; [120.9740634 157.0259366],0
v4,1,0.601733,0.27239,[65  7] ; [259  22],[66.08498584  5.91501416] ; [257.91501416  23.08498584],0
p9,1,0.65153,0.203977,[54 17] ; [216  59],[55.40462428 15.59537572] ; [214.59537572  60.40462428],0
u4,1,0.695262,0.153447,[ 1 71] ; [  6 279],[ 1.41176471 70.58823529] ; [  5.58823529 279.41176471],0
s2,1,0.723163,0.125482,[31 39] ; [132 151],[32.32294618 37.67705382] ; [130.67705382 152.32294618],0
p8,1,0.750906,0.100771,[29 41] ; [109 168],[27.83861671 42.16138329] ; [110.16138329 166.83861671],0
p7,1,0.785904,0.073785,[31 37] ; [129 143],[32. 36.] ; [128. 144.],0
p6,1,0.82945,0.0464,[17 55] ; [ 63 218],[16.31728045 55.68271955] ; [ 63.68271955 217.31728045],0
n5,1,0.852881,0.034389,[46 25] ; [186  96],[46.66288952 24.33711048] ; [185.33711048  96.66288952],0
a1,1,0.90455,0.01438,[ 3 69] ; [ 11 274],[ 2.82352941 69.17647059] ; [ 11.17647059 273.82352941],0
n6,1,0.913604,0.011771,[56 16] ; [221  61],[56.33898305 15.66101695] ; [220.66101695  61.33898305],0
a8,1,0.929,0.007939,[11 58] ; [ 40 218],[10.76146789 58.23853211] ; [ 40.23853211 217.76146789],0
v3,1,0.937071,0.006233,[24 48] ; [ 89 182],[23.72011662 48.27988338] ; [ 89.27988338 181.72011662],0
