Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,32.776169,[20 35] ; [194  62],[37.84565916 17.15434084] ; [176.15434084  79.84565916],1
n6,1,0.485573,0.486322,[46  8] ; [225  29],[47.51298701  6.48701299] ; [223.48701299  30.51298701],0
u3,1,0.498811,0.457465,[15 12] ; [28 16],[16.35211268 10.64788732] ; [26.64788732 17.35211268],0
r4,1,0.520198,0.4135,[50  5] ; [239  17],[51.10932476  3.89067524] ; [237.89067524  18.10932476],0
b4,1,0.523198,0.407584,[35 20] ; [151 105],[32.89389068 22.10610932] ; [153.10610932 102.89389068],0
n2,1,0.549308,0.358558,[8 3] ; [34  8],[8.71698113 2.28301887] ; [33.28301887  8.71698113],0
s4,1,0.570547,0.321767,[ 9 46] ; [ 34 219],[ 7.67857143 47.32142857] ; [ 35.32142857 217.67857143],0
r3,1,0.597193,0.27925,[54  1] ; [247   8],[53.40322581  1.59677419] ; [247.59677419   7.40322581],0
u4,1,0.599909,0.275134,[ 1 54] ; [  8 248],[ 1.59163987 53.40836013] ; [  7.40836013 248.59163987],0
b1,1,0.613053,0.255753,[18 37] ; [ 93 163],[19.63022508 35.36977492] ; [ 91.36977492 164.63022508],0
p12,1,0.633525,0.227311,[ 6 49] ; [ 34 222],[ 7.07395498 47.92604502] ; [ 32.92604502 223.07395498],0
v3,1,0.65413,0.200732,[32 21] ; [142 107],[30.53642384 22.46357616] ; [143.46357616 105.53642384],0
p8,1,0.714816,0.133514,[38 17] ; [169  85],[36.84466019 18.15533981] ; [170.15533981  83.84466019],0
n3,1,0.717941,0.130474,[10  2] ; [33  9],[9.55555556 2.44444444] ; [33.44444444  8.55555556],0
p2,1,0.810887,0.057256,[50  5] ; [230  26],[49.51768489  5.48231511] ; [230.48231511  25.51768489],0
p7,1,0.837265,0.042187,[40 13] ; [189  66],[39.40584416 13.59415584] ; [189.59415584  65.40584416],0
n5,1,0.864152,0.029272,[46  9] ; [210  44],[45.56634304  9.43365696] ; [210.43365696  43.56634304],0
p1,1,0.871137,0.026314,[ 5 50] ; [ 25 230],[ 5.32258065 49.67741935] ; [ 24.67741935 230.32258065],0
s6,1,0.99102,0.000127,[40 14] ; [185  65],[39.96710526 14.03289474] ; [185.03289474  64.96710526],0
p11,1,0.993821,6e-05,[46  9] ; [214  42],[45.9807074  9.0192926] ; [214.0192926  41.9807074],0
