Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,94.350525,[260  39] ; [62 82],[217.33182844  81.66817156] ; [104.66817156  39.33182844],1
p12,1,0.138149,2.198458,[ 15 279] ; [  3 140],[ 12.10983982 281.89016018] ; [  5.89016018 137.10983982],0
a4,1,0.140443,2.1731,[127 170] ; [51 93],[119.87755102 177.12244898] ; [58.12244898 85.87755102],0
d2,1,0.157175,2.001193,[135 163] ; [55 89],[128.09954751 169.90045249] ; [61.90045249 82.09954751],0
r2,1,0.162262,1.953019,[276  20] ; [126  15],[272.29290618  23.70709382] ; [129.70709382  11.29290618],0
n2,1,0.173895,1.849043,[47 15] ; [30 17],[43.79816514 18.20183486] ; [33.20183486 13.79816514],0
s7,1,0.313598,1.015462,[ 80 202] ; [ 33 106],[ 75.6912114 206.3087886] ; [ 37.3087886 101.6912114],0
d3,1,0.374196,0.789682,[190 108] ; [98 46],[194.1719457 103.8280543] ; [93.8280543 50.1719457],0
d4,1,0.38529,0.753755,[227  71] ; [115  29],[230.57918552  67.42081448] ; [111.42081448  32.57918552],0
n3,1,0.457993,0.550795,[48 12] ; [34 12],[46.41509434 13.58490566] ; [35.58490566 10.41509434],0
s5,1,0.477741,0.504016,[ 57 235] ; [ 23 115],[ 54.3255814 237.6744186] ; [ 25.6744186 112.3255814],0
a7,1,0.512669,0.428617,[209  90] ; [105  39],[211.93227991  87.06772009] ; [102.06772009  41.93227991],0
p1,1,0.528855,0.396591,[ 24 275] ; [  9 133],[ 22.37414966 276.62585034] ; [ 10.62585034 131.37414966],0
u3,1,0.567543,0.326811,[53 49] ; [24 27],[51.33333333 50.66666667] ; [25.66666667 25.33333333],0
d1,1,0.571575,0.320055,[156 143] ; [71 73],[153.21218962 145.78781038] ; [73.78781038 70.21218962],0
b4,1,0.608659,0.262132,[173 126] ; [87 57],[175.48532731 123.51467269] ; [84.51467269 59.48532731],0
b3,1,0.634119,0.226516,[ 65 108] ; [29 55],[ 63.27626459 109.72373541] ; [30.72373541 53.27626459],0
b2,1,0.634119,0.226516,[ 65 108] ; [29 55],[ 63.27626459 109.72373541] ; [30.72373541 53.27626459],0
u2,1,0.649813,0.206136,[51 49] ; [28 23],[52.31788079 47.68211921] ; [26.68211921 24.31788079],0
v2,1,0.67127,0.18012,[157 130] ; [73 66],[154.95305164 132.04694836] ; [75.04694836 63.95305164],0
r1,1,0.742782,0.107696,[229  68] ; [109  35],[227.63265306  69.36734694] ; [110.36734694  33.63265306],0
u4,1,0.747498,0.103645,[  3 296] ; [  1 143],[  2.69977427 296.30022573] ; [  1.30022573 142.69977427],0
a3,1,0.824187,0.049356,[197 101] ; [93 50],[195.96371882 102.03628118] ; [94.03628118 48.96371882],0
b5,1,0.854323,0.033711,[180 119] ; [88 56],[180.88487585 118.11512415] ; [87.11512415 56.88487585],0
s3,1,0.870309,0.026656,[ 74 224] ; [ 34 107],[ 73.31207289 224.68792711] ; [ 34.68792711 106.31207289],0
a1,1,0.892083,0.018406,[  9 290] ; [  4 140],[  8.77426637 290.22573363] ; [  4.22573363 139.77426637],0
s4,1,0.980148,0.000619,[ 29 267] ; [ 14 130],[ 28.92727273 267.07272727] ; [ 14.07272727 129.92727273],0
b1,1,0.998479,4e-06,[108 191] ; [52 92],[107.99097065 191.00902935] ; [52.00902935 91.99097065],0
