Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001314,10.3223,[ 1 32] ; [5 8],[ 4.30434783 28.69565217] ; [ 1.69565217 11.30434783],0
p4,1,0.523118,0.407741,[ 5 28] ; [ 3 10],[ 5.73913043 27.26086957] ; [ 2.26086957 10.73913043],0
p8,1,0.551846,0.354021,[ 5 28] ; [ 1 11],[ 4.4 28.6] ; [ 1.6 10.4],0
n4,1,0.595082,0.282477,[23 10] ; [8 5],[22.23913043 10.76086957] ; [8.76086957 4.23913043],0
a7,1,0.607936,0.263191,[15 18] ; [7 6],[15.7826087 17.2173913] ; [6.2173913 6.7826087],0
n2,1,0.653368,0.201681,[8 9] ; [4 3],[8.5 8.5] ; [3.5 3.5],0
s4,1,0.663898,0.188823,[ 4 29] ; [ 1 12],[ 3.58695652 29.41304348] ; [ 1.41304348 11.58695652],0
b1,1,0.666618,0.185584,[18 15] ; [8 5],[18.65217391 14.34782609] ; [7.34782609 5.65217391],0
a8,1,0.691615,0.157343,[ 4 29] ; [ 2 10],[ 4.4 28.6] ; [ 1.6 10.4],0
v2,1,0.742234,0.108173,[ 6 26] ; [ 3 10],[ 6.4 25.6] ; [ 2.6 10.4],0
p9,1,0.79661,0.066428,[13 18] ; [6 7],[13.38636364 17.61363636] ; [5.61363636 7.38636364],0
b5,1,0.818281,0.052788,[14 19] ; [6 7],[14.34782609 18.65217391] ; [5.65217391 7.34782609],0
u1,1,0.840061,0.040729,[ 2 31] ; [ 1 12],[ 2.15217391 30.84782609] ; [ 0.84782609 12.15217391],0
a6,1,0.88668,0.020308,[16 17] ; [6 7],[15.7826087 17.2173913] ; [6.2173913 6.7826087],0
p11,1,0.953475,0.003404,[13 20] ; [5 8],[12.91304348 20.08695652] ; [5.08695652 7.91304348],0
r3,1,0.964944,0.001932,[15 17] ; [6 7],[14.93333333 17.06666667] ; [6.06666667 6.93333333],0
