Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,58.973555,[17 29] ; [80  2],[34.859375 11.140625] ; [62.140625 19.859375],1
d5,1,0.080848,3.047769,[28 20] ; [60 22],[32.49230769 15.50769231] ; [55.50769231 26.49230769],0
u3,1,0.092153,2.836364,[ 8 14] ; [18 12],[11. 11.] ; [15. 15.],0
n2,1,0.112176,2.523297,[14 16] ; [17  8],[16.90909091 13.09090909] ; [14.09090909 10.90909091],0
n4,1,0.117976,2.44399,[25 22] ; [55 27],[29.14728682 17.85271318] ; [50.85271318 31.14728682],0
s2,1,0.131155,2.278782,[ 9 39] ; [25 56],[12.65116279 35.34883721] ; [21.34883721 59.65116279],0
s7,1,0.147689,2.09596,[ 9 37] ; [24 52],[12.44262295 33.55737705] ; [20.55737705 55.44262295],0
d1,1,0.211787,1.559171,[18 30] ; [40 42],[21.41538462 26.58461538] ; [36.58461538 45.41538462],0
b4,1,0.238151,1.391507,[26 22] ; [53 29],[29.16923077 18.83076923] ; [49.83076923 32.16923077],0
s1,1,0.256347,1.288376,[ 4 43] ; [ 3 77],[ 2.59055118 44.40944882] ; [ 4.40944882 75.59055118],0
a2,1,0.303463,1.058912,[ 6 42] ; [16 66],[ 8.12307692 39.87692308] ; [13.87692308 68.12307692],0
n1,1,0.310536,1.028395,[ 9 21] ; [10 13],[10.75471698 19.24528302] ; [ 8.24528302 14.75471698],0
b2,1,0.363585,0.825471,[11 20] ; [13 37],[ 9.18518519 21.81481481] ; [14.81481481 35.18518519],0
b3,1,0.363585,0.825471,[11 20] ; [13 37],[ 9.18518519 21.81481481] ; [14.81481481 35.18518519],0
a3,1,0.365451,0.819073,[26 21] ; [52 30],[28.41860465 18.58139535] ; [49.58139535 32.41860465],0
b5,1,0.367052,0.813619,[23 25] ; [46 36],[25.47692308 22.52307692] ; [43.52307692 38.47692308],0
p1,1,0.43964,0.597222,[ 4 44] ; [ 4 77],[ 2.97674419 45.02325581] ; [ 5.02325581 75.97674419],0
u2,1,0.540031,0.375482,[11 11] ; [17 12],[12.07843137  9.92156863] ; [15.92156863 13.07843137],0
v2,1,0.559578,0.340436,[16 31] ; [31 48],[17.53174603 29.46825397] ; [29.46825397 49.53174603],0
p8,1,0.579359,0.307272,[10 37] ; [21 61],[11.29457364 35.70542636] ; [19.70542636 62.29457364],0
n5,1,0.700772,0.14767,[28 19] ; [46 36],[26.96124031 20.03875969] ; [47.03875969 34.96124031],0
p12,1,0.706053,0.142252,[ 1 47] ; [ 1 80],[ 0.74418605 47.25581395] ; [ 1.25581395 79.74418605],0
d2,1,0.712556,0.135737,[22 24] ; [42 40],[23. 23.] ; [41. 41.],0
p10,1,0.789965,0.070946,[11 37] ; [20 60],[11.625 36.375] ; [19.375 60.625],0
s5,1,0.903704,0.014637,[ 8 40] ; [14 66],[ 8.25 39.75] ; [13.75 66.25],0
b1,1,0.924229,0.009045,[25 23] ; [42 40],[24.73846154 23.26153846] ; [42.26153846 39.73846154],0
a4,1,0.96666,0.001747,[17 30] ; [29 52],[16.890625 30.109375] ; [29.109375 51.890625],0
