Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.684487,[34 32] ; [302  60],[51.81308411 14.18691589] ; [284.18691589  77.81308411],1
p7,1,0.410526,0.677278,[43 22] ; [250 101],[45.78125 19.21875] ; [247.21875 103.78125],0
p11,1,0.423154,0.641538,[51 15] ; [295  67],[53.35514019 12.64485981] ; [292.64485981  69.35514019],0
u4,1,0.433302,0.613955,[ 1 65] ; [ 12 350],[ 2.0046729 63.9953271] ; [ 10.9953271 351.0046729],0
r2,1,0.436216,0.606217,[62  3] ; [347  10],[62.99763033  2.00236967] ; [346.00236967  10.99763033],0
n3,1,0.465915,0.531647,[11  2] ; [55 18],[9.97674419 3.02325581] ; [56.02325581 16.97674419],0
b1,1,0.556125,0.346458,[23 43] ; [140 222],[25.13551402 40.86448598] ; [137.86448598 224.13551402],0
v2,1,0.741169,0.109102,[33 29] ; [192 154],[34.19117647 27.80882353] ; [190.80882353 155.19117647],0
s1,1,0.742955,0.107547,[ 2 63] ; [ 14 343],[ 2.46445498 62.53554502] ; [ 13.53554502 343.46445498],0
b4,1,0.750237,0.101332,[38 28] ; [216 146],[39.1682243 26.8317757] ; [214.8317757 147.1682243],0
n2,1,0.755421,0.097032,[10  2] ; [58 15],[9.6 2.4] ; [58.4 14.6],0
a1,1,0.811943,0.056606,[ 3 63] ; [ 19 343],[ 3.39252336 62.60747664] ; [ 18.60747664 343.39252336],0
v3,1,0.855198,0.033303,[25 38] ; [144 208],[25.65542169 37.34457831] ; [143.34457831 208.65542169],0
