Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,40.183045,[24 46] ; [130  38],[45.29411765 24.70588235] ; [108.70588235  59.29411765],1
a5,1,0.141817,2.158134,[42 28] ; [118  51],[46.86192469 23.13807531] ; [113.13807531  55.86192469],0
b1,1,0.146954,2.103582,[31 39] ; [ 58 111],[26.06694561 43.93305439] ; [ 62.93305439 106.06694561],0
p8,1,0.202022,1.627695,[30 38] ; [89 78],[34.43404255 33.56595745] ; [84.56595745 82.43404255],0
r3,1,0.205551,1.602491,[62  8] ; [157  11],[64.41176471  5.58823529] ; [154.58823529  13.41176471],0
b5,1,0.225201,1.470917,[38 32] ; [106  63],[42.17573222 27.82426778] ; [101.82426778  67.17573222],0
n5,1,0.229969,1.441051,[53 16] ; [116  52],[49.20253165 19.79746835] ; [119.79746835  48.20253165],0
b3,1,0.256824,1.285794,[23 24] ; [37 58],[19.85915493 27.14084507] ; [40.14084507 54.85915493],0
b2,1,0.256824,1.285794,[23 24] ; [37 58],[19.85915493 27.14084507] ; [40.14084507 54.85915493],0
u3,1,0.260007,1.268719,[ 7 12] ; [28 26],[9.10958904 9.89041096] ; [25.89041096 28.10958904],0
s2,1,0.269017,1.221751,[11 59] ; [ 37 131],[14.11764706 55.88235294] ; [ 33.88235294 134.11764706],0
s5,1,0.321453,0.983026,[11 56] ; [ 19 145],[ 8.7012987 58.2987013] ; [ 21.2987013 142.7012987],0
a3,1,0.404444,0.695074,[51 18] ; [115  53],[48.32911392 20.67088608] ; [117.67088608  50.32911392],0
v3,1,0.407283,0.686719,[22 46] ; [61 99],[24.75438596 43.24561404] ; [ 58.24561404 101.75438596],0
n3,1,0.473091,0.514747,[18  4] ; [22  8],[16.92307692  5.07692308] ; [23.07692308  6.92307692],0
b4,1,0.498815,0.457458,[36 34] ; [95 74],[38.36820084 31.63179916] ; [92.63179916 76.36820084],0
u4,1,0.518067,0.417739,[ 1 69] ; [  1 168],[ 0.58577406 69.41422594] ; [  1.41422594 167.58577406],0
p4,1,0.522239,0.409469,[31 36] ; [86 83],[33.21610169 33.78389831] ; [83.78389831 85.21610169],0
p2,1,0.548813,0.359447,[54 14] ; [139  29],[55.61016949 12.38983051] ; [137.38983051  30.61016949],0
u2,1,0.553554,0.350989,[ 8 11] ; [27 27],[9.10958904 9.89041096] ; [25.89041096 28.10958904],0
n2,1,0.559128,0.341217,[17  5] ; [21  9],[16.07692308  5.92307692] ; [21.92307692  8.07692308],0
d2,1,0.561031,0.337923,[31 38] ; [ 69 100],[28.99159664 40.00840336] ; [71.00840336 97.99159664],0
p5,1,0.568715,0.324837,[ 6 63] ; [ 11 156],[ 4.97033898 64.02966102] ; [ 12.02966102 154.97033898],0
p1,1,0.650952,0.204702,[ 5 65] ; [ 15 153],[ 5.88235294 64.11764706] ; [ 14.11764706 153.88235294],0
a8,1,0.668125,0.183803,[ 7 59] ; [ 19 131],[ 7.94444444 58.05555556] ; [ 18.05555556 131.94444444],0
v1,1,0.675374,0.17538,[34 34] ; [78 88],[32.54700855 35.45299145] ; [79.45299145 86.54700855],0
s7,1,0.730751,0.118423,[17 49] ; [ 38 123],[15.99118943 50.00881057] ; [ 39.00881057 121.99118943],0
p7,1,0.75668,0.096003,[41 28] ; [95 71],[39.93191489 29.06808511] ; [96.06808511 69.93191489],0
v2,1,0.759222,0.093944,[36 33] ; [87 73],[37.06113537 31.93886463] ; [85.93886463 74.06113537],0
s4,1,0.766625,0.088085,[ 5 65] ; [ 14 155],[ 5.56485356 64.43514644] ; [ 13.43514644 155.56485356],0
s8,1,0.781546,0.076898,[15 55] ; [ 39 130],[15.81589958 54.18410042] ; [ 38.18410042 130.81589958],0
s3,1,0.783048,0.075817,[19 49] ; [ 44 124],[18.15254237 49.84745763] ; [ 44.84745763 123.15254237],0
p11,1,0.794127,0.068097,[57 13] ; [140  29],[57.69874477 12.30125523] ; [139.30125523  29.69874477],0
a4,1,0.837611,0.042005,[30 40] ; [70 99],[29.28870293 40.71129707] ; [70.71129707 98.28870293],0
n1,1,0.841542,0.039969,[ 7 15] ; [10 19],[ 7.33333333 14.66666667] ; [ 9.66666667 19.33333333],0
n6,1,0.861963,0.030233,[55 14] ; [133  36],[54.50420168 14.49579832] ; [133.49579832  35.50420168],0
n4,1,0.947681,0.004306,[50 20] ; [120  49],[49.79079498 20.20920502] ; [120.20920502  48.79079498],0
