Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,42.379937,[51 29] ; [ 5 53],[32.46376812 47.53623188] ; [23.53623188 34.46376812],1
n5,1,0.442536,0.589697,[48 31] ; [32 27],[45.79710145 33.20289855] ; [34.20289855 24.79710145],0
n2,1,0.474181,0.512217,[25 13] ; [16 12],[23.60606061 14.39393939] ; [17.39393939 10.60606061],0
p3,1,0.503191,0.448201,[17 62] ; [10 49],[15.45652174 63.54347826] ; [11.54347826 47.45652174],0
n1,1,0.53951,0.376448,[16 21] ; [10 18],[14.8 22.2] ; [11.2 16.8],0
n3,1,0.64504,0.212211,[22 13] ; [16 12],[21.11111111 13.88888889] ; [16.88888889 11.11111111],0
p6,1,0.667883,0.184089,[13 66] ; [11 46],[13.94117647 65.05882353] ; [10.05882353 46.94117647],0
s3,1,0.737608,0.11224,[35 46] ; [23 34],[34.04347826 46.95652174] ; [23.95652174 33.04347826],0
b5,1,0.746041,0.104888,[50 31] ; [38 21],[50.91428571 30.08571429] ; [37.08571429 21.91428571],0
s4,1,0.787481,0.072675,[15 66] ; [12 47],[15.62142857 65.37857143] ; [11.37857143 47.62142857],0
s1,1,0.810384,0.057567,[ 6 74] ; [ 5 53],[ 6.37681159 73.62318841] ; [ 4.62318841 53.37681159],0
p8,1,0.92079,0.009888,[16 64] ; [12 46],[16.23188406 63.76811594] ; [11.76811594 46.23188406],0
b2,1,0.922131,0.009555,[15 22] ; [13 20],[14.8 22.2] ; [13.2 19.8],0
b3,1,0.922131,0.009555,[15 22] ; [13 20],[14.8 22.2] ; [13.2 19.8],0
s2,1,0.934313,0.006793,[28 53] ; [20 39],[27.77142857 53.22857143] ; [20.22857143 38.77142857],0
