Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,126.513776,[47 78] ; [421  70],[94.96753247 30.03246753] ; [373.03246753 117.96753247],1
r3,1,0.058241,3.58677,[118   8] ; [478  14],[121.51456311   4.48543689] ; [474.48543689  17.51456311],0
p2,1,0.072516,3.225142,[100  24] ; [427  64],[106.25691057  17.74308943] ; [420.74308943  70.25691057],0
p9,1,0.073489,3.203317,[104  22] ; [431  56],[109.96737357  16.03262643] ; [425.03262643  61.96737357],0
v4,1,0.083965,2.986438,[114  10] ; [471  21],[117.75974026   6.24025974] ; [467.24025974  24.75974026],0
b3,1,0.085986,2.947959,[19 42] ; [145 193],[25.0726817 35.9273183] ; [138.9273183 199.0726817],0
b2,1,0.085986,2.947959,[19 42] ; [145 193],[25.0726817 35.9273183] ; [138.9273183 199.0726817],0
p5,1,0.123604,2.371053,[ 11 113] ; [ 69 421],[ 16.15635179 107.84364821] ; [ 63.84364821 426.15635179],0
p7,1,0.131354,2.276427,[72 49] ; [322 160],[79.06135987 41.93864013] ; [314.93864013 167.06135987],0
p8,1,0.18369,1.767512,[63 63] ; [274 210],[69.60983607 56.39016393] ; [267.39016393 216.60983607],0
s5,1,0.231402,1.432222,[32 93] ; [149 330],[37.45860927 87.54139073] ; [143.54139073 335.45860927],0
b5,1,0.280897,1.162747,[68 58] ; [294 202],[73.33118971 52.66881029] ; [288.66881029 207.33118971],0
n1,1,0.294285,1.099914,[12 29] ; [33 52],[14.64285714 26.35714286] ; [30.35714286 54.64285714],0
a6,1,0.309691,1.031993,[82 44] ; [344 149],[86.71405493 39.28594507] ; [339.28594507 153.71405493],0
a7,1,0.482373,0.493494,[87 39] ; [356 137],[90.17447496 35.82552504] ; [352.82552504 140.17447496],0
s1,1,0.48347,0.491026,[  2 124] ; [ 13 474],[  3.08319739 122.91680261] ; [ 11.91680261 475.08319739],0
d3,1,0.534892,0.385089,[81 45] ; [332 162],[83.93225806 42.06774194] ; [329.06774194 164.93225806],0
n3,1,0.560103,0.339525,[29 12] ; [65 21],[30.34645669 10.65354331] ; [63.65354331 22.34645669],0
u4,1,0.573922,0.316165,[  2 124] ; [ 12 484],[  2.83601286 123.16398714] ; [ 11.16398714 484.83601286],0
a1,1,0.615977,0.251562,[  5 121] ; [ 25 471],[  6.07717042 119.92282958] ; [ 23.92282958 472.07717042],0
b1,1,0.774872,0.0818,[44 82] ; [180 316],[45.37620579 80.62379421] ; [178.62379421 317.37620579],0
n2,1,0.777311,0.07999,[31 10] ; [63 23],[30.34645669 10.65354331] ; [63.65354331 22.34645669],0
u3,1,0.865948,0.028496,[28 20] ; [74 56],[27.50561798 20.49438202] ; [74.49438202 55.50561798],0
b4,1,0.879066,0.023151,[74 52] ; [295 201],[74.74919614 51.25080386] ; [294.25080386 201.74919614],0
u2,1,0.920435,0.009977,[29 19] ; [79 50],[29.28813559 18.71186441] ; [78.71186441 50.28813559],0
