Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000657,11.607637,[32 11] ; [14 24],[24.41975309 18.58024691] ; [21.58024691 16.41975309],1
n5,1,0.418341,0.654971,[28 14] ; [22 16],[26.25 15.75] ; [23.75 14.25],0
u1,1,0.484781,0.48809,[ 1 42] ; [ 2 36],[ 1.59259259 41.40740741] ; [ 1.40740741 36.59259259],0
s3,1,0.523909,0.406192,[21 22] ; [15 21],[19.59493671 23.40506329] ; [16.40506329 19.59493671],0
s5,1,0.529634,0.395093,[12 28] ; [ 9 29],[10.76923077 29.23076923] ; [10.23076923 27.76923077],0
a2,1,0.544952,0.366439,[ 2 41] ; [ 3 35],[ 2.65432099 40.34567901] ; [ 2.34567901 35.65432099],0
p8,1,0.590397,0.289725,[14 29] ; [10 27],[12.9 30.1] ; [11.1 25.9],0
n3,1,0.63007,0.231966,[11  8] ; [9 9],[10.27027027  8.72972973] ; [9.72972973 8.27027027],0
n2,1,0.687788,0.161491,[13  8] ; [10  8],[12.38461538  8.61538462] ; [10.61538462  7.38461538],0
p7,1,0.704899,0.143426,[19 22] ; [16 22],[18.16455696 22.83544304] ; [16.83544304 21.16455696],0
p9,1,0.707811,0.140473,[21 21] ; [16 19],[20.18181818 21.81818182] ; [16.81818182 18.18181818],0
b2,1,0.72975,0.119342,[ 9 16] ; [ 9 13],[ 9.57446809 15.42553191] ; [ 8.42553191 13.57446809],0
b3,1,0.72975,0.119342,[ 9 16] ; [ 9 13],[ 9.57446809 15.42553191] ; [ 8.42553191 13.57446809],0
n1,1,0.801689,0.063082,[ 9 12] ; [ 7 11],[ 8.61538462 12.38461538] ; [ 7.38461538 10.61538462],0
d3,1,0.827293,0.0476,[18 25] ; [15 23],[17.51851852 25.48148148] ; [15.48148148 22.51851852],0
p1,1,0.874902,0.024786,[ 3 40] ; [ 3 35],[ 3.18518519 39.81481481] ; [ 2.81481481 35.18518519],0
b5,1,0.916805,0.010912,[22 21] ; [19 19],[21.7654321 21.2345679] ; [19.2345679 18.7654321],0
p12,1,0.94284,0.005141,[ 1 41] ; [ 1 37],[ 1.05 40.95] ; [ 0.95 37.05],0
s4,1,0.983063,0.000451,[ 8 35] ; [ 7 31],[ 7.96296296 35.03703704] ; [ 7.03703704 30.96296296],0
