Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.001368,10.247807,[17  8] ; [15 36],[10.52631579 14.47368421] ; [21.47368421 29.52631579],0
s8,1,0.199311,1.647414,[ 9 17] ; [11 41],[ 6.66666667 19.33333333] ; [13.33333333 38.66666667],0
p12,1,0.204598,1.609248,[ 2 24] ; [ 1 52],[ 0.98734177 25.01265823] ; [ 2.01265823 50.98734177],0
a2,1,0.218492,1.514246,[ 5 21] ; [ 5 48],[ 3.29113924 22.70886076] ; [ 6.70886076 46.29113924],0
b4,1,0.222521,1.488036,[14 12] ; [36 17],[16.4556962  9.5443038] ; [33.5443038 19.4556962],0
s4,1,0.237068,1.397943,[ 3 23] ; [12 41],[ 4.93670886 21.06329114] ; [10.06329114 42.93670886],0
d5,1,0.251413,1.315435,[20  6] ; [34 19],[17.7721519  8.2278481] ; [36.2278481 16.7721519],0
v4,1,0.342529,0.900941,[16  9] ; [38 13],[17.76315789  7.23684211] ; [36.23684211 14.76315789],0
b5,1,0.374273,0.789428,[16 10] ; [27 26],[14.15189873 11.84810127] ; [28.84810127 24.15189873],0
n3,1,0.39269,0.730595,[7 3] ; [13 11],[5.88235294 4.11764706] ; [14.11764706  9.88235294],0
s2,1,0.422544,0.64323,[10 15] ; [16 36],[ 8.44155844 16.55844156] ; [17.55844156 34.44155844],0
p4,1,0.422729,0.642716,[14 12] ; [23 29],[12.33333333 13.66666667] ; [24.66666667 27.33333333],0
u1,1,0.434081,0.611878,[ 4 22] ; [ 5 48],[ 2.96202532 23.03797468] ; [ 6.03797468 46.96202532],0
s1,1,0.455373,0.557242,[ 2 24] ; [ 2 51],[ 1.3164557 24.6835443] ; [ 2.6835443 50.3164557],0
s5,1,0.504036,0.446429,[ 5 20] ; [ 7 43],[ 4. 21.] ; [ 8. 42.],0
n4,1,0.543009,0.369992,[18  8] ; [33 20],[16.78481013  9.21518987] ; [34.21518987 18.78481013],0
r1,1,0.566406,0.328732,[ 9 17] ; [15 38],[ 7.89873418 18.10126582] ; [16.10126582 36.89873418],0
d1,1,0.580202,0.305908,[12 14] ; [21 32],[10.86075949 15.13924051] ; [22.13924051 30.86075949],0
v3,1,0.588156,0.293233,[ 8 18] ; [13 39],[ 7. 19.] ; [14. 38.],0
u2,1,0.592948,0.285764,[3 4] ; [ 8 17],[2.40625 4.59375] ; [ 8.59375 16.40625],0
b3,1,0.606153,0.265815,[ 4 10] ; [12 21],[4.76595745 9.23404255] ; [11.23404255 21.76595745],0
b2,1,0.606153,0.265815,[ 4 10] ; [12 21],[4.76595745 9.23404255] ; [11.23404255 21.76595745],0
p10,1,0.623216,0.241373,[16  8] ; [31 20],[15.04  8.96] ; [31.96 19.04],0
u3,1,0.659658,0.193939,[3 5] ; [ 7 17],[2.5 5.5] ; [ 7.5 16.5],0
d2,1,0.693589,0.155227,[ 9 17] ; [20 31],[ 9.79220779 16.20779221] ; [19.20779221 31.79220779],0
s3,1,0.72357,0.125098,[ 9 15] ; [17 34],[ 8.32 15.68] ; [17.68 33.32],0
a7,1,0.748454,0.102835,[13 13] ; [24 28],[12.33333333 13.66666667] ; [24.66666667 27.33333333],0
n1,1,0.824899,0.048951,[4 6] ; [ 9 16],[3.71428571 6.28571429] ; [ 9.28571429 15.71428571],0
r2,1,0.849573,0.035972,[14 10] ; [28 22],[13.62162162 10.37837838] ; [28.37837838 21.62162162],0
n5,1,0.86062,0.03083,[18  8] ; [37 15],[18.33333333  7.66666667] ; [36.66666667 15.33333333],0
p8,1,0.914222,0.011602,[ 9 17] ; [19 34],[ 9.21518987 16.78481013] ; [18.78481013 34.21518987],0
s7,1,0.947809,0.004285,[ 8 15] ; [17 33],[ 7.87671233 15.12328767] ; [17.12328767 32.87671233],0
a1,1,0.987348,0.000251,[ 1 25] ; [ 2 51],[ 0.98734177 25.01265823] ; [ 2.01265823 50.98734177],0
