Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,39.114549,[220  50] ; [21 31],[202.08074534  67.91925466] ; [38.91925466 13.08074534],1
p6,1,0.390068,0.73873,[129 140] ; [22 31],[126.14596273 142.85403727] ; [24.85403727 28.14596273],0
r1,1,0.410162,0.678331,[229  43] ; [43 11],[226.94478528  45.05521472] ; [45.05521472  8.94478528],0
p2,1,0.488239,0.480404,[232  40] ; [48  6],[233.6196319  38.3803681] ; [46.3803681  7.6196319],0
r3,1,0.512791,0.428368,[267   6] ; [52  2],[266.32110092   6.67889908] ; [52.67889908  1.32110092],0
n4,1,0.518026,0.417821,[228  45] ; [47  7],[229.58715596  43.41284404] ; [45.41284404  8.58715596],0
n6,1,0.526176,0.401772,[241  32] ; [46  8],[239.60550459  33.39449541] ; [47.39449541  6.60550459],0
u2,1,0.551468,0.354693,[41 18] ; [6 4],[40.1884058 18.8115942] ; [6.8115942 3.1884058],0
a5,1,0.591097,0.288634,[221  52] ; [42 12],[219.56880734  53.43119266] ; [43.43119266 10.56880734],0
u3,1,0.628648,0.233898,[40 19] ; [6 4],[39.33333333 19.66666667] ; [6.66666667 3.33333333],0
n5,1,0.629528,0.232701,[224  49] ; [42 11],[222.75460123  50.24539877] ; [43.24539877  9.75460123],0
a3,1,0.643074,0.214744,[214  58] ; [44 10],[215.26380368  56.73619632] ; [42.73619632 11.26380368],0
a4,1,0.669358,0.182354,[130 143] ; [24 30],[128.56880734 144.43119266] ; [25.43119266 28.56880734],0
p1,1,0.734431,0.115082,[ 24 248] ; [ 4 50],[ 23.36196319 248.63803681] ; [ 4.63803681 49.36196319],0
d1,1,0.75205,0.099817,[181  92] ; [37 17],[182.  91.] ; [36. 18.],0
a8,1,0.771535,0.084314,[ 42 210] ; [ 9 40],[ 42.69767442 209.30232558] ; [ 8.30232558 40.69767442],0
d2,1,0.776953,0.080254,[151 122] ; [31 23],[151.94495413 121.05504587] ; [30.05504587 23.94495413],0
p8,1,0.792402,0.06927,[168  99] ; [35 19],[168.85046729  98.14953271] ; [34.14953271 19.85046729],0
a7,1,0.814047,0.055323,[187  85] ; [38 16],[187.73006135  84.26993865] ; [37.26993865 16.73006135],0
d3,1,0.832771,0.044584,[191  82] ; [37 17],[190.34862385  82.65137615] ; [37.65137615 16.34862385],0
p7,1,0.84,0.040761,[195  68] ; [40 13],[195.58544304  67.41455696] ; [39.41455696 13.58544304],0
b1,1,0.843963,0.038741,[105 168] ; [20 34],[104.35779817 168.64220183] ; [20.64220183 33.35779817],0
p3,1,0.84743,0.037017,[163 110] ; [33 21],[163.63302752 109.36697248] ; [32.36697248 21.63302752],0
d4,1,0.870695,0.026496,[234  38] ; [46  8],[233.6196319  38.3803681] ; [46.3803681  7.6196319],0
n1,1,0.904737,0.014323,[22 30] ; [4 5],[22.16393443 29.83606557] ; [3.83606557 5.16393443],0
a1,1,0.930186,0.007676,[ 16 257] ; [ 3 51],[ 15.86238532 257.13761468] ; [ 3.13761468 50.86238532],0
s1,1,0.939052,0.005846,[ 11 259] ; [ 2 50],[ 10.90062112 259.09937888] ; [ 2.09937888 49.90062112],0
n2,1,0.981064,0.000563,[38 14] ; [8 3],[37.96825397 14.03174603] ; [8.03174603 2.96825397],0
v1,1,0.987403,0.000249,[164  96] ; [34 20],[163.94904459  96.05095541] ; [34.05095541 19.94904459],0
b4,1,0.988974,0.000191,[157 116] ; [31 23],[156.95412844 116.04587156] ; [31.04587156 22.95412844],0
