Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.594807,[ 91 186] ; [41 21],[107.85840708 169.14159292] ; [24.14159292 37.85840708],1
p9,1,0.243379,1.360915,[194  78] ; [48 13],[197.66966967  74.33033033] ; [44.33033033 16.66966967],0
a7,1,0.24567,1.34776,[181  98] ; [45 17],[184.90909091  94.09090909] ; [41.09090909 20.90909091],0
p6,1,0.250202,1.322176,[ 57 218] ; [17 45],[ 60.38575668 214.61424332] ; [13.61424332 48.38575668],0
n3,1,0.268333,1.225251,[61 35] ; [16  5],[63.17948718 32.82051282] ; [13.82051282  7.17948718],0
b3,1,0.273774,1.197739,[ 53 107] ; [ 8 26],[ 50.30927835 109.69072165] ; [10.69072165 23.30927835],0
b2,1,0.273774,1.197739,[ 53 107] ; [ 8 26],[ 50.30927835 109.69072165] ; [10.69072165 23.30927835],0
n1,1,0.295695,1.093508,[40 58] ; [ 6 15],[37.88235294 60.11764706] ; [ 8.11764706 12.88235294],0
p11,1,0.322361,0.979343,[195  84] ; [40 23],[191.71052632  87.28947368] ; [43.28947368 19.71052632],0
p5,1,0.354685,0.856624,[ 11 266] ; [ 1 62],[  9.77647059 267.22352941] ; [ 2.22352941 60.77647059],0
a1,1,0.358784,0.842145,[ 11 268] ; [ 1 62],[  9.78947368 269.21052632] ; [ 2.21052632 60.78947368],0
b4,1,0.371073,0.800068,[159 120] ; [32 31],[155.81578947 123.18421053] ; [35.18421053 27.81578947],0
r1,1,0.375973,0.783827,[196  81] ; [41 22],[193.08529412  83.91470588] ; [43.91470588 19.08529412],0
p7,1,0.390621,0.737008,[132 140] ; [25 34],[129.01510574 142.98489426] ; [27.98489426 31.01510574],0
r2,1,0.393919,0.72681,[235  38] ; [55  6],[237.03592814  35.96407186] ; [52.96407186  8.03592814],0
p2,1,0.416524,0.660103,[208  70] ; [44 19],[205.44281525  72.55718475] ; [46.55718475 16.44281525],0
a6,1,0.44183,0.591526,[174 105] ; [36 27],[171.31578947 107.68421053] ; [38.68421053 24.31578947],0
a2,1,0.456307,0.554937,[ 46 233] ; [ 8 55],[ 44.05263158 234.94736842] ; [ 9.94736842 53.05263158],0
a3,1,0.513811,0.426298,[170 106] ; [36 27],[167.71681416 108.28318584] ; [38.28318584 24.71681416],0
d4,1,0.537433,0.380318,[209  69] ; [45 18],[207.07331378  70.92668622] ; [46.92668622 16.07331378],0
p8,1,0.552366,0.353095,[ 92 183] ; [18 43],[ 90.0297619 184.9702381] ; [19.9702381 41.0297619],0
n6,1,0.595827,0.281336,[202  75] ; [48 15],[203.67647059  73.32352941] ; [46.32352941 16.67647059],0
a4,1,0.626561,0.236754,[101 175] ; [21 42],[ 99.32743363 176.67256637] ; [22.67256637 40.32743363],0
d2,1,0.65295,0.202201,[110 168] ; [23 40],[108.42815249 169.57184751] ; [24.57184751 38.42815249],0
s1,1,0.661092,0.1922,[ 10 264] ; [ 3 59],[ 10.60119048 263.39880952] ; [ 2.39880952 59.60119048],0
a5,1,0.706929,0.141364,[171 108] ; [37 26],[169.68421053 109.31578947] ; [38.31578947 24.68421053],0
d1,1,0.778928,0.078802,[125 154] ; [27 36],[124. 155.] ; [28. 35.],0
p4,1,0.781001,0.077292,[ 93 184] ; [20 43],[ 92.06176471 184.93823529] ; [20.93823529 42.06176471],0
n5,1,0.795722,0.067023,[180  96] ; [40 23],[179.11504425  96.88495575] ; [40.88495575 22.11504425],0
n2,1,0.853417,0.034137,[68 30] ; [15  6],[68.35294118 29.64705882] ; [14.64705882  6.35294118],0
u2,1,0.863584,0.02952,[53 53] ; [13 14],[52.60150376 53.39849624] ; [13.39849624 13.60150376],0
u1,1,0.867012,0.028041,[ 29 250] ; [ 7 56],[ 29.36842105 249.63157895] ; [ 6.63157895 56.36842105],0
v2,1,0.932318,0.007213,[ 95 172] ; [21 39],[ 94.71559633 172.28440367] ; [21.28440367 38.71559633],0
d5,1,0.955283,0.003144,[197  82] ; [44 18],[197.18181818  81.81818182] ; [43.81818182 18.18181818],0
r4,1,0.972565,0.001183,[212  67] ; [48 15],[212.10526316  66.89473684] ; [47.89473684 15.10526316],0
p12,1,0.992535,8.8e-05,[  9 268] ; [ 2 60],[  8.98820059 268.01179941] ; [ 2.01179941 59.98820059],0
v1,1,0.997224,1.2e-05,[ 99 172] ; [23 40],[ 98.98802395 172.01197605] ; [23.01197605 39.98802395],0
