Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.361269,[218  98] ; [102 160],[174.94809689 141.05190311] ; [145.05190311 116.94809689],1
b3,1,0.371939,0.797177,[ 82 127] ; [ 53 100],[ 77.94198895 131.05801105] ; [57.05801105 95.94198895],0
n1,1,0.442536,0.589697,[27 31] ; [32 48],[24.79710145 33.20289855] ; [34.20289855 45.79710145],0
s3,1,0.521011,0.411891,[179 140] ; [146 127],[175.12668919 143.87331081] ; [149.87331081 123.12668919],0
a1,1,0.522169,0.409607,[ 12 314] ; [ 13 262],[ 13.56073211 312.43926789] ; [ 11.43926789 263.56073211],0
a8,1,0.522929,0.408113,[ 47 243] ; [ 36 217],[ 44.32780847 245.67219153] ; [ 38.67219153 214.32780847],0
a6,1,0.531453,0.391612,[226  99] ; [184  90],[222.45409015 102.54590985] ; [187.54590985  86.45409015],0
d2,1,0.544715,0.36687,[164 161] ; [130 141],[160.31879195 164.68120805] ; [133.68120805 137.31879195],0
b4,1,0.56401,0.332809,[189 137] ; [153 122],[185.51081531 140.48918469] ; [156.48918469 118.51081531],0
u2,1,0.597774,0.278366,[38 41] ; [49 45],[39.7283237 39.2716763] ; [47.2716763 46.7283237],0
p12,1,0.856905,0.032514,[ 20 303] ; [ 16 258],[ 19.47738693 303.52261307] ; [ 16.52261307 257.47738693],0
p1,1,0.979581,0.000655,[ 20 305] ; [ 17 257],[ 20.07512521 304.92487479] ; [ 16.92487479 257.07512521],0
