Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.1e-05,18.136032,[33 15] ; [29 64],[21.10638298 26.89361702] ; [40.89361702 52.10638298],1
a1,1,0.506522,0.441246,[ 1 47] ; [ 4 90],[ 1.69014085 46.30985915] ; [ 3.30985915 90.69014085],0
b4,1,0.537158,0.380832,[26 22] ; [56 38],[27.71830986 20.28169014] ; [54.28169014 39.71830986],0
r1,1,0.553677,0.350772,[35 13] ; [72 21],[36.42553191 11.57446809] ; [70.57446809 22.42553191],0
s1,1,0.559149,0.341179,[ 2 46] ; [ 6 85],[ 2.76258993 45.23741007] ; [ 5.23741007 85.76258993],0
a8,1,0.560719,0.338462,[ 6 38] ; [ 9 79],[ 5. 39.] ; [10. 78.],0
n5,1,0.578656,0.308413,[21 26] ; [37 56],[19.47142857 27.52857143] ; [38.52857143 54.47142857],0
p4,1,0.624719,0.239291,[24 24] ; [42 50],[22.62857143 25.37142857] ; [43.37142857 48.62857143],0
d2,1,0.625308,0.238478,[17 30] ; [38 56],[18.33333333 28.66666667] ; [36.66666667 57.33333333],0
a5,1,0.646724,0.210055,[32 16] ; [59 35],[30.76056338 17.23943662] ; [60.23943662 33.76056338],0
d4,1,0.662467,0.190541,[38  9] ; [73 21],[37. 10.] ; [74. 20.],0
p12,1,0.691392,0.157582,[ 1 47] ; [ 3 89],[ 1.37142857 46.62857143] ; [ 2.62857143 89.37142857],0
p11,1,0.737773,0.112094,[32 16] ; [60 34],[31.09859155 16.90140845] ; [60.90140845 33.09859155],0
a6,1,0.797143,0.066073,[33 14] ; [64 30],[32.33333333 14.66666667] ; [64.66666667 29.33333333],0
r4,1,0.798064,0.065461,[39  9] ; [78 16],[39.54929577  8.45070423] ; [77.45070423 16.54929577],0
v3,1,0.808422,0.058788,[11 32] ; [24 63],[11.57692308 31.42307692] ; [23.42307692 63.57692308],0
a2,1,0.830495,0.045825,[ 7 41] ; [15 79],[ 7.43661972 40.56338028] ; [14.56338028 79.43661972],0
n3,1,0.839797,0.040866,[12  5] ; [22  8],[12.29787234  4.70212766] ; [21.70212766  8.29787234],0
p8,1,0.920617,0.009931,[19 28] ; [38 54],[19.27338129 27.72661871] ; [37.72661871 54.27338129],0
u1,1,0.971336,0.001291,[ 4 44] ; [ 8 86],[ 4.05633803 43.94366197] ; [ 7.94366197 86.05633803],0
