Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,90.482234,[ 36 117] ; [226  97],[84.21428571 68.78571429] ; [177.78571429 145.21428571],1
a8,1,0.061403,3.499084,[ 30 108] ; [ 43 253],[ 23.21198157 114.78801843] ; [ 49.78801843 246.21198157],0
u1,1,0.065623,3.389239,[ 27 127] ; [ 81 242],[ 34.86792453 119.13207547] ; [ 73.13207547 249.86792453],0
v1,1,0.067729,3.337226,[78 69] ; [196 120],[86.99352052 60.00647948] ; [187.00647948 128.99352052],0
s7,1,0.087395,2.92171,[90 62] ; [206 100],[98.23580786 53.76419214] ; [197.76419214 108.23580786],0
p11,1,0.09621,2.767271,[119  35] ; [270  53],[125.58909853  28.41090147] ; [263.41090147  59.58909853],0
s1,1,0.098287,2.733119,[ 11 140] ; [ 12 307],[  7.3893617 143.6106383] ; [ 15.6106383 303.3893617],0
a4,1,0.103786,2.646383,[65 88] ; [162 159],[73.2721519 79.7278481] ; [153.7278481 167.2721519],0
s8,1,0.105305,2.623304,[81 73] ; [194 127],[89.15789474 64.84210526] ; [185.84210526 135.15789474],0
a7,1,0.12898,2.304743,[103  51] ; [237  85],[110.  44.] ; [230.  92.],0
r1,1,0.131624,2.273245,[124  29] ; [279  44],[129.53571429  23.46428571] ; [273.46428571  49.53571429],0
n2,1,0.162378,1.951936,[32  6] ; [38 15],[29.23076923  8.76923077] ; [40.76923077 12.23076923],0
b3,1,0.163668,1.940008,[30 67] ; [ 83 129],[35.47249191 61.52750809] ; [ 77.52750809 134.47249191],0
b2,1,0.163668,1.940008,[30 67] ; [ 83 129],[35.47249191 61.52750809] ; [ 77.52750809 134.47249191],0
p12,1,0.263736,1.249041,[ 14 138] ; [ 41 281],[ 17.6371308 134.3628692] ; [ 37.3628692 284.6371308],0
u3,1,0.281024,1.162133,[24 19] ; [50 26],[26.7394958 16.2605042] ; [47.2605042 28.7394958],0
a6,1,0.284338,1.146238,[95 57] ; [218 105],[100.16  51.84] ; [212.84 110.16],0
u4,1,0.301137,1.069152,[  3 151] ; [ 12 311],[  4.8427673 149.1572327] ; [ 10.1572327 312.8427673],0
a2,1,0.305525,1.049923,[ 37 117] ; [ 92 231],[ 41.64779874 112.35220126] ; [ 87.35220126 235.64779874],0
a1,1,0.332924,0.937491,[  7 147] ; [ 22 301],[  9.36268344 144.63731656] ; [ 19.63731656 303.36268344],0
v2,1,0.350477,0.871728,[79 65] ; [188 128],[83.5826087 60.4173913] ; [183.4173913 132.5826087],0
p1,1,0.381859,0.764707,[ 11 142] ; [ 31 291],[ 13.52842105 139.47157895] ; [ 28.47157895 293.52842105],0
n3,1,0.458579,0.549362,[29  9] ; [36 16],[27.44444444 10.55555556] ; [37.55555556 14.44444444],0
a3,1,0.460792,0.543969,[111  41] ; [246  77],[114.24  37.76] ; [242.76  80.24],0
b4,1,0.508963,0.436198,[95 59] ; [189 134],[91.68972746 62.31027254] ; [192.31027254 130.68972746],0
v4,1,0.645079,0.212161,[147   6] ; [312  10],[147.84631579   5.15368421] ; [311.15368421  10.84631579],0
v3,1,0.688071,0.161181,[62 87] ; [136 176],[63.99566161 85.00433839] ; [134.00433839 177.99566161],0
s4,1,0.725855,0.122952,[ 26 125] ; [ 59 259],[ 27.36673774 123.63326226] ; [ 57.63326226 260.36673774],0
r2,1,0.779788,0.078173,[143   8] ; [304  15],[143.6106383   7.3893617] ; [303.3893617  15.6106383],0
s3,1,0.804986,0.060959,[107  43] ; [224  95],[105.86353945  44.13646055] ; [225.13646055  93.86353945],0
n1,1,0.818406,0.052714,[17 21] ; [25 28],[17.53846154 20.46153846] ; [24.46153846 28.53846154],0
u2,1,0.908289,0.01327,[26 15] ; [48 29],[25.71186441 15.28813559] ; [48.28813559 28.71186441],0
b1,1,0.945503,0.004672,[61 93] ; [129 194],[61.34171908 92.65828092] ; [128.65828092 194.34171908],0
