Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.000633,11.675746,[15 22] ; [58 21],[23.28448276 13.71551724] ; [49.71551724 29.28448276],1
d2,1,0.333595,0.934893,[19 18] ; [33 46],[16.5862069 20.4137931] ; [35.4137931 43.5862069],0
s7,1,0.341959,0.903072,[22 13] ; [41 36],[19.6875 15.3125] ; [43.3125 33.6875],0
s5,1,0.449867,0.570987,[18 16] ; [32 39],[16.19047619 17.80952381] ; [33.80952381 37.19047619],0
a4,1,0.494334,0.46708,[17 20] ; [31 48],[15.31034483 21.68965517] ; [32.68965517 46.31034483],0
s3,1,0.513545,0.426837,[24 13] ; [56 23],[25.51724138 11.48275862] ; [54.48275862 24.51724138],0
s8,1,0.525174,0.403721,[15 22] ; [37 42],[16.5862069 20.4137931] ; [35.4137931 43.5862069],0
a1,1,0.579503,0.307039,[ 1 36] ; [ 1 78],[ 0.63793103 36.36206897] ; [ 1.36206897 77.63793103],0
p10,1,0.590426,0.28968,[27  9] ; [62 16],[28.10526316  7.89473684] ; [60.89473684 17.10526316],0
v1,1,0.702861,0.145513,[15 22] ; [35 44],[15.94827586 21.05172414] ; [34.05172414 44.94827586],0
a3,1,0.791528,0.069868,[22 15] ; [49 30],[22.64655172 14.35344828] ; [48.35344828 30.64655172],0
u3,1,0.825709,0.048491,[10  5] ; [19 11],[9.66666667 5.33333333] ; [19.33333333 10.66666667],0
p5,1,0.84561,0.037917,[ 2 35] ; [ 5 74],[ 2.23275862 34.76724138] ; [ 4.76724138 74.23275862],0
n4,1,0.906593,0.013768,[23 14] ; [50 29],[23.28448276 13.71551724] ; [49.71551724 29.28448276],0
n5,1,0.943328,0.005053,[26 11] ; [55 24],[25.8362069 11.1637931] ; [55.1637931 23.8362069],0
s6,1,0.948859,0.004114,[28  7] ; [62 15],[28.125  6.875] ; [61.875 15.125],0
b2,1,0.960321,0.002475,[ 5 20] ; [ 8 31],[ 5.078125 19.921875] ; [ 7.921875 31.078125],0
b3,1,0.960321,0.002475,[ 5 20] ; [ 8 31],[ 5.078125 19.921875] ; [ 7.921875 31.078125],0
p6,1,0.960573,0.002444,[15 22] ; [32 46],[15.12173913 21.87826087] ; [31.87826087 46.12173913],0
