Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,44.886189,[ 27 445] ; [20 45],[ 41.31098696 430.68901304] ; [ 5.68901304 59.31098696],1
p10,1,0.019454,5.460227,[377  92] ; [60  5],[383.8071161  85.1928839] ; [53.1928839 11.8071161],0
s8,1,0.021035,5.323853,[222 249] ; [40 24],[230.65794393 240.34205607] ; [31.34205607 32.65794393],0
u4,1,0.023397,5.138807,[ 12 462] ; [ 5 59],[ 14.97769517 459.02230483] ; [ 2.02230483 61.97769517],0
a3,1,0.025212,5.00927,[373  99] ; [59  6],[379.70949721  92.29050279] ; [52.29050279 12.70949721],0
s1,1,0.027472,4.860921,[ 12 456] ; [ 5 60],[ 14.92682927 453.07317073] ; [ 2.07317073 62.92682927],0
s6,1,0.039644,4.23304,[313 155] ; [48 12],[319.97727273 148.02272727] ; [41.02272727 18.97727273],0
p11,1,0.042852,4.101235,[363 111] ; [57  8],[369.35064935 104.64935065] ; [50.64935065 14.35064935],0
r3,1,0.06608,3.377797,[453  20] ; [57  6],[450.05597015  22.94402985] ; [59.94402985  3.05597015],0
p2,1,0.067279,3.34818,[384  88] ; [58  6],[389.2238806  82.7761194] ; [52.7761194 11.2238806],0
s3,1,0.06764,3.339371,[261 204] ; [43 20],[267.72727273 197.27272727] ; [36.27272727 26.72727273],0
r2,1,0.093079,2.820294,[449  16] ; [59  5],[446.54064272  18.45935728] ; [61.45935728  2.54064272],0
n6,1,0.094673,2.793057,[397  74] ; [59  5],[401.45046729  69.54953271] ; [54.54953271  9.45046729],0
s2,1,0.119708,2.421136,[249 220] ; [40 23],[254.77631579 214.22368421] ; [34.22368421 28.77631579],0
b3,1,0.128604,2.309275,[111 183] ; [25 26],[115.89565217 178.10434783] ; [20.10434783 30.89565217],0
b2,1,0.128604,2.309275,[111 183] ; [25 26],[115.89565217 178.10434783] ; [20.10434783 30.89565217],0
b1,1,0.140933,2.167744,[174 300] ; [30 35],[179.39888683 294.60111317] ; [24.60111317 40.39888683],0
n1,1,0.199015,1.649588,[41 74] ; [7 6],[43.125 71.875] ; [4.875 8.125],0
a7,1,0.250821,1.318726,[366 108] ; [46 19],[362.31539889 111.68460111] ; [49.68460111 15.31539889],0
u3,1,0.300077,1.073854,[63 38] ; [5 1],[64.18691589 36.81308411] ; [3.81308411 2.18691589],0
u1,1,0.312531,1.01995,[125 349] ; [21 44],[128.39332096 345.60667904] ; [17.60667904 47.39332096],0
a2,1,0.323775,0.973636,[168 306] ; [19 46],[164.44897959 309.55102041] ; [22.55102041 42.44897959],0
r4,1,0.330094,0.948528,[427  47] ; [56  9],[424.75324675  49.24675325] ; [58.24675325  6.75324675],0
a4,1,0.499181,0.456678,[275 197] ; [35 30],[272.47672253 199.52327747] ; [37.52327747 27.47672253],0
v2,1,0.526821,0.400519,[285 173] ; [36 26],[282.72692308 175.27307692] ; [38.27307692 23.72692308],0
d5,1,0.528693,0.396902,[465   9] ; [63  2],[464.32653061   9.67346939] ; [63.67346939  1.32653061],0
d2,1,0.570835,0.321288,[340 132] ; [49 16],[341.91433892 130.08566108] ; [47.08566108 17.91433892],0
a6,1,0.685655,0.163829,[346 127] ; [46 19],[344.6394052 128.3605948] ; [47.3605948 17.6394052],0
u2,1,0.745725,0.105159,[60 40] ; [4 2],[60.37735849 39.62264151] ; [3.62264151 2.37735849],0
b4,1,0.797268,0.06599,[285 189] ; [38 27],[284.04823748 189.95176252] ; [38.95176252 26.04823748],0
a5,1,0.826576,0.048003,[396  78] ; [55 10],[396.6122449  77.3877551] ; [54.3877551 10.6122449],0
n2,1,0.836155,0.042772,[77 39] ; [9 4],[77.33333333 38.66666667] ; [8.66666667 4.33333333],0
r1,1,0.849762,0.035881,[393  78] ; [54 10],[393.5271028  77.4728972] ; [53.4728972 10.5271028],0
v4,1,0.860744,0.030774,[448  25] ; [60  3],[448.29104478  24.70895522] ; [59.70895522  3.29104478],0
d3,1,0.868359,0.027471,[419  55] ; [57  8],[418.5974026  55.4025974] ; [57.4025974  7.5974026],0
s4,1,0.932395,0.007196,[ 81 387] ; [11 51],[ 81.23773585 386.76226415] ; [10.76226415 51.23773585],0
a8,1,0.95747,0.002844,[ 53 370] ; [ 7 50],[ 52.875 370.125] ; [ 7.125 49.875],0
