Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000561,11.901906,[67  7] ; [65 30],[57.79881657 16.20118343] ; [74.20118343 20.79881657],1
n5,1,0.461617,0.541972,[36 39] ; [51 44],[38.38235294 36.61764706] ; [48.61764706 46.38235294],0
a2,1,0.523063,0.407849,[12 63] ; [19 77],[13.59649123 61.40350877] ; [17.40350877 78.59649123],0
d3,1,0.552021,0.353709,[40 35] ; [55 40],[41.91176471 33.08823529] ; [53.08823529 41.91176471],0
u3,1,0.598819,0.276781,[13 17] ; [16 27],[11.91780822 18.08219178] ; [17.08219178 25.91780822],0
d5,1,0.62106,0.244381,[47 28] ; [63 32],[48.52941176 26.47058824] ; [61.47058824 33.52941176],0
a4,1,0.664078,0.188608,[32 43] ; [37 57],[30.62130178 44.37869822] ; [38.37869822 55.62130178],0
a3,1,0.693954,0.154839,[45 30] ; [53 40],[43.75 31.25] ; [54.25 38.75],0
s7,1,0.702489,0.145895,[13 59] ; [18 70],[13.95 58.05] ; [17.05 70.95],0
s6,1,0.733253,0.116145,[27 48] ; [37 59],[28.07017544 46.92982456] ; [35.92982456 60.07017544],0
p8,1,0.733645,0.115791,[19 55] ; [22 72],[18.05952381 55.94047619] ; [22.94047619 71.05952381],0
a6,1,0.734956,0.11461,[43 32] ; [52 43],[41.91176471 33.08823529] ; [53.08823529 41.91176471],0
b5,1,0.738964,0.111039,[45 30] ; [60 36],[46.05263158 28.94736842] ; [58.94736842 37.05263158],0
d4,1,0.761014,0.092507,[52 22] ; [64 30],[51.0952381 22.9047619] ; [64.9047619 29.0952381],0
d2,1,0.76307,0.090873,[34 40] ; [41 53],[33.03571429 40.96428571] ; [41.96428571 52.03571429],0
p4,1,0.784674,0.074657,[23 52] ; [31 64],[23.82352941 51.17647059] ; [30.17647059 64.82352941],0
n4,1,0.889629,0.019258,[45 30] ; [56 39],[44.55882353 30.44117647] ; [56.44117647 38.55882353],0
p1,1,0.911688,0.012301,[ 5 68] ; [ 7 89],[ 5.18343195 67.81656805] ; [ 6.81656805 89.18343195],0
u1,1,0.91291,0.011962,[ 9 66] ; [11 85],[ 8.77192982 66.22807018] ; [11.22807018 84.77192982],0
d1,1,0.925527,0.008737,[31 44] ; [39 57],[30.70175439 44.29824561] ; [39.29824561 56.70175439],0
a8,1,0.971285,0.001296,[ 6 62] ; [ 8 81],[ 6.06369427 61.93630573] ; [ 7.93630573 81.06369427],0
u2,1,0.988822,0.000196,[11 18] ; [16 26],[11.02816901 17.97183099] ; [15.97183099 26.02816901],0
s2,1,0.993093,7.5e-05,[17 57] ; [22 74],[16.97647059 57.02352941] ; [22.02352941 73.97647059],0
