Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,74.859148,[216  80] ; [ 4 44],[189.30232558 106.69767442] ; [30.69767442 17.30232558],1
s1,1,0.338608,0.915694,[ 10 284] ; [ 3 45],[ 11.1754386 282.8245614] ; [ 1.8245614 46.1754386],0
s8,1,0.361038,0.834279,[209  85] ; [31 17],[206.31578947  87.68421053] ; [33.68421053 14.31578947],0
s3,1,0.362252,0.830069,[223  69] ; [33 14],[220.50737463  71.49262537] ; [35.49262537 11.50737463],0
n1,1,0.371514,0.798593,[22 28] ; [7 5],[23.38709677 26.61290323] ; [5.61290323 6.38709677],0
p10,1,0.38966,0.740003,[264  30] ; [45  3],[265.63157895  28.36842105] ; [43.36842105  4.63157895],0
p2,1,0.391129,0.73543,[259  36] ; [40  8],[257.1574344  37.8425656] ; [41.8425656  6.1574344],0
s6,1,0.415494,0.663025,[245  47] ; [38 10],[243.04705882  48.95294118] ; [39.95294118  8.04705882],0
b4,1,0.605149,0.267299,[166 130] ; [25 23],[164.34883721 131.65116279] ; [26.65116279 21.34883721],0
s5,1,0.693821,0.15498,[127 157] ; [20 28],[125.74698795 158.25301205] ; [21.25301205 26.74698795],0
a6,1,0.71852,0.129915,[195 100] ; [33 15],[196.09329446  98.90670554] ; [31.90670554 16.09329446],0
p6,1,0.785503,0.074069,[133 157] ; [21 27],[132.13017751 157.86982249] ; [21.86982249 26.13017751],0
b5,1,0.803905,0.061651,[167 129] ; [28 20],[167.79069767 128.20930233] ; [27.20930233 20.79069767],0
r4,1,0.834535,0.043634,[268  28] ; [43  5],[267.60465116  28.39534884] ; [43.39534884  4.60465116],0
r2,1,0.875084,0.024713,[280  11] ; [45  2],[279.80769231  11.19230769] ; [45.19230769  1.80769231],0
p5,1,0.884357,0.021155,[ 51 240] ; [ 8 40],[ 50.6460177 240.3539823] ; [ 8.3539823 39.6460177],0
n5,1,0.907925,0.013376,[243  51] ; [40  8],[243.28070175  50.71929825] ; [39.71929825  8.28070175],0
p8,1,0.978136,0.000751,[174 115] ; [29 19],[174.08605341 114.91394659] ; [28.91394659 19.08605341],0
b1,1,0.993965,5.7e-05,[105 191] ; [17 31],[104.97674419 191.02325581] ; [17.02325581 30.97674419],0
