Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,53.875287,[14 39] ; [107  22],[35.23626374 17.76373626] ; [85.76373626 43.23626374],1
n2,1,0.179556,1.801295,[11  6] ; [27  6],[12.92  4.08] ; [25.08  7.92],0
r3,1,0.183715,1.767314,[49  4] ; [125   4],[50.67032967  2.32967033] ; [123.32967033   5.67032967],0
r4,1,0.187787,1.734896,[44  9] ; [117  13],[46.6284153  6.3715847] ; [114.3715847  15.6284153],0
a1,1,0.247999,1.334539,[ 3 50] ; [  3 127],[ 1.73770492 51.26229508] ; [  4.26229508 125.73770492],0
p11,1,0.251002,1.31772,[36 17] ; [99 31],[39.09836066 13.90163934] ; [95.90163934 34.09836066],0
s2,1,0.256396,1.288113,[20 33] ; [61 69],[23.45901639 29.54098361] ; [57.54098361 72.45901639],0
s5,1,0.26075,1.264773,[12 39] ; [41 87],[15.10055866 35.89944134] ; [37.89944134 90.10055866],0
s1,1,0.286005,1.138333,[ 1 52] ; [  7 121],[ 2.34254144 50.65745856] ; [  5.65745856 122.34254144],0
p12,1,0.286005,1.138333,[ 1 52] ; [  7 121],[ 2.34254144 50.65745856] ; [  5.65745856 122.34254144],0
p3,1,0.290455,1.117511,[16 37] ; [50 80],[19.1147541 33.8852459] ; [46.8852459 83.1147541],0
d2,1,0.322175,0.980095,[18 35] ; [54 75],[20.96703297 32.03296703] ; [51.03296703 77.96703297],0
v3,1,0.330355,0.947507,[15 37] ; [47 82],[17.8121547 34.1878453] ; [44.1878453 84.8121547],0
b2,1,0.331368,0.943545,[ 5 16] ; [29 54],[ 6.86538462 14.13461538] ; [27.13461538 55.86538462],0
b3,1,0.331368,0.943545,[ 5 16] ; [29 54],[ 6.86538462 14.13461538] ; [27.13461538 55.86538462],0
p8,1,0.391842,0.733217,[23 30] ; [64 63],[25.61666667 27.38333333] ; [61.38333333 65.61666667],0
r1,1,0.436392,0.605753,[39 14] ; [101  27],[40.99447514 12.00552486] ; [99.00552486 28.99447514],0
a6,1,0.459714,0.54659,[30 23] ; [80 48],[32.20994475 20.79005525] ; [77.79005525 50.20994475],0
b4,1,0.473448,0.513918,[30 23] ; [66 64],[27.80327869 25.19672131] ; [68.19672131 61.80327869],0
u1,1,0.580099,0.306075,[ 5 48] ; [ 16 114],[ 6.08196721 46.91803279] ; [ 14.91803279 115.08196721],0
v1,1,0.582038,0.302951,[22 30] ; [59 67],[23.66292135 28.33707865] ; [57.33707865 68.66292135],0
p6,1,0.649231,0.20687,[12 38] ; [35 93],[13.20224719 36.79775281] ; [33.79775281 94.20224719],0
a7,1,0.656222,0.198145,[33 19] ; [87 43],[34.28571429 17.71428571] ; [85.71428571 44.28571429],0
u2,1,0.672804,0.17834,[11 13] ; [18 17],[11.79661017 12.20338983] ; [17.20338983 17.79661017],0
p2,1,0.722659,0.125959,[44  9] ; [105  25],[43.15300546  9.84699454] ; [105.84699454  24.15300546],0
d3,1,0.728308,0.12067,[29 22] ; [77 52],[30.03333333 20.96666667] ; [75.96666667 53.03333333],0
v4,1,0.732709,0.116639,[48  3] ; [123   6],[48.45  2.55] ; [122.55   6.45],0
b1,1,0.738123,0.111784,[21 32] ; [55 75],[22.01092896 30.98907104] ; [53.98907104 76.01092896],0
n3,1,0.80306,0.062195,[14  3] ; [27  7],[13.66666667  3.33333333] ; [27.33333333  6.66666667],0
b5,1,0.807453,0.059396,[32 21] ; [81 49],[32.72677596 20.27322404] ; [80.27322404 49.72677596],0
u3,1,0.903186,0.014796,[10 14] ; [16 21],[10.2295082 13.7704918] ; [15.7704918 21.2295082],0
d4,1,0.93089,0.007521,[40 12] ; [100  29],[40.22099448 11.77900552] ; [99.77900552 29.22099448],0
