Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.323898,[27 50] ; [122  22],[51.91402715 25.08597285] ; [97.08597285 46.91402715],1
a3,1,0.130929,2.281455,[31 47] ; [72 71],[36.35294118 41.64705882] ; [66.64705882 76.35294118],0
p1,1,0.137182,2.209292,[ 4 74] ; [ 16 128],[ 7.02702703 70.97297297] ; [ 12.97297297 131.02702703],0
s4,1,0.155788,2.014641,[18 60] ; [ 22 121],[14.11764706 63.88235294] ; [ 25.88235294 117.11764706],0
b3,1,0.23288,1.423183,[ 6 28] ; [25 64],[ 8.56910569 25.43089431] ; [22.43089431 66.56910569],0
b2,1,0.23288,1.423183,[ 6 28] ; [25 64],[ 8.56910569 25.43089431] ; [22.43089431 66.56910569],0
b1,1,0.286253,1.137163,[24 54] ; [55 90],[27.632287 50.367713] ; [51.367713 93.632287],0
s2,1,0.302757,1.062011,[32 46] ; [69 74],[35.64705882 42.35294118] ; [65.35294118 77.64705882],0
r2,1,0.309536,1.032656,[76  2] ; [137   8],[74.50224215  3.49775785] ; [138.49775785   6.50224215],0
v4,1,0.318094,0.996767,[75  2] ; [137   8],[73.53153153  3.46846847] ; [138.46846847   6.53153153],0
u2,1,0.348748,0.878006,[28 17] ; [39 34],[25.55084746 19.44915254] ; [41.44915254 31.55084746],0
a4,1,0.385739,0.75233,[13 65] ; [ 31 113],[15.45945946 62.54054054] ; [ 28.54054054 115.45945946],0
s1,1,0.40647,0.689102,[ 2 75] ; [  7 135],[ 3.16438356 73.83561644] ; [  5.83561644 136.16438356],0
d5,1,0.408984,0.681752,[50 27] ; [102  43],[52.72072072 24.27927928] ; [99.27927928 45.72072072],0
v2,1,0.412099,0.672737,[31 43] ; [65 71],[33.82857143 40.17142857] ; [62.17142857 73.82857143],0
s5,1,0.455942,0.555839,[17 59] ; [ 37 100],[19.26760563 56.73239437] ; [ 34.73239437 102.26760563],0
n2,1,0.497121,0.461077,[15  7] ; [20  6],[16.04166667  5.95833333] ; [18.95833333  7.04166667],0
d1,1,0.506866,0.440533,[24 54] ; [51 94],[26.23318386 51.76681614] ; [48.76681614 96.23318386],0
u1,1,0.546731,0.363207,[ 2 76] ; [  6 139],[ 2.79820628 75.20179372] ; [  5.20179372 139.79820628],0
d3,1,0.584586,0.298879,[47 30] ; [83 62],[45.09009009 31.90990991] ; [84.90990991 60.09009009],0
b5,1,0.688977,0.160195,[50 28] ; [89 56],[48.61883408 29.38116592] ; [90.38116592 54.61883408],0
a6,1,0.698388,0.150155,[43 35] ; [76 69],[41.62331839 36.37668161] ; [77.37668161 67.62331839],0
a7,1,0.751193,0.100531,[54 23] ; [98 46],[52.95927602 24.04072398] ; [99.04072398 44.95927602],0
d2,1,0.779203,0.078601,[17 61] ; [ 34 111],[17.83856502 60.16143498] ; [ 33.16143498 111.83856502],0
r3,1,0.806558,0.05996,[75  2] ; [141   3],[75.25791855  1.74208145] ; [140.74208145   3.25791855],0
a1,1,0.811745,0.056727,[ 2 76] ; [  3 142],[ 1.74887892 76.25112108] ; [  3.25112108 141.74887892],0
r1,1,0.826867,0.047839,[59 19] ; [107  37],[58.32432432 19.67567568] ; [107.67567568  36.32432432],0
n3,1,0.910817,0.012546,[18  5] ; [20  6],[17.83673469  5.16326531] ; [20.16326531  5.83673469],0
b4,1,0.972535,0.001185,[45 33] ; [84 61],[45.12107623 32.87892377] ; [83.87892377 61.12107623],0
d4,1,0.973394,0.001112,[54 23] ; [102  43],[54.10810811 22.89189189] ; [101.89189189  43.10810811],0
