Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.306132,[ 22 323] ; [14 24],[ 32.42819843 312.57180157] ; [ 3.57180157 34.42819843],1
u3,1,0.066978,3.355575,[55 70] ; [8 3],[57.90441176 67.09558824] ; [5.09558824 5.90441176],0
p10,1,0.069318,3.299099,[260  82] ; [33  4],[264.39577836  77.60422164] ; [28.60422164  8.39577836],0
p11,1,0.12308,2.377685,[262  84] ; [33  5],[265.80729167  80.19270833] ; [29.19270833  8.80729167],0
p9,1,0.125334,2.349362,[267  71] ; [34  4],[270.57978723  67.42021277] ; [30.42021277  7.57978723],0
v3,1,0.140292,2.174758,[109 229] ; [16 20],[112.96791444 225.03208556] ; [12.03208556 23.96791444],0
s7,1,0.172488,1.861187,[ 84 245] ; [13 23],[ 87.43287671 241.56712329] ; [ 9.56712329 26.43287671],0
b4,1,0.206762,1.593958,[200 146] ; [26 12],[203.63541667 142.36458333] ; [22.36458333 15.63541667],0
n6,1,0.218756,1.512513,[290  54] ; [34  3],[292.53543307  51.46456693] ; [31.46456693  5.53543307],0
n4,1,0.233387,1.420099,[294  52] ; [35  3],[296.44270833  49.55729167] ; [32.55729167  5.44270833],0
b1,1,0.253615,1.303279,[131 215] ; [18 20],[134.25520833 211.74479167] ; [14.74479167 23.25520833],0
a7,1,0.334137,0.932796,[244 101] ; [24 14],[241.40992167 103.59007833] ; [26.59007833 11.40992167],0
n1,1,0.357511,0.846619,[35 51] ; [1 4],[34.02197802 51.97802198] ; [1.97802198 3.02197802],0
a3,1,0.416548,0.660033,[221 122] ; [27 11],[223.26509186 119.73490814] ; [24.73490814 13.26509186],0
s1,1,0.441124,0.593358,[ 10 329] ; [ 2 36],[ 10.79045093 328.20954907] ; [ 1.20954907 36.79045093],0
p2,1,0.48048,0.497773,[272  73] ; [31  6],[273.65183246  71.34816754] ; [29.34816754  7.65183246],0
d1,1,0.494234,0.467295,[171 175] ; [21 17],[173. 173.] ; [19. 19.],0
v1,1,0.506174,0.441969,[165 176] ; [19 16],[166.87234043 174.12765957] ; [17.12765957 17.87234043],0
s3,1,0.530214,0.393981,[142 200] ; [13 23],[140.23809524 201.76190476] ; [14.76190476 21.23809524],0
n2,1,0.564134,0.332597,[67 20] ; [4 2],[66.41935484 20.58064516] ; [4.58064516 1.41935484],0
r3,1,0.57841,0.308812,[306  36] ; [32  5],[305.00263852  36.99736148] ; [32.99736148  4.00263852],0
s2,1,0.616362,0.251014,[116 227] ; [11 26],[114.63421053 228.36578947] ; [12.36578947 24.63421053],0
u2,1,0.638226,0.22107,[58 65] ; [6 5],[58.74626866 64.25373134] ; [5.25373134 5.74626866],0
a5,1,0.642311,0.215733,[233 113] ; [27 11],[234.27083333 111.72916667] ; [25.72916667 12.27083333],0
d3,1,0.650726,0.204986,[221 123] ; [23 15],[219.72774869 124.27225131] ; [24.27225131 13.72774869],0
v2,1,0.712718,0.135578,[164 167] ; [19 17],[165.04904632 165.95095368] ; [17.95095368 18.04904632],0
v4,1,0.714555,0.133769,[314  31] ; [33  4],[313.39005236  31.60994764] ; [33.60994764  3.39005236],0
a8,1,0.743794,0.10682,[ 45 272] ; [ 4 29],[ 44.38 272.62] ; [ 4.62 28.38],0
r1,1,0.747795,0.103393,[251  94] ; [26 11],[250.17015707  94.82984293] ; [26.82984293 10.17015707],0
d5,1,0.789046,0.071583,[261  84] ; [28 10],[260.32637076  84.67362924] ; [28.67362924  9.32637076],0
a6,1,0.793367,0.068613,[238 107] ; [27 11],[238.7075718 106.2924282] ; [26.2924282 11.7075718],0
r4,1,0.795847,0.066939,[288  58] ; [31  7],[287.43229167  58.56770833] ; [31.56770833  6.43229167],0
a2,1,0.808571,0.058695,[ 76 270] ; [ 9 29],[ 76.58854167 269.41145833] ; [ 8.41145833 29.58854167],0
b5,1,0.844821,0.038311,[206 140] ; [22 16],[205.4375 140.5625] ; [22.5625 15.4375],0
d4,1,0.85108,0.035246,[257  86] ; [29  9],[257.47506562  85.52493438] ; [28.52493438  9.47506562],0
a4,1,0.905691,0.014037,[150 193] ; [17 21],[150.34383202 192.65616798] ; [16.65616798 21.34383202],0
