Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,43.948536,[208  53] ; [45 57],[181.90909091  79.09090909] ; [71.09090909 30.90909091],1
v2,1,0.301213,1.068816,[153  99] ; [53 44],[148.74498567 103.25501433] ; [57.25501433 39.74498567],0
v3,1,0.301981,1.065427,[104 144] ; [48 52],[108.32183908 139.67816092] ; [43.67816092 56.32183908],0
p6,1,0.336627,0.923236,[110 150] ; [47 51],[114.02234637 145.97765363] ; [42.97765363 55.02234637],0
b2,1,0.35936,0.840128,[61 99] ; [35 44],[64.26778243 95.73221757] ; [31.73221757 47.26778243],0
b3,1,0.35936,0.840128,[61 99] ; [35 44],[64.26778243 95.73221757] ; [31.73221757 47.26778243],0
a8,1,0.361085,0.834118,[ 43 201] ; [13 83],[ 40.18823529 203.81176471] ; [15.81176471 80.18823529],0
d2,1,0.425545,0.63495,[137 123] ; [49 53],[133.59116022 126.40883978] ; [52.40883978 49.59116022],0
v1,1,0.444185,0.585446,[146 105] ; [62 37],[149.16571429 101.83428571] ; [58.83428571 40.16571429],0
a5,1,0.445659,0.58167,[205  57] ; [76 26],[202.25824176  59.74175824] ; [78.74175824 23.25824176],0
s4,1,0.493269,0.469388,[ 55 202] ; [25 76],[ 57.4301676 199.5698324] ; [22.5698324 78.4301676],0
u3,1,0.494147,0.467483,[48 21] ; [11  7],[46.79310345 22.20689655] ; [12.20689655  5.79310345],0
p7,1,0.521275,0.41137,[175  75] ; [72 26],[177.44252874  72.55747126] ; [69.55747126 28.44252874],0
r3,1,0.535739,0.383494,[254   7] ; [98  4],[253.09090909   7.90909091] ; [98.90909091  3.09090909],0
s1,1,0.577659,0.310035,[ 11 249] ; [ 3 98],[ 10.08310249 249.91689751] ; [ 3.91689751 97.08310249],0
s5,1,0.629501,0.232738,[121 133] ; [49 48],[123.01994302 130.98005698] ; [46.98005698 50.01994302],0
n2,1,0.63984,0.218951,[33  9] ; [20  4],[33.72727273  8.27272727] ; [19.27272727  4.72727273],0
n4,1,0.650759,0.204945,[213  49] ; [85 17],[214.49450549  47.50549451] ; [83.50549451 18.49450549],0
u4,1,0.676966,0.173561,[  8 254] ; [ 4 98],[  8.63736264 253.36263736] ; [ 3.36263736 98.63736264],0
d5,1,0.758835,0.094256,[218  43] ; [83 18],[217.01933702  43.98066298] ; [83.98066298 17.01933702],0
p5,1,0.768103,0.08694,[ 37 221] ; [13 86],[ 36.13445378 221.86554622] ; [13.86554622 85.13445378],0
s3,1,0.770416,0.085165,[230  28] ; [92 10],[230.76666667  27.23333333] ; [91.23333333 10.76666667],0
n5,1,0.780943,0.077334,[213  47] ; [84 17],[213.90581717  46.09418283] ; [83.09418283 17.90581717],0
s6,1,0.849956,0.035787,[223  36] ; [86 13],[223.55027933  35.44972067] ; [85.44972067 13.55027933],0
p3,1,0.873405,0.025388,[144 116] ; [55 46],[143.32409972 116.67590028] ; [55.67590028 45.32409972],0
a4,1,0.902909,0.014881,[124 138] ; [49 53],[124.52197802 137.47802198] ; [48.47802198 53.52197802],0
u2,1,0.95956,0.002571,[42 26] ; [11  7],[41.90697674 26.09302326] ; [11.09302326  6.90697674],0
