Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.945819,[68  6] ; [11 18],[56.75728155 17.24271845] ; [22.24271845  6.75728155],1
r1,1,0.510212,0.433632,[55 18] ; [20  9],[53.67647059 19.32352941] ; [21.32352941  7.67647059],0
n1,1,0.515759,0.422366,[8 9] ; [6 4],[8.81481481 8.18518519] ; [5.18518519 4.81481481],0
b1,1,0.551451,0.354724,[36 38] ; [16 13],[37.3592233 36.6407767] ; [14.6407767 14.3592233],0
p2,1,0.57628,0.312287,[59 14] ; [22  7],[57.97058824 15.02941176] ; [23.02941176  5.97058824],0
d2,1,0.596178,0.280798,[24 50] ; [11 18],[25.14563107 48.85436893] ; [ 9.85436893 19.14563107],0
b5,1,0.692708,0.156169,[48 26] ; [20  9],[48.85436893 25.14563107] ; [19.14563107  9.85436893],0
d4,1,0.731791,0.117473,[56 18] ; [21  8],[55.32038835 18.67961165] ; [21.67961165  7.32038835],0
n3,1,0.732122,0.117172,[12  6] ; [8 3],[12.4137931  5.5862069] ; [7.5862069 3.4137931],0
n4,1,0.735849,0.113809,[41 33] ; [15 14],[40.23300971 33.76699029] ; [15.76699029 13.23300971],0
v1,1,0.816094,0.054089,[32 38] ; [14 15],[32.52525253 37.47474747] ; [13.47474747 15.52525253],0
s1,1,0.83453,0.043637,[ 2 70] ; [ 1 27],[ 2.16 69.84] ; [ 0.84 27.16],0
u1,1,0.836307,0.042691,[ 6 68] ; [ 2 27],[ 5.74757282 68.25242718] ; [ 2.25242718 26.74757282],0
s5,1,0.844992,0.038225,[15 59] ; [ 5 22],[14.65346535 59.34653465] ; [ 5.34653465 21.65346535],0
a1,1,0.886196,0.020483,[ 3 71] ; [ 1 28],[ 2.87378641 71.12621359] ; [ 1.12621359 27.87378641],0
s4,1,0.889695,0.019235,[11 63] ; [ 4 25],[10.77669903 63.22330097] ; [ 4.22330097 24.77669903],0
a4,1,0.89123,0.0187,[24 50] ; [ 9 20],[23.70873786 50.29126214] ; [ 9.29126214 19.70873786],0
