Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2.6e-05,17.684711,[13 31] ; [71 35],[24.64 19.36] ; [59.36 46.64],1
d5,1,0.556033,0.346619,[34 10] ; [77 29],[32.56 11.44] ; [78.44 27.56],0
d3,1,0.580746,0.30503,[24 20] ; [63 43],[25.52 18.48] ; [61.48 44.52],0
a3,1,0.665622,0.186766,[27 17] ; [61 45],[25.81333333 18.18666667] ; [62.18666667 43.81333333],0
v2,1,0.711364,0.136918,[18 25] ; [47 57],[19.01360544 23.98639456] ; [45.98639456 58.01360544],0
d4,1,0.719641,0.128837,[31 13] ; [77 28],[31.89261745 12.10738255] ; [76.10738255 28.89261745],0
d2,1,0.728214,0.120758,[20 24] ; [51 54],[20.96644295 23.03355705] ; [50.03355705 54.96644295],0
a5,1,0.744314,0.106371,[27 17] ; [62 44],[26.10666667 17.89333333] ; [62.89333333 43.10666667],0
p2,1,0.747053,0.104024,[27 17] ; [68 38],[27.86666667 16.13333333] ; [67.13333333 38.86666667],0
a4,1,0.807065,0.05964,[15 29] ; [38 67],[15.65100671 28.34899329] ; [37.34899329 67.65100671],0
n3,1,0.831022,0.045536,[11  5] ; [23 12],[10.66666667  5.33333333] ; [23.33333333 11.66666667],0
s2,1,0.831576,0.045233,[15 29] ; [37 66],[15.56462585 28.43537415] ; [36.43537415 66.56462585],0
p8,1,0.837497,0.042064,[15 29] ; [38 68],[15.54666667 28.45333333] ; [37.45333333 68.54666667],0
p3,1,0.840118,0.0407,[14 29] ; [36 69],[14.52702703 28.47297297] ; [35.47297297 69.52702703],0
p1,1,0.903965,0.014558,[ 3 40] ; [ 8 98],[ 3.17449664 39.82550336] ; [ 7.82550336 98.17449664],0
s1,1,0.945601,0.004656,[ 3 40] ; [ 7 98],[ 2.90540541 40.09459459] ; [ 7.09459459 97.90540541],0
s4,1,0.954282,0.003287,[ 7 37] ; [16 87],[ 6.88435374 37.11564626] ; [16.11564626 86.88435374],0
p7,1,0.957008,0.002906,[22 22] ; [52 51],[22.14965986 21.85034014] ; [51.85034014 51.14965986],0
