Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,47.668412,[242  84] ; [54 80],[209.77391304 116.22608696] ; [86.22608696 47.77391304],1
p6,1,0.182719,1.77537,[122 202] ; [41 91],[115.81578947 208.18421053] ; [47.18421053 84.81578947],0
p8,1,0.211442,1.561523,[166 156] ; [60 73],[159.93846154 162.06153846] ; [66.06153846 66.93846154],0
a4,1,0.212913,1.551505,[132 193] ; [62 70],[137.96498906 187.03501094] ; [56.03501094 75.96498906],0
n4,1,0.27062,1.2136,[251  74] ; [97 37],[246.40522876  78.59477124] ; [101.59477124  32.40522876],0
s3,1,0.277794,1.177849,[174 150] ; [64 69],[168.73522976 155.26477024] ; [69.26477024 63.73522976],0
p3,1,0.316811,1.002068,[150 175] ; [55 79],[145.15250545 179.84749455] ; [59.84749455 74.15250545],0
p12,1,0.338679,0.915426,[ 15 310] ; [  9 123],[ 17.0678337 307.9321663] ; [  6.9321663 125.0678337],0
a8,1,0.398265,0.713557,[ 42 257] ; [ 14 113],[ 39.30516432 259.69483568] ; [ 16.69483568 110.30516432],0
s1,1,0.455321,0.557372,[ 10 313] ; [  6 127],[ 11.33333333 311.66666667] ; [  4.66666667 128.33333333],0
u4,1,0.590676,0.28929,[  3 323] ; [  2 132],[  3.54347826 322.45652174] ; [  1.45652174 132.54347826],0
n1,1,0.608177,0.262838,[30 44] ; [15 27],[28.70689655 45.29310345] ; [16.29310345 25.70689655],0
a1,1,0.626042,0.237466,[ 10 316] ; [  3 131],[  9.21304348 316.78695652] ; [  3.78695652 130.21304348],0
d2,1,0.627543,0.235407,[145 181] ; [62 70],[147.34061135 178.65938865] ; [59.65938865 72.34061135],0
s7,1,0.685353,0.164162,[137 177] ; [54 76],[135.07657658 178.92342342] ; [55.92342342 74.07657658],0
b2,1,0.723782,0.124897,[ 65 117] ; [33 54],[ 66.30483271 115.69516729] ; [31.69516729 55.30483271],0
b3,1,0.723782,0.124897,[ 65 117] ; [33 54],[ 66.30483271 115.69516729] ; [31.69516729 55.30483271],0
b4,1,0.757336,0.095469,[190 136] ; [76 58],[188.51304348 137.48695652] ; [77.48695652 56.51304348],0
s8,1,0.792669,0.069088,[124 201] ; [49 84],[122.76200873 202.23799127] ; [50.23799127 82.76200873],0
n5,1,0.800415,0.063913,[243  81] ; [102  32],[244.06113537  79.93886463] ; [100.93886463  33.06113537],0
p5,1,0.822376,0.050396,[ 29 296] ; [ 11 122],[ 28.38427948 296.61572052] ; [ 11.61572052 121.38427948],0
p11,1,0.94349,0.005025,[254  72] ; [104  30],[253.71304348  72.28695652] ; [104.28695652  29.71304348],0
s4,1,0.997742,8e-06,[ 65 255] ; [ 27 106],[ 64.98896247 255.01103753] ; [ 27.01103753 105.98896247],0
