Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,48.459395,[ 15 119] ; [56 51],[39.47717842 94.52282158] ; [31.52282158 75.47717842],1
p4,1,0.042851,4.10128,[41 98] ; [46 64],[48.56626506 90.43373494] ; [38.43373494 71.56626506],0
b5,1,0.052835,3.749136,[84 56] ; [53 58],[76.41434263 63.58565737] ; [60.58565737 50.41434263],0
n2,1,0.061954,3.484282,[28 24] ; [19  6],[31.74025974 20.25974026] ; [15.25974026  9.74025974],0
s1,1,0.073462,3.203924,[  9 130] ; [  2 109],[  6.116 132.884] ; [  4.884 106.116],0
s5,1,0.092187,2.835756,[ 11 126] ; [16 92],[ 15.09795918 121.90204082] ; [11.90204082 96.09795918],0
a7,1,0.118628,2.435343,[82 58] ; [75 35],[87.92 52.08] ; [69.08 40.92],0
a6,1,0.133747,2.248463,[83 57] ; [76 35],[88.68525896 51.31474104] ; [70.31474104 40.68525896],0
a2,1,0.136882,2.212668,[ 17 123] ; [21 90],[ 21.19521912 118.80478088] ; [16.80478088 94.19521912],0
d2,1,0.138289,2.196891,[56 82] ; [55 55],[61.76612903 76.23387097] ; [49.23387097 60.76612903],0
p5,1,0.202186,1.626514,[  4 132] ; [  7 104],[  6.05668016 129.94331984] ; [  4.94331984 106.05668016],0
s3,1,0.306178,1.047092,[39 98] ; [25 85],[ 35.49797571 101.50202429] ; [28.50202429 81.49797571],0
u1,1,0.311753,1.023235,[  9 131] ; [ 11 100],[ 11.15537849 128.84462151] ; [  8.84462151 102.15537849],0
n1,1,0.319643,0.990407,[18 33] ; [ 6 19],[16.10526316 34.89473684] ; [ 7.89473684 17.10526316],0
p12,1,0.438706,0.599665,[  1 137] ; [  2 109],[  1.6626506 136.3373494] ; [  1.3373494 109.6626506],0
b4,1,0.473301,0.514259,[82 58] ; [60 51],[79.20318725 60.79681275] ; [62.79681275 48.20318725],0
b2,1,0.473751,0.513213,[27 57] ; [26 43],[29.09803922 54.90196078] ; [23.90196078 45.09803922],0
b3,1,0.473751,0.513213,[27 57] ; [26 43],[29.09803922 54.90196078] ; [23.90196078 45.09803922],0
n5,1,0.506055,0.442215,[84 55] ; [71 39],[86.52610442 52.47389558] ; [68.47389558 41.52610442],0
a1,1,0.509448,0.4352,[  9 131] ; [  5 106],[  7.80876494 132.19123506] ; [  6.19123506 104.80876494],0
b1,1,0.585514,0.297405,[59 81] ; [43 68],[56.89243028 83.10756972] ; [45.10756972 65.89243028],0
p1,1,0.614126,0.25421,[ 11 127] ; [  7 104],[  9.97590361 128.02409639] ; [  8.02409639 102.97590361],0
u2,1,0.659393,0.194261,[27 34] ; [11 17],[26.04494382 34.95505618] ; [11.95505618 16.04494382],0
s7,1,0.673033,0.178075,[ 20 111] ; [18 86],[ 21.18297872 109.81702128] ; [16.81702128 87.18297872],0
a8,1,0.810412,0.057549,[ 13 118] ; [11 90],[ 13.55172414 117.44827586] ; [10.44827586 90.55172414],0
s4,1,0.846696,0.037379,[ 11 129] ; [  8 103],[ 10.59760956 129.40239044] ; [  8.40239044 102.59760956],0
s2,1,0.899399,0.015982,[ 23 115] ; [19 91],[ 23.37096774 114.62903226] ; [18.62903226 91.37096774],0
u3,1,0.959775,0.002544,[27 34] ; [13 16],[27.11111111 33.88888889] ; [12.88888889 16.11111111],0
