Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,51.739489,[139  79] ; [30 97],[106.7884058 111.2115942] ; [62.2115942 64.7884058],1
p8,1,0.212381,1.555119,[155  64] ; [83 46],[149.77586207  69.22413793] ; [88.22413793 40.77586207],0
p2,1,0.240785,1.375993,[198  23] ; [111  19],[194.55555556  26.44444444] ; [114.44444444  15.55555556],0
u4,1,0.257675,1.281208,[  8 213] ; [  2 128],[  6.2962963 214.7037037] ; [  3.7037037 126.2962963],0
u2,1,0.258063,1.27912,[19 22] ; [23 16],[21.525 19.475] ; [20.475 18.525],0
s5,1,0.263676,1.249353,[ 94 119] ; [47 77],[ 89.11869436 123.88130564] ; [51.88130564 72.11869436],0
b4,1,0.268963,1.222027,[129  92] ; [68 62],[124.03703704  96.96296296] ; [72.96296296 57.03703704],0
r3,1,0.302317,1.063945,[213   7] ; [122   7],[211.1747851   8.8252149] ; [123.8252149   5.1747851],0
d1,1,0.34614,0.887557,[147  74] ; [80 50],[142.92592593  78.07407407] ; [84.07407407 45.92592593],0
s8,1,0.35564,0.85323,[121  97] ; [65 64],[116.85302594 101.14697406] ; [69.14697406 59.85302594],0
d3,1,0.437385,0.603134,[155  66] ; [86 44],[151.74074074  69.25925926] ; [89.25925926 40.74074074],0
b2,1,0.461727,0.541706,[64 83] ; [32 51],[61.35652174 85.64347826] ; [34.64347826 48.35652174],0
b3,1,0.461727,0.541706,[64 83] ; [32 51],[61.35652174 85.64347826] ; [34.64347826 48.35652174],0
p1,1,0.484421,0.488894,[ 25 196] ; [ 18 112],[ 27.07407407 193.92592593] ; [ 15.92592593 114.07407407],0
p5,1,0.543175,0.369686,[ 44 177] ; [29 99],[ 46.22636103 174.77363897] ; [ 26.77363897 101.22636103],0
b5,1,0.552241,0.353319,[122  99] ; [76 54],[124.66666667  96.33333333] ; [73.33333333 56.66666667],0
u1,1,0.569439,0.323622,[ 57 164] ; [ 30 100],[ 54.77777778 166.22222222] ; [32.22222222 97.77777778],0
s2,1,0.604306,0.26855,[119  98] ; [75 55],[121.31988473  95.68011527] ; [72.68011527 57.31988473],0
a4,1,0.617482,0.249423,[111 109] ; [62 68],[108.74285714 111.25714286] ; [64.25714286 65.74285714],0
n1,1,0.644634,0.212732,[16 15] ; [ 9 11],[15.19607843 15.80392157] ; [ 9.80392157 10.19607843],0
n4,1,0.678289,0.172059,[205  16] ; [119  11],[204.  17.] ; [120.  10.],0
p6,1,0.687954,0.161309,[111 108] ; [63 67],[109.18624642 109.81375358] ; [64.81375358 65.18624642],0
u3,1,0.702162,0.146232,[23 19] ; [23 16],[23.85185185 18.14814815] ; [22.14814815 16.85185185],0
s7,1,0.715525,0.132821,[128  80] ; [72 49],[126.443769  81.556231] ; [73.556231 47.443769],0
s6,1,0.816588,0.053794,[156  60] ; [91 33],[156.91764706  59.08235294] ; [90.08235294 33.91764706],0
n6,1,0.854435,0.033659,[210  11] ; [122   7],[209.63428571  11.36571429] ; [122.36571429   6.63428571],0
d5,1,0.856417,0.032738,[190  31] ; [110  19],[189.42857143  31.57142857] ; [110.57142857  18.42857143],0
p4,1,0.886059,0.020533,[184  37] ; [109  21],[184.48148148  36.51851852] ; [108.51851852  21.48148148],0
a6,1,0.950228,0.003896,[155  65] ; [92 38],[155.25714286  64.74285714] ; [91.74285714 38.25714286],0
