Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,74.062829,[141  34] ; [112 172],[96.45969499 78.54030501] ; [156.54030501 127.45969499],1
b3,1,0.319781,0.989842,[44 69] ; [ 55 111],[40.09677419 72.90322581] ; [ 58.90322581 107.09677419],0
d3,1,0.355171,0.854894,[137  42] ; [213  80],[132.73305085  46.26694915] ; [217.26694915  75.73305085],0
s4,1,0.363377,0.826187,[ 22 155] ; [ 45 246],[ 25.33974359 151.66025641] ; [ 41.66025641 249.33974359],0
b5,1,0.370486,0.802033,[105  74] ; [184 109],[109.59957627  69.40042373] ; [179.40042373 113.59957627],0
d5,1,0.383184,0.760463,[155  24] ; [245  48],[151.69491525  27.30508475] ; [248.30508475  44.69491525],0
b1,1,0.418911,0.653368,[ 63 116] ; [114 179],[ 67.125 111.875] ; [109.875 183.125],0
a8,1,0.453887,0.560927,[ 25 135] ; [ 36 240],[ 22.3853211 137.6146789] ; [ 38.6146789 237.3853211],0
p9,1,0.461215,0.542944,[140  35] ; [222  66],[136.825054  38.174946] ; [225.174946  62.825054],0
a6,1,0.489321,0.478019,[127  52] ; [199  94],[123.63135593  55.36864407] ; [202.36864407  90.63135593],0
u3,1,0.642446,0.215557,[22 16] ; [47 41],[20.80952381 17.19047619] ; [48.19047619 39.80952381],0
b4,1,0.755461,0.096999,[108  71] ; [181 112],[109.59957627  69.40042373] ; [179.40042373 113.59957627],0
a7,1,0.803506,0.061907,[132  47] ; [213  80],[130.83686441  48.16313559] ; [214.16313559  78.83686441],0
s1,1,0.860404,0.030927,[  4 170] ; [  6 286],[  3.73390558 170.26609442] ; [  6.26609442 285.73390558],0
