Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.2e-05,18.048058,[122 173] ; [51 23],[138.30623306 156.69376694] ; [34.69376694 39.30623306],1
v1,1,0.286595,1.135548,[104 185] ; [32 43],[107.97802198 181.02197802] ; [28.02197802 46.97802198],0
v4,1,0.28917,1.123482,[279  17] ; [72  2],[280.8  15.2] ; [70.2  3.8],0
p2,1,0.292337,1.108825,[236  59] ; [64 11],[239.18918919  55.81081081] ; [60.81081081 14.18918919],0
d3,1,0.298431,1.08119,[180 115] ; [50 24],[183.87533875 111.12466125] ; [46.12466125 27.87533875],0
a4,1,0.302056,1.065094,[126 170] ; [27 48],[122.07008086 173.92991914] ; [30.92991914 44.07008086],0
a7,1,0.310678,1.02779,[203  94] ; [46 28],[199.33423181  97.66576819] ; [49.66576819 24.33423181],0
d2,1,0.398838,0.711827,[130 165] ; [29 46],[126.77027027 168.22972973] ; [32.22972973 42.77027027],0
r2,1,0.408742,0.682456,[270  24] ; [71  4],[271.69105691  22.30894309] ; [69.30894309  5.69105691],0
a2,1,0.410495,0.677366,[ 60 237] ; [12 63],[ 57.48387097 239.51612903] ; [14.51612903 60.48387097],0
p5,1,0.412717,0.67096,[ 33 260] ; [ 6 69],[ 31.05163043 261.94836957] ; [ 7.94836957 67.05163043],0
p7,1,0.443591,0.586976,[166 124] ; [46 28],[168.9010989 121.0989011] ; [43.0989011 30.9010989],0
u2,1,0.513463,0.427003,[62 47] ; [14 14],[60.46715328 48.53284672] ; [15.53284672 12.46715328],0
b5,1,0.528236,0.397783,[186 111] ; [44 31],[183.62903226 113.37096774] ; [46.37096774 28.62903226],0
a5,1,0.549239,0.358682,[191 106] ; [51 24],[193.20967742 103.79032258] ; [48.79032258 26.20967742],0
b1,1,0.555336,0.347844,[126 171] ; [29 46],[123.75 173.25] ; [31.25 43.75],0
p9,1,0.59186,0.287448,[230  64] ; [60 14],[231.68478261  62.31521739] ; [58.31521739 15.68478261],0
s1,1,0.605987,0.26606,[ 16 276] ; [ 3 72],[ 15.11716621 276.88283379] ; [ 3.88283379 71.11716621],0
r1,1,0.614484,0.253697,[217  78] ; [53 22],[215.27027027  79.72972973] ; [54.72972973 20.27027027],0
a1,1,0.66213,0.190946,[ 11 286] ; [ 2 73],[ 10.37903226 286.62096774] ; [ 2.62096774 72.37903226],0
d5,1,0.706301,0.142,[221  74] ; [57 17],[222.24932249  72.75067751] ; [55.75067751 18.24932249],0
n3,1,0.765249,0.089159,[47 24] ; [16  7],[47.58510638 23.41489362] ; [15.41489362  7.58510638],0
a6,1,0.810276,0.057633,[185 111] ; [48 27],[185.89757412 110.10242588] ; [47.10242588 27.89757412],0
v3,1,0.830634,0.045748,[ 53 235] ; [13 62],[ 52.36363636 235.63636364] ; [13.63636364 61.36363636],0
n1,1,0.888408,0.01969,[27 45] ; [ 9 14],[27.28421053 44.71578947] ; [ 8.71578947 14.28421053],0
d1,1,0.897176,0.0167,[149 148] ; [37 38],[148.5 148.5] ; [37.5 37.5],0
a3,1,0.907664,0.013453,[187 108] ; [47 28],[186.56756757 108.43243243] ; [47.43243243 27.56756757],0
r4,1,0.910188,0.012724,[268  29] ; [68  7],[268.25806452  28.74193548] ; [67.74193548  7.25806452],0
u1,1,0.915542,0.011247,[ 41 256] ; [10 65],[ 40.71774194 256.28225806] ; [10.28225806 64.71774194],0
b4,1,0.93154,0.00738,[164 133] ; [41 34],[163.66935484 133.33064516] ; [41.33064516 33.66935484],0
n5,1,0.933309,0.007003,[206  89] ; [52 23],[205.7027027  89.2972973] ; [52.2972973 22.7027027],0
p12,1,0.935519,0.006545,[ 15 279] ; [ 4 71],[ 15.13821138 278.86178862] ; [ 3.86178862 71.13821138],0
n6,1,0.986425,0.00029,[241  55] ; [61 14],[240.94878706  55.05121294] ; [61.05121294 13.94878706],0
p11,1,0.988519,0.000207,[222  75] ; [56 19],[221.9516129  75.0483871] ; [56.0483871 18.9516129],0
