Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,153.048345,[34 73] ; [276  26],[81.1002445 25.8997555] ; [228.8997555  73.1002445],1
a2,1,0.308541,1.036909,[27 81] ; [ 92 213],[31.11864407 76.88135593] ; [ 87.88135593 217.11864407],0
p4,1,0.341634,0.90429,[68 40] ; [206  97],[72. 36.] ; [202. 101.],0
u3,1,0.350831,0.870449,[14  9] ; [38 15],[15.73684211  7.26315789] ; [36.26315789 16.73684211],0
p1,1,0.353065,0.862409,[ 9 99] ; [ 35 268],[11.5620438 96.4379562] ; [ 32.4379562 270.5620438],0
n6,1,0.362471,0.829313,[93 15] ; [269  32],[95.58924205 12.41075795] ; [266.41075795  34.58924205],0
r3,1,0.410858,0.676316,[103   5] ; [295   9],[104.33009709   3.66990291] ; [293.66990291  10.33009709],0
a3,1,0.423671,0.640111,[85 22] ; [252  52],[87.73479319 19.26520681] ; [249.26520681  54.73479319],0
b4,1,0.434974,0.609506,[58 50] ; [177 128],[61.4527845 46.5472155] ; [173.5472155 131.4527845],0
p8,1,0.43705,0.604016,[56 50] ; [171 128],[59.41234568 46.58765432] ; [167.58765432 131.41234568],0
p7,1,0.440579,0.594775,[71 35] ; [208  85],[74.12030075 31.87969925] ; [204.87969925  88.12030075],0
a5,1,0.488674,0.479444,[83 25] ; [244  61],[85.51089588 22.48910412] ; [241.48910412  63.51089588],0
a8,1,0.517122,0.41963,[14 79] ; [ 50 228],[16.04312668 76.95687332] ; [ 47.95687332 230.04312668],0
d3,1,0.608926,0.261742,[76 32] ; [221  82],[78.04379562 29.95620438] ; [218.95620438  84.04379562],0
p3,1,0.732375,0.116942,[63 45] ; [171 132],[61.48905109 46.51094891] ; [172.51094891 130.48905109],0
v3,1,0.749191,0.102212,[47 58] ; [136 156],[48.40050378 56.59949622] ; [134.59949622 157.40050378],0
n1,1,0.756173,0.096417,[16 13] ; [31 29],[15.31460674 13.68539326] ; [31.68539326 28.31460674],0
a7,1,0.787771,0.072472,[75 33] ; [216  89],[76.0968523 31.9031477] ; [214.9031477  90.0968523],0
p11,1,0.836702,0.042483,[86 22] ; [240  65],[85.24939467 22.75060533] ; [240.75060533  64.24939467],0
b2,1,0.868152,0.027558,[36 47] ; [ 88 120],[35.36769759 47.63230241] ; [ 88.63230241 119.36769759],0
b3,1,0.868152,0.027558,[36 47] ; [ 88 120],[35.36769759 47.63230241] ; [ 88.63230241 119.36769759],0
p5,1,0.87183,0.026029,[18 90] ; [ 48 252],[17.47058824 90.52941176] ; [ 48.52941176 251.47058824],0
u2,1,0.883861,0.021338,[15  8] ; [33 19],[14.72  8.28] ; [33.28 18.72],0
