Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.183192,[491  71] ; [90 68],[453.50277778 108.49722222] ; [127.49722222  30.50277778],1
r1,1,0.401511,0.703798,[476  89] ; [132  30],[472.51719395  92.48280605] ; [135.48280605  26.51719395],0
d1,1,0.436239,0.606155,[404 163] ; [111  52],[400.00684932 166.99315068] ; [114.99315068  48.00684932],0
a2,1,0.487197,0.48271,[148 419] ; [ 47 116],[151.45890411 415.54109589] ; [ 43.54109589 119.45890411],0
u4,1,0.48797,0.480998,[ 16 551] ; [  3 160],[ 14.75753425 552.24246575] ; [  4.24246575 158.75753425],0
s5,1,0.505618,0.443126,[192 353] ; [58 94],[195.48063128 349.51936872] ; [54.51936872 97.48063128],0
d3,1,0.566238,0.329017,[440 127] ; [123  40],[437.2890411 129.7109589] ; [125.7109589  37.2890411],0
n2,1,0.679781,0.170373,[75 28] ; [44 19],[73.8373494 29.1626506] ; [45.1626506 17.8373494],0
p1,1,0.755573,0.096907,[ 41 521] ; [ 13 149],[ 41.91712707 520.08287293] ; [ 12.08287293 149.91712707],0
a7,1,0.773485,0.08284,[423 143] ; [120  43],[421.58847737 144.41152263] ; [121.41152263  41.58847737],0
s2,1,0.806528,0.05998,[301 261] ; [85 77],[299.62983425 262.37016575] ; [86.37016575 75.62983425],0
s6,1,0.859808,0.031194,[375 178] ; [109  50],[375.91573034 177.08426966] ; [108.08426966  50.91573034],0
n3,1,0.873379,0.025398,[71 32] ; [42 20],[70.53939394 32.46060606] ; [42.46060606 19.53939394],0
d5,1,0.90697,0.013657,[499  68] ; [144  19],[499.4260274  67.5739726] ; [143.5739726  19.4260274],0
a1,1,0.908196,0.013297,[ 30 537] ; [  9 154],[ 30.29178082 536.70821918] ; [  8.70821918 154.29178082],0
b4,1,0.916721,0.010934,[340 227] ; [97 66],[339.42328767 227.57671233] ; [97.57671233 65.42328767],0
u1,1,0.989474,0.000174,[118 449] ; [ 34 129],[118.06027397 448.93972603] ; [ 33.93972603 129.06027397],0
