Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,167.483041,[  7 106] ; [415 168],[68.51436782 44.48563218] ; [353.48563218 229.51436782],1
v1,1,0.055474,3.667768,[53 57] ; [331 239],[62.11764706 47.88235294] ; [321.88235294 248.11764706],0
n3,1,0.069853,3.286472,[25  3] ; [81 30],[21.35251799  6.64748201] ; [84.64748201 26.35251799],0
p4,1,0.077008,3.126946,[65 48] ; [384 196],[73.21356421 39.78643579] ; [375.78643579 204.21356421],0
a6,1,0.083845,2.988738,[72 41] ; [418 164],[79.66906475 33.33093525] ; [410.33093525 171.66906475],0
a7,1,0.097083,2.752829,[78 34] ; [448 134],[84.88760807 27.11239193] ; [441.11239193 140.88760807],0
v3,1,0.116757,2.460295,[38 73] ; [237 324],[45.42410714 65.57589286] ; [229.57589286 331.42410714],0
s8,1,0.121938,2.392249,[44 68] ; [274 306],[51.46820809 60.53179191] ; [266.53179191 313.46820809],0
p11,1,0.12657,2.334081,[87 26] ; [484  99],[92.70545977 20.29454023] ; [478.29454023 104.70545977],0
n2,1,0.154486,2.027384,[24  4] ; [80 30],[21.10144928  6.89855072] ; [82.89855072 27.10144928],0
a1,1,0.163591,1.940712,[  2 111] ; [ 27 556],[  4.70833333 108.29166667] ; [ 24.29166667 558.70833333],0
r3,1,0.236619,1.400628,[110   3] ; [574   7],[111.37175793   1.62824207] ; [572.62824207   8.37175793],0
p12,1,0.244511,1.354398,[  6 106] ; [ 50 529],[  9.07670043 102.92329957] ; [ 46.92329957 532.07670043],0
n4,1,0.260944,1.26374,[85 27] ; [468 113],[89.37373737 22.62626263] ; [463.62626263 117.37373737],0
p7,1,0.287236,1.132531,[73 38] ; [403 166],[77.7 33.3] ; [398.3 170.7],0
s3,1,0.300004,1.074178,[60 52] ; [339 237],[64.95348837 47.04651163] ; [334.04651163 241.95348837],0
p3,1,0.338817,0.914903,[55 57] ; [315 268],[59.62589928 52.37410072] ; [310.37410072 272.62589928],0
u4,1,0.351345,0.868595,[  1 112] ; [ 13 570],[  2.27298851 110.72701149] ; [ 11.72701149 571.27298851],0
s7,1,0.354443,0.857485,[50 58] ; [286 273],[54.4047976 53.5952024] ; [281.5952024 277.4047976],0
b1,1,0.39695,0.717546,[36 77] ; [210 373],[39.93965517 73.06034483] ; [206.06034483 376.93965517],0
a8,1,0.457236,0.552652,[13 88] ; [ 83 443],[15.46411483 85.53588517] ; [ 80.53588517 445.46411483],0
s1,1,0.560719,0.33846,[  2 108] ; [ 16 558],[  2.89473684 107.10526316] ; [ 15.10526316 558.89473684],0
p5,1,0.588791,0.292237,[ 12 100] ; [ 73 509],[13.71757925 98.28242075] ; [ 71.28242075 510.71757925],0
s4,1,0.593147,0.285457,[20 92] ; [ 91 484],[18.09606987 93.90393013] ; [ 92.90393013 482.09606987],0
n5,1,0.635196,0.225081,[84 28] ; [447 133],[85.94219653 26.05780347] ; [445.05780347 134.94219653],0
n6,1,0.651798,0.203641,[96 17] ; [502  78],[97.50937951 15.49062049] ; [500.49062049  79.50937951],0
v4,1,0.679081,0.171162,[109   3] ; [571  12],[109.58273381   2.41726619] ; [570.41726619  12.58273381],0
r2,1,0.695393,0.153309,[110   3] ; [568  12],[110.55411255   2.44588745] ; [567.44588745  12.55411255],0
b5,1,0.750033,0.101503,[67 46] ; [355 228],[68.51436782 44.48563218] ; [353.48563218 229.51436782],0
n1,1,0.923226,0.009287,[10 18] ; [40 69],[10.2189781 17.7810219] ; [39.7810219 69.2189781],0
