Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.810863,[76 46] ; [36 79],[57.65400844 64.34599156] ; [54.34599156 60.65400844],1
d1,1,0.298586,1.080499,[64 63] ; [53 68],[59.91532258 67.08467742] ; [57.08467742 63.91532258],0
p4,1,0.366553,0.815318,[65 60] ; [55 64],[61.47540984 63.52459016] ; [58.52459016 60.47540984],0
s4,1,0.385831,0.75204,[ 21 106] ; [25 95],[ 23.65182186 103.34817814] ; [22.34817814 97.65182186],0
b4,1,0.394393,0.725356,[74 53] ; [64 57],[70.66935484 56.33064516] ; [67.33064516 53.66935484],0
p1,1,0.418886,0.653439,[  8 118] ; [ 11 110],[  9.69230769 116.30769231] ; [  9.30769231 111.69230769],0
p8,1,0.430667,0.621025,[58 64] ; [51 69],[54.95041322 67.04958678] ; [54.04958678 65.95041322],0
a2,1,0.438516,0.600162,[ 13 114] ; [  9 112],[ 11.26612903 115.73387097] ; [ 10.73387097 110.26612903],0
u3,1,0.460872,0.543775,[17 15] ; [21 26],[15.39240506 16.60759494] ; [22.60759494 24.39240506],0
s1,1,0.476579,0.506681,[  4 121] ; [  6 114],[  5.10204082 119.89795918] ; [  4.89795918 115.10204082],0
a6,1,0.479003,0.501131,[50 77] ; [53 68],[52.74596774 74.25403226] ; [50.25403226 70.74596774],0
p12,1,0.5342,0.386396,[  5 117] ; [  7 113],[  6.04958678 115.95041322] ; [  5.95041322 114.04958678],0
a1,1,0.676663,0.173906,[  9 118] ; [  7 114],[  8.19354839 118.80645161] ; [  7.80645161 113.19354839],0
u4,1,0.691179,0.157812,[  3 124] ; [  2 119],[  2.56048387 124.43951613] ; [  2.43951613 118.56048387],0
u1,1,0.716488,0.131883,[  7 120] ; [  8 113],[  7.68145161 119.31854839] ; [  7.31854839 113.68145161],0
p6,1,0.718543,0.129893,[43 77] ; [40 79],[41.67364017 78.32635983] ; [41.32635983 77.67364017],0
n6,1,0.772764,0.083383,[99 26] ; [94 27],[98.06910569 26.93089431] ; [94.93089431 26.06910569],0
b1,1,0.777575,0.079796,[60 67] ; [55 66],[58.89112903 68.10887097] ; [56.10887097 64.89112903],0
u2,1,0.78593,0.073766,[15 17] ; [23 23],[15.58974359 16.41025641] ; [22.41025641 23.58974359],0
d2,1,0.983435,0.000431,[61 66] ; [57 62],[60.91869919 66.08130081] ; [57.08130081 61.91869919],0
