Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.473337,[89 15] ; [20 45],[67.07692308 36.92307692] ; [41.92307692 23.07692308],1
p8,1,0.414749,0.665146,[27 76] ; [13 50],[24.81927711 78.18072289] ; [15.18072289 47.81927711],0
n4,1,0.428453,0.627014,[64 40] ; [36 29],[61.53846154 42.46153846] ; [38.46153846 26.53846154],0
n1,1,0.536572,0.381931,[17 24] ; [11 21],[15.7260274 25.2739726] ; [12.2739726 19.7260274],0
s1,1,0.541529,0.372714,[ 9 94] ; [ 4 61],[ 7.9702381 95.0297619] ; [ 5.0297619 59.9702381],0
n5,1,0.543037,0.369939,[51 53] ; [35 30],[52.92307692 51.07692308] ; [33.07692308 31.92307692],0
v3,1,0.558599,0.342136,[24 75] ; [13 51],[22.47239264 76.52760736] ; [14.52760736 49.47239264],0
p6,1,0.595821,0.281345,[20 83] ; [10 52],[18.72727273 84.27272727] ; [11.27272727 50.72727273],0
b5,1,0.600605,0.274084,[65 39] ; [38 27],[63.38461538 40.61538462] ; [39.61538462 25.38461538],0
p5,1,0.61973,0.246248,[  2 102] ; [ 2 62],[  2.47619048 101.52380952] ; [ 1.52380952 62.47619048],0
n3,1,0.624206,0.24,[26 14] ; [19 13],[25. 15.] ; [20. 12.],0
p12,1,0.638322,0.220944,[  2 101] ; [ 2 63],[  2.45238095 100.54761905] ; [ 1.54761905 63.45238095],0
b2,1,0.644808,0.212509,[17 43] ; [14 29],[18.05825243 41.94174757] ; [12.94174757 30.05825243],0
b3,1,0.644808,0.212509,[17 43] ; [14 29],[18.05825243 41.94174757] ; [12.94174757 30.05825243],0
p9,1,0.660902,0.192429,[28 74] ; [19 43],[29.23170732 72.76829268] ; [17.76829268 44.23170732],0
a6,1,0.662224,0.190834,[59 44] ; [35 30],[57.63095238 45.36904762] ; [36.36904762 28.63095238],0
p7,1,0.672574,0.178606,[43 60] ; [25 40],[41.69047619 61.30952381] ; [26.30952381 38.69047619],0
s7,1,0.69029,0.158772,[20 77] ; [11 50],[19.03164557 77.96835443] ; [11.96835443 49.03164557],0
a8,1,0.708935,0.139343,[ 9 84] ; [ 5 58],[ 8.34615385 84.65384615] ; [ 5.65384615 57.34615385],0
n2,1,0.724691,0.124042,[26 15] ; [19 13],[25.2739726 15.7260274] ; [19.7260274 12.2739726],0
n6,1,0.759373,0.093822,[61 43] ; [36 28],[60.04761905 43.95238095] ; [36.95238095 27.04761905],0
u2,1,0.797866,0.065592,[15 24] ; [11 20],[14.48571429 24.51428571] ; [11.51428571 19.48571429],0
p1,1,0.839605,0.040965,[ 7 95] ; [ 5 60],[ 7.32934132 94.67065868] ; [ 4.67065868 60.32934132],0
p4,1,0.845872,0.037787,[34 70] ; [20 44],[33.42857143 70.57142857] ; [20.57142857 43.42857143],0
s5,1,0.847309,0.037076,[17 86] ; [10 55],[16.55357143 86.44642857] ; [10.44642857 54.55357143],0
d2,1,0.880175,0.022725,[45 57] ; [29 35],[45.46987952 56.53012048] ; [28.53012048 35.46987952],0
p3,1,0.931439,0.007402,[27 77] ; [17 47],[27.23809524 76.76190476] ; [16.76190476 47.23809524],0
