Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,108.282196,[18 43] ; [214  21],[47.81081081 13.18918919] ; [184.18918919  50.81081081],1
r1,1,0.61473,0.253344,[50 11] ; [198  36],[51.28135593  9.71864407] ; [196.71864407  37.28135593],0
d2,1,0.645751,0.211299,[32 29] ; [131 104],[33.59121622 27.40878378] ; [129.40878378 105.59121622],0
p10,1,0.663526,0.189269,[54  6] ; [205  28],[53.03754266  6.96245734] ; [205.96245734  27.03754266],0
a1,1,0.66968,0.181976,[ 3 58] ; [ 15 220],[ 3.70945946 57.29054054] ; [ 14.29054054 220.70945946],0
p1,1,0.699585,0.148904,[ 6 55] ; [ 27 206],[ 6.84693878 54.15306122] ; [ 26.15306122 206.84693878],0
r3,1,0.730389,0.118755,[59  2] ; [225  10],[58.52702703  2.47297297] ; [225.47297297   9.52702703],0
a3,1,0.737469,0.112363,[50 11] ; [196  38],[50.86779661 10.13220339] ; [195.13220339  38.86779661],0
a7,1,0.761858,0.091834,[42 19] ; [157  78],[41.01013514 19.98986486] ; [157.98986486  77.01013514],0
p4,1,0.773056,0.083163,[40 21] ; [158  76],[40.94237288 20.05762712] ; [157.05762712  76.94237288],0
p3,1,0.82498,0.048905,[36 25] ; [135 100],[35.23986486 25.76013514] ; [135.76013514  99.23986486],0
v2,1,0.84389,0.038777,[38 22] ; [140  86],[37.34265734 22.65734266] ; [140.65734266  85.34265734],0
r4,1,0.888949,0.019498,[56  5] ; [217  18],[56.26013514  4.73986486] ; [216.73986486  18.26013514],0
d4,1,0.896805,0.016822,[52  9] ; [201  33],[52.31525424  8.68474576] ; [200.68474576  33.31525424],0
b4,1,0.905996,0.013945,[34 27] ; [129 106],[33.59121622 27.40878378] ; [129.40878378 105.59121622],0
d3,1,0.982146,0.000501,[43 18] ; [166  69],[43.07094595 17.92905405] ; [165.92905405  69.07094595],0
