Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.797085,[98 24] ; [ 3 23],[83.25675676 38.74324324] ; [17.74324324  8.25675676],1
p7,1,0.245288,1.349941,[57 64] ; [ 9 17],[54.32653061 66.67346939] ; [11.67346939 14.32653061],0
n3,1,0.259137,1.273363,[20 19] ; [9 4],[21.75 17.25] ; [7.25 5.75],0
v1,1,0.295039,1.096484,[41 81] ; [ 6 20],[38.74324324 83.25675676] ; [ 8.25675676 17.74324324],0
a8,1,0.317639,0.998644,[  7 105] ; [ 3 22],[  8.17518248 103.82481752] ; [ 1.82481752 23.17518248],0
s3,1,0.346508,0.886202,[51 70] ; [ 8 17],[48.89726027 72.10273973] ; [10.10273973 14.89726027],0
p10,1,0.3846,0.755945,[28 93] ; [ 4 22],[26.34013605 94.65986395] ; [ 5.65986395 20.34013605],0
s1,1,0.386351,0.750396,[  8 113] ; [ 3 23],[  9.05442177 111.94557823] ; [ 1.94557823 24.05442177],0
b2,1,0.433648,0.613032,[24 48] ; [ 4 13],[22.65168539 49.34831461] ; [ 5.34831461 11.65168539],0
b3,1,0.433648,0.613032,[24 48] ; [ 4 13],[22.65168539 49.34831461] ; [ 5.34831461 11.65168539],0
p5,1,0.446956,0.578361,[  2 120] ; [ 1 24],[  2.48979592 119.51020408] ; [ 0.51020408 24.48979592],0
n1,1,0.453984,0.560686,[14 27] ; [ 3 10],[12.90740741 28.09259259] ; [4.09259259 8.90740741],0
p4,1,0.457494,0.552018,[47 75] ; [ 8 18],[45.33783784 76.66216216] ; [ 9.66216216 16.33783784],0
a3,1,0.479143,0.500814,[68 54] ; [12 13],[66.39455782 55.60544218] ; [13.60544218 11.39455782],0
p3,1,0.511231,0.431547,[37 84] ; [ 6 19],[35.6369863 85.3630137] ; [ 7.3630137 17.6369863],0
n2,1,0.530969,0.392537,[23 18] ; [6 7],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
u2,1,0.590399,0.289721,[27 26] ; [6 8],[26.10447761 26.89552239] ; [6.89552239 7.10447761],0
a2,1,0.599484,0.275775,[ 19 103] ; [ 3 23],[ 18.13513514 103.86486486] ; [ 3.86486486 22.13513514],0
a4,1,0.634865,0.225521,[38 82] ; [ 7 19],[36.98630137 83.01369863] ; [ 8.01369863 17.98630137],0
s6,1,0.652796,0.202393,[48 74] ; [ 9 17],[46.98648649 75.01351351] ; [10.01351351 15.98648649],0
s2,1,0.693624,0.15519,[37 83] ; [ 7 19],[36.16438356 83.83561644] ; [ 7.83561644 18.16438356],0
s4,1,0.770549,0.085063,[ 16 105] ; [ 4 22],[ 16.46258503 104.53741497] ; [ 3.53741497 22.46258503],0
b4,1,0.812025,0.056555,[72 50] ; [16 10],[72.54054054 49.45945946] ; [15.45945946 10.54054054],0
a1,1,0.834192,0.043818,[  8 114] ; [ 2 24],[  8.24324324 113.75675676] ; [ 1.75675676 24.24324324],0
b5,1,0.855323,0.033245,[68 54] ; [15 11],[68.41891892 53.58108108] ; [14.58108108 11.41891892],0
p6,1,0.859699,0.031243,[22 99] ; [ 4 20],[21.69655172 99.30344828] ; [ 4.30344828 19.69655172],0
v2,1,0.887035,0.02018,[44 75] ; [10 16],[44.31724138 74.68275862] ; [ 9.68275862 16.31724138],0
p1,1,0.964339,0.001999,[  9 112] ; [ 2 24],[  9.05442177 111.94557823] ; [ 1.94557823 24.05442177],0
