Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.507977,[38 63] ; [228  57],[69.60103627 31.39896373] ; [196.39896373  88.60103627],1
p2,1,0.249179,1.327903,[86 14] ; [257  28],[89.09090909 10.90909091] ; [253.90909091  31.09090909],0
b3,1,0.322157,0.980169,[33 41] ; [ 69 113],[29.484375 44.515625] ; [ 72.515625 109.484375],0
b2,1,0.322157,0.980169,[33 41] ; [ 69 113],[29.484375 44.515625] ; [ 72.515625 109.484375],0
s2,1,0.32574,0.96576,[60 41] ; [151 130],[55.78795812 45.21204188] ; [155.21204188 125.78795812],0
p12,1,0.332564,0.938888,[ 7 91] ; [ 30 256],[ 9.44270833 88.55729167] ; [ 27.55729167 258.44270833],0
v2,1,0.337238,0.920903,[57 42] ; [174 102],[60.984 38.016] ; [170.016 105.984],0
u3,1,0.345657,0.889336,[9 7] ; [46 21],[10.60240964  5.39759036] ; [44.39759036 22.60240964],0
s6,1,0.388166,0.74468,[75 23] ; [201  78],[71.74535809 26.25464191] ; [204.25464191  74.74535809],0
p5,1,0.3893,0.741126,[21 80] ; [ 48 235],[18.1484375 82.8515625] ; [ 50.8515625 232.1484375],0
b4,1,0.389824,0.739491,[54 47] ; [167 119],[57.67700258 43.32299742] ; [163.32299742 122.67700258],0
v3,1,0.391436,0.734477,[48 50] ; [120 153],[44.37735849 53.62264151] ; [123.62264151 149.37735849],0
s1,1,0.411391,0.674778,[ 5 96] ; [  9 275],[ 3.67272727 97.32727273] ; [ 10.32727273 273.67272727],0
p8,1,0.481172,0.496206,[60 39] ; [184 101],[62.90625 36.09375] ; [181.09375 103.90625],0
n2,1,0.512346,0.429273,[15  6] ; [37 10],[16.05882353  4.94117647] ; [35.94117647 11.05882353],0
s3,1,0.513312,0.427309,[62 39] ; [162 119],[59.22513089 41.77486911] ; [164.77486911 116.22513089],0
r3,1,0.528061,0.398122,[96  5] ; [273  10],[97.0546875  3.9453125] ; [271.9453125  11.0546875],0
u2,1,0.551654,0.354363,[8 8] ; [39 28],[9.06024096 6.93975904] ; [37.93975904 29.06024096],0
d2,1,0.558885,0.341639,[60 40] ; [162 124],[57.51295337 42.48704663] ; [164.48704663 121.51295337],0
p11,1,0.564315,0.332287,[80 21] ; [234  52],[81.94832041 19.05167959] ; [232.05167959  53.94832041],0
n4,1,0.621551,0.243694,[85 15] ; [237  49],[83.41968912 16.58031088] ; [238.58031088  47.41968912],0
a8,1,0.671574,0.179767,[12 85] ; [ 35 213],[13.21449275 83.78550725] ; [ 33.78550725 214.21449275],0
d4,1,0.721235,0.127313,[92  9] ; [257  29],[91.08268734  9.91731266] ; [257.91731266  28.08268734],0
a1,1,0.72377,0.124909,[ 7 94] ; [ 17 269],[ 6.26356589 94.73643411] ; [ 17.73643411 268.26356589],0
a4,1,0.837669,0.041974,[54 47] ; [149 136],[53.11658031 47.88341969] ; [149.88341969 135.11658031],0
p7,1,0.859129,0.0315,[75 25] ; [214  68],[75.65445026 24.34554974] ; [213.34554974  68.65445026],0
p1,1,0.941821,0.005326,[11 89] ; [ 32 252],[11.19791667 88.80208333] ; [ 31.80208333 252.19791667],0
p6,1,0.945677,0.004643,[47 52] ; [135 147],[47.29133858 51.70866142] ; [134.70866142 147.29133858],0
n5,1,0.987932,0.000229,[80 20] ; [227  57],[79.94791667 20.05208333] ; [227.05208333  56.94791667],0
n6,1,0.994048,5.6e-05,[88 12] ; [250  34],[88.02083333 11.97916667] ; [249.97916667  34.02083333],0
