Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000954,10.914429,[32  4] ; [8 9],[27.16981132  8.83018868] ; [12.83018868  4.16981132],1
p1,1,0.279085,1.171538,[ 6 30] ; [ 1 16],[ 4.75471698 31.24528302] ; [ 2.24528302 14.75471698],0
a4,1,0.326258,0.963695,[13 22] ; [ 4 13],[11.44230769 23.55769231] ; [ 5.55769231 11.44230769],0
a5,1,0.328367,0.955328,[20 16] ; [ 7 10],[18.33962264 17.66037736] ; [8.66037736 8.33962264],0
d3,1,0.335314,0.928266,[14 22] ; [9 8],[15.62264151 20.37735849] ; [7.37735849 9.62264151],0
s8,1,0.341069,0.906411,[ 8 27] ; [ 2 15],[ 6.73076923 28.26923077] ; [ 3.26923077 13.73076923],0
n6,1,0.378104,0.776859,[21 14] ; [8 9],[19.51923077 15.48076923] ; [9.48076923 7.51923077],0
s3,1,0.393347,0.728571,[12 22] ; [ 4 13],[10.66666667 23.33333333] ; [ 5.33333333 11.66666667],0
v2,1,0.435866,0.607143,[ 7 27] ; [ 2 15],[ 6. 28.] ; [ 3. 14.],0
r4,1,0.487028,0.483087,[ 7 29] ; [ 2 15],[ 6.11320755 29.88679245] ; [ 2.88679245 14.11320755],0
a7,1,0.573142,0.317453,[14 22] ; [8 9],[14.94339623 21.05660377] ; [7.05660377 9.94339623],0
p2,1,0.573142,0.317453,[14 22] ; [8 9],[14.94339623 21.05660377] ; [7.05660377 9.94339623],0
p11,1,0.577962,0.309541,[10 26] ; [ 6 11],[10.86792453 25.13207547] ; [ 5.13207547 11.86792453],0
r2,1,0.584156,0.299564,[22 11] ; [10  7],[21.12 11.88] ; [10.88  6.12],0
n2,1,0.604773,0.267857,[10 10] ; [4 6],[ 9.33333333 10.66666667] ; [4.66666667 5.33333333],0
p6,1,0.614105,0.25424,[ 6 29] ; [ 2 15],[ 5.38461538 29.61538462] ; [ 2.61538462 14.38461538],0
p10,1,0.628348,0.234308,[12 23] ; [ 7 10],[12.78846154 22.21153846] ; [ 6.21153846 10.78846154],0
b1,1,0.679809,0.170341,[19 17] ; [10  7],[19.69811321 16.30188679] ; [9.30188679 7.69811321],0
s1,1,0.689959,0.15913,[ 3 33] ; [ 2 15],[ 3.39622642 32.60377358] ; [ 1.60377358 15.39622642],0
b4,1,0.711605,0.136679,[21 15] ; [9 8],[20.37735849 15.62264151] ; [9.62264151 7.37735849],0
a2,1,0.752533,0.099415,[ 3 33] ; [ 1 16],[ 2.71698113 33.28301887] ; [ 1.28301887 15.71698113],0
a3,1,0.757275,0.095519,[19 16] ; [10  7],[19.51923077 15.48076923] ; [9.48076923 7.51923077],0
n1,1,0.794459,0.067873,[ 9 11] ; [4 6],[ 8.66666667 11.33333333] ; [4.33333333 5.66666667],0
p7,1,0.845551,0.037946,[10 25] ; [ 5 11],[10.29411765 24.70588235] ; [ 4.70588235 11.29411765],0
d5,1,0.85835,0.031853,[20 16] ; [9 8],[19.69811321 16.30188679] ; [9.30188679 7.69811321],0
n3,1,0.867695,0.027751,[ 7 12] ; [4 6],[ 7.20689655 11.79310345] ; [3.79310345 6.20689655],0
s7,1,0.874925,0.024776,[ 8 26] ; [ 3 11],[ 7.79166667 26.20833333] ; [ 3.20833333 10.79166667],0
p4,1,0.88249,0.021849,[11 24] ; [ 5 12],[10.76923077 24.23076923] ; [ 5.23076923 11.76923077],0
s4,1,0.915473,0.011265,[ 8 28] ; [ 4 13],[ 8.1509434 27.8490566] ; [ 3.8490566 13.1509434],0
p9,1,0.938323,0.005987,[12 21] ; [ 6 10],[12.12244898 20.87755102] ; [ 5.87755102 10.12244898],0
u2,1,0.939491,0.005762,[ 7 10] ; [3 4],[7.08333333 9.91666667] ; [2.91666667 4.08333333],0
