Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,35.70406,[ 18 238] ; [23 44],[ 32.49535604 223.50464396] ; [ 8.50464396 58.49535604],1
s3,1,0.33304,0.937042,[177  77] ; [50 16],[180.18125  73.81875] ; [46.81875 19.18125],0
n2,1,0.426252,0.633014,[32  6] ; [12  4],[30.96296296  7.03703704] ; [13.03703704  2.96296296],0
n3,1,0.430262,0.622116,[25 12] ; [9 7],[23.73584906 13.26415094] ; [10.26415094  5.73584906],0
r2,1,0.562998,0.334539,[241  11] ; [62  4],[240.11320755  11.88679245] ; [62.88679245  3.11320755],0
r3,1,0.590921,0.288907,[247   8] ; [64  3],[246.28881988   8.71118012] ; [64.71118012  2.28881988],0
r1,1,0.592792,0.286005,[217  39] ; [55 12],[215.57894737  40.42105263] ; [56.42105263 10.57894737],0
a2,1,0.612639,0.256349,[ 57 199] ; [13 54],[ 55.47987616 200.52012384] ; [14.52012384 52.47987616],0
d2,1,0.629084,0.233305,[121 135] ; [29 37],[119.25465839 136.74534161] ; [30.74534161 35.25465839],0
a7,1,0.643961,0.213599,[187  68] ; [51 16],[188.47826087  66.52173913] ; [49.52173913 17.47826087],0
b4,1,0.652063,0.203309,[145 111] ; [40 27],[146.625387 109.374613] ; [38.374613 28.625387],0
u1,1,0.671933,0.179349,[ 44 212] ; [13 54],[ 45.17647059 210.82352941] ; [11.82352941 55.17647059],0
p7,1,0.686921,0.162439,[212  40] ; [56  9],[213.04731861  38.95268139] ; [54.95268139 10.04731861],0
a8,1,0.691157,0.157836,[ 35 196] ; [11 53],[ 36.02033898 194.97966102] ; [ 9.97966102 54.02033898],0
r4,1,0.746354,0.10462,[242  14] ; [64  3],[242.52631579  13.47368421] ; [63.47368421  3.52631579],0
a5,1,0.778419,0.079174,[199  57] ; [51 16],[198.14241486  57.85758514] ; [51.85758514 15.14241486],0
d5,1,0.814156,0.055257,[208  47] ; [53 13],[207.3364486  47.6635514] ; [53.6635514 12.3364486],0
p11,1,0.831524,0.045261,[219  37] ; [58  9],[219.54179567  36.45820433] ; [57.45820433  9.54179567],0
d4,1,0.856758,0.032581,[218  37] ; [57  9],[218.45794393  36.54205607] ; [56.54205607  9.45794393],0
b1,1,0.884522,0.021094,[ 98 158] ; [25 42],[ 97.48606811 158.51393189] ; [25.51393189 41.48606811],0
u3,1,0.905205,0.014182,[45 28] ; [9 6],[44.79545455 28.20454545] ; [9.20454545 5.79545455],0
a4,1,0.910464,0.012646,[108 146] ; [29 38],[108.40498442 145.59501558] ; [28.59501558 38.40498442],0
v2,1,0.916267,0.011054,[141 107] ; [38 28],[141.37579618 106.62420382] ; [37.62420382 28.37579618],0
v4,1,0.949048,0.004084,[247   8] ; [65  2],[247.08074534   7.91925466] ; [64.91925466  2.08074534],0
d1,1,0.983994,0.000403,[157  99] ; [41 26],[156.92879257  99.07120743] ; [41.07120743 25.92879257],0
