Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.062879,[243  32] ; [16 18],[230.50161812  44.49838188] ; [28.49838188  5.50161812],1
b3,1,0.339442,0.912538,[ 81 110] ; [ 7 15],[ 78.91079812 112.08920188] ; [ 9.08920188 12.91079812],0
a1,1,0.358078,0.844622,[ 19 256] ; [ 1 34],[ 17.74193548 257.25806452] ; [ 2.25806452 32.74193548],0
d5,1,0.393729,0.727393,[233  41] ; [27  7],[231.2987013  42.7012987] ; [28.7012987  5.2987013],0
b1,1,0.398276,0.713526,[113 162] ; [17 18],[115.32258065 159.67741935] ; [14.67741935 20.32258065],0
a8,1,0.420806,0.648064,[ 46 206] ; [ 4 28],[ 44.36619718 207.63380282] ; [ 5.63380282 26.36619718],0
n1,1,0.442639,0.589431,[27 23] ; [5 7],[25.80645161 24.19354839] ; [6.19354839 5.80645161],0
s3,1,0.499576,0.455837,[251  22] ; [31  4],[249.95454545  23.04545455] ; [32.04545455  2.95454545],0
v2,1,0.504909,0.444604,[167 101] ; [18 14],[165.26666667 102.73333333] ; [19.73333333 12.26666667],0
p1,1,0.546542,0.363549,[ 33 241] ; [ 3 32],[ 31.9223301 242.0776699] ; [ 4.0776699 30.9223301],0
a7,1,0.588112,0.293303,[193  82] ; [23 12],[191.61290323  83.38709677] ; [24.38709677 10.61290323],0
r2,1,0.63649,0.223362,[269   5] ; [32  1],[268.64495114   5.35504886] ; [32.35504886  0.64495114],0
v4,1,0.654386,0.200416,[270   5] ; [33  1],[269.66019417   5.33980583] ; [33.33980583  0.66019417],0
d4,1,0.656041,0.198368,[234  40] ; [30  4],[234.85714286  39.14285714] ; [29.14285714  4.85714286],0
r3,1,0.836489,0.042596,[265  10] ; [33  1],[265.21035599   9.78964401] ; [32.78964401  1.21035599],0
d3,1,0.851097,0.035238,[198  77] ; [25  9],[198.46278317  76.53721683] ; [24.53721683  9.46278317],0
v1,1,0.901803,0.015224,[160 107] ; [20 14],[159.66777409 107.33222591] ; [20.33222591 13.66777409],0
a6,1,0.923593,0.009199,[175  99] ; [22 12],[175.25324675  98.74675325] ; [21.74675325 12.25324675],0
s1,1,0.933253,0.007014,[ 17 255] ; [ 2 32],[ 16.88888889 255.11111111] ; [ 2.11111111 31.88888889],0
b5,1,0.966964,0.001715,[166 109] ; [21 14],[165.88709677 109.11290323] ; [21.11290323 13.88709677],0
b4,1,0.995334,3.4e-05,[157 118] ; [20 15],[157.01612903 117.98387097] ; [19.98387097 15.01612903],0
