Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,81.148342,[572  88] ; [99 77],[529.73684211 130.26315789] ; [141.26315789  34.73684211],1
n1,1,0.608664,0.262125,[43 77] ; [25 38],[44.59016393 75.40983607] ; [23.40983607 39.59016393],0
s5,1,0.611012,0.258704,[217 425] ; [ 61 109],[219.79802956 422.20197044] ; [ 58.20197044 111.79802956],0
a7,1,0.685645,0.16384,[484 182] ; [135  47],[486.14858491 179.85141509] ; [132.85141509  49.14858491],0
p1,1,0.7357,0.113942,[ 56 605] ; [ 14 168],[ 54.88730724 606.11269276] ; [ 15.11269276 166.88730724],0
s7,1,0.774435,0.082127,[318 325] ; [81 87],[316.34648582 326.65351418] ; [82.65351418 85.34648582],0
u1,1,0.848126,0.036676,[120 548] ; [ 34 149],[120.88366627 547.11633373] ; [ 33.11633373 149.88366627],0
u4,1,0.868407,0.027451,[ 16 652] ; [  4 179],[ 15.69917744 652.30082256] ; [  4.30082256 178.69917744],0
d5,1,0.922701,0.009415,[543 123] ; [147  34],[542.5501771 123.4498229] ; [147.4498229  33.5501771],0
d3,1,0.953662,0.003377,[461 205] ; [125  55],[461.31914894 204.68085106] ; [124.68085106  55.31914894],0
a4,1,0.982329,0.000491,[301 364] ; [ 83 100],[301.13207547 363.86792453] ; [ 82.86792453 100.13207547],0
