Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.245272,[31 46] ; [246  85],[52.27696078 24.72303922] ; [224.72303922 106.27696078],1
s3,1,0.251371,1.31567,[35 42] ; [125 201],[30.5707196 46.4292804] ; [129.4292804 196.5707196],0
v2,1,0.251543,1.314716,[33 39] ; [169 148],[37.38817481 34.61182519] ; [164.61182519 152.38817481],0
p8,1,0.259092,1.273603,[33 44] ; [164 164],[37.45432099 39.54567901] ; [159.54567901 168.45432099],0
b5,1,0.316183,1.00467,[53 25] ; [206 127],[49.15328467 28.84671533] ; [209.84671533 123.15328467],0
d1,1,0.319992,0.988979,[38 40] ; [183 150],[41.94160584 36.05839416] ; [179.05839416 153.94160584],0
a5,1,0.367932,0.810635,[50 28] ; [231 102],[53.32846715 24.67153285] ; [227.67153285 105.32846715],0
a7,1,0.39125,0.735054,[55 23] ; [249  82],[57.97555012 20.02444988] ; [246.02444988  84.97555012],0
d3,1,0.400234,0.707623,[48 30] ; [221 111],[51.17560976 26.82439024] ; [217.82439024 114.17560976],0
s8,1,0.414725,0.665215,[19 59] ; [ 67 265],[16.36097561 61.63902439] ; [ 69.63902439 262.36097561],0
p4,1,0.423408,0.640835,[36 41] ; [171 159],[39.16216216 37.83783784] ; [167.83783784 162.16216216],0
s6,1,0.502792,0.449038,[38 40] ; [171 152],[40.65336658 37.34663342] ; [168.34663342 154.65336658],0
s2,1,0.544512,0.367241,[25 52] ; [ 95 233],[22.81481481 54.18518519] ; [ 97.18518519 230.81481481],0
p3,1,0.596142,0.280854,[30 48] ; [139 194],[32.0729927 45.9270073] ; [136.9270073 196.0729927],0
n1,1,0.60329,0.270063,[ 8 14] ; [21 48],[ 7.01098901 14.98901099] ; [21.98901099 47.01098901],0
d5,1,0.655696,0.198794,[60 18] ; [263  69],[61.44878049 16.55121951] ; [261.55121951  70.44878049],0
a4,1,0.66064,0.192747,[29 49] ; [132 199],[30.70415648 47.29584352] ; [130.29584352 200.70415648],0
u1,1,0.716207,0.132156,[ 8 70] ; [ 39 294],[ 8.91970803 69.08029197] ; [ 38.08029197 294.91970803],0
r2,1,0.727936,0.121016,[76  2] ; [319  11],[75.51470588  2.48529412] ; [319.48529412  10.51470588],0
u4,1,0.757591,0.095262,[ 1 77] ; [  3 330],[ 0.75912409 77.24087591] ; [  3.24087591 329.75912409],0
a3,1,0.784334,0.074898,[49 29] ; [203 129],[47.94146341 30.05853659] ; [204.05853659 127.94146341],0
v3,1,0.79128,0.070039,[22 49] ; [105 217],[22.94402036 48.05597964] ; [104.05597964 217.94402036],0
d2,1,0.800346,0.063958,[32 46] ; [141 190],[32.99266504 45.00733496] ; [140.00733496 190.99266504],0
a6,1,0.87134,0.02623,[56 22] ; [236  97],[55.41605839 22.58394161] ; [236.58394161  96.41605839],0
d4,1,0.890356,0.019004,[62 16] ; [267  66],[62.4379562 15.5620438] ; [266.5620438  66.4379562],0
a2,1,0.890893,0.018817,[14 64] ; [ 62 271],[14.42335766 63.57664234] ; [ 61.57664234 271.42335766],0
a8,1,0.897389,0.016631,[ 8 64] ; [ 36 273],[ 8.31496063 63.68503937] ; [ 35.68503937 273.31496063],0
n2,1,0.911413,0.012378,[18  5] ; [54 16],[17.80645161  5.19354839] ; [54.19354839 15.80645161],0
p1,1,0.939738,0.005715,[ 5 73] ; [ 22 309],[ 5.14914425 72.85085575] ; [ 21.85085575 309.14914425],0
a1,1,0.945571,0.004661,[ 2 76] ; [  9 324],[ 2.08759124 75.91240876] ; [  8.91240876 324.08759124],0
n3,1,0.989899,0.00016,[17  5] ; [54 16],[16.97826087  5.02173913] ; [54.02173913 15.97826087],0
