Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.3e-05,18.993235,[28 11] ; [30 67],[16.63235294 22.36764706] ; [41.36764706 55.63235294],1
b2,1,0.758899,0.094204,[11 14] ; [30 33],[11.64772727 13.35227273] ; [29.35227273 33.64772727],0
b3,1,0.758899,0.094204,[11 14] ; [30 33],[11.64772727 13.35227273] ; [29.35227273 33.64772727],0
v1,1,0.772337,0.083706,[27 12] ; [66 33],[26.2826087 12.7173913] ; [66.7173913 32.2826087],0
n3,1,0.797923,0.065555,[4 3] ; [15  9],[4.29032258 2.70967742] ; [14.70967742  9.29032258],0
a3,1,0.804689,0.061149,[31  8] ; [76 22],[30.45985401  8.54014599] ; [76.54014599 21.45985401],0
s2,1,0.826486,0.048053,[31  8] ; [77 22],[30.52173913  8.47826087] ; [77.47826087 21.52173913],0
a8,1,0.837239,0.0422,[ 5 30] ; [12 81],[ 4.6484375 30.3515625] ; [12.3515625 80.6484375],0
u3,1,0.951742,0.003663,[6 2] ; [17  6],[5.93548387 2.06451613] ; [17.06451613  5.93548387],0
p2,1,0.961068,0.002383,[34  5] ; [86 13],[33.91304348  5.08695652] ; [86.08695652 12.91304348],0
p10,1,0.985057,0.000351,[37  2] ; [94  5],[37.02173913  1.97826087] ; [93.97826087  5.02173913],0
