Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,5e-05,16.441115,[35  6] ; [50 53],[24.20138889 16.79861111] ; [60.79861111 42.20138889],1
v2,1,0.542609,0.370726,[19 21] ; [41 57],[17.39130435 22.60869565] ; [42.60869565 55.39130435],0
p4,1,0.543332,0.3694,[22 19] ; [49 53],[20.35664336 20.64335664] ; [50.64335664 51.35664336],0
b5,1,0.575802,0.313071,[23 18] ; [63 40],[24.48611111 16.51388889] ; [61.51388889 41.48611111],0
n5,1,0.623641,0.240784,[31 10] ; [73 29],[29.81818182 11.18181818] ; [74.18181818 27.81818182],0
u2,1,0.649219,0.206887,[11  9] ; [22 23],[10.15384615  9.84615385] ; [22.84615385 22.15384615],0
p11,1,0.650103,0.20577,[34  7] ; [82 21],[33.02777778  7.97222222] ; [82.97222222 20.02777778],0
a2,1,0.696731,0.151895,[ 4 37] ; [ 8 95],[ 3.41666667 37.58333333] ; [ 8.58333333 94.41666667],0
a3,1,0.715573,0.132774,[21 19] ; [57 45],[21.97183099 18.02816901] ; [56.02816901 45.97183099],0
n4,1,0.756793,0.095911,[27 14] ; [65 38],[26.19444444 14.80555556] ; [65.80555556 37.19444444],0
a4,1,0.784751,0.074602,[ 8 33] ; [22 80],[ 8.6013986 32.3986014] ; [21.3986014 80.6013986],0
p2,1,0.805455,0.06066,[33  8] ; [81 22],[32.45833333  8.54166667] ; [81.54166667 21.45833333],0
n3,1,0.889951,0.019145,[5 3] ; [15  8],[5.16129032 2.83870968] ; [14.83870968  8.16129032],0
b1,1,0.890601,0.018918,[17 24] ; [44 59],[17.36805556 23.63194444] ; [43.63194444 59.36805556],0
d3,1,0.939722,0.005718,[17 24] ; [42 61],[16.79861111 24.20138889] ; [42.20138889 60.79861111],0
n1,1,0.951742,0.003663,[2 6] ; [ 6 17],[2.06451613 5.93548387] ; [ 5.93548387 17.06451613],0
s1,1,0.995218,3.6e-05,[ 2 39] ; [ 5 97],[ 2.00699301 38.99300699] ; [ 4.99300699 97.00699301],0
