Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,46.583226,[195  48] ; [50 63],[167.23314607  75.76685393] ; [77.76685393 35.23314607],1
a8,1,0.127587,2.321624,[ 38 176] ; [12 95],[ 33.33333333 180.66666667] ; [16.66666667 90.33333333],0
b1,1,0.153026,2.041827,[109 134] ; [42 72],[102.78151261 140.21848739] ; [48.21848739 65.78151261],0
p11,1,0.15335,2.038605,[201  42] ; [87 27],[196.03361345  46.96638655] ; [91.96638655 22.03361345],0
v1,1,0.172363,1.862266,[129 111] ; [50 59],[123.09455587 116.90544413] ; [55.90544413 53.09455587],0
n5,1,0.178299,1.811744,[182  60] ; [78 36],[176.74157303  65.25842697] ; [83.25842697 30.74157303],0
n6,1,0.207344,1.589874,[200  42] ; [87 26],[195.64507042  46.35492958] ; [91.35492958 21.64507042],0
s1,1,0.241244,1.373307,[ 10 230] ; [  2 112],[  8.13559322 231.86440678] ; [  3.86440678 110.13559322],0
r2,1,0.263962,1.24786,[222  17] ; [101  12],[219.30965909  19.69034091] ; [103.69034091   9.30965909],0
s6,1,0.322659,0.97814,[142 100] ; [60 53],[137.70140845 104.29859155] ; [64.29859155 48.70140845],0
s4,1,0.353331,0.861459,[ 26 216] ; [16 97],[ 28.63098592 213.36901408] ; [13.36901408 99.63098592],0
p5,1,0.368727,0.807949,[ 15 226] ; [ 10 103],[ 17.01977401 223.98022599] ; [  7.98022599 105.01977401],0
n1,1,0.374572,0.788442,[13 29] ; [ 5 19],[11.45454545 30.54545455] ; [ 6.54545455 17.45454545],0
s3,1,0.403636,0.697468,[116 124] ; [60 53],[119.66005666 120.33994334] ; [56.33994334 56.66005666],0
r3,1,0.425757,0.634369,[231  12] ; [106   8],[229.38655462  13.61344538] ; [107.61344538   6.38655462],0
n3,1,0.506371,0.441558,[36  8] ; [18  6],[34.94117647  9.05882353] ; [19.05882353  4.94117647],0
u3,1,0.525613,0.402866,[26 21] ; [31 32],[24.35454545 22.64545455] ; [32.64545455 30.35454545],0
p6,1,0.530344,0.393732,[ 94 145] ; [48 64],[ 96.68945869 142.31054131] ; [45.31054131 66.68945869],0
b4,1,0.650339,0.205473,[132 111] ; [59 55],[130.00840336 112.99159664] ; [60.99159664 53.00840336],0
v4,1,0.732467,0.116859,[230  13] ; [105   7],[229.30985915  13.69014085] ; [105.69014085   6.30985915],0
s2,1,0.756908,0.095817,[ 96 147] ; [47 67],[ 97.33613445 145.66386555] ; [45.66386555 68.33613445],0
p1,1,0.768929,0.086304,[ 13 229] ; [  7 107],[ 13.59550562 228.40449438] ; [  6.40449438 107.59550562],0
b5,1,0.848809,0.036343,[156  87] ; [72 42],[155.19327731  87.80672269] ; [72.80672269 41.19327731],0
u2,1,0.93744,0.00616,[29 19] ; [37 25],[28.8 19.2] ; [37.2 24.8],0
n2,1,0.973866,0.001073,[31 13] ; [17  7],[31.05882353 12.94117647] ; [16.94117647  7.05882353],0
