Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7.4e-05,15.704967,[24  7] ; [10 25],[15.96969697 15.03030303] ; [18.03030303 16.96969697],1
v2,1,0.512863,0.428222,[12 17] ; [11 22],[10.75806452 18.24193548] ; [12.24193548 20.75806452],0
u3,1,0.517613,0.418647,[6 4] ; [ 9 10],[5.17241379 4.82758621] ; [9.82758621 9.17241379],0
b1,1,0.535545,0.383859,[19 12] ; [24 11],[20.1969697 10.8030303] ; [22.8030303 12.1969697],0
r4,1,0.540651,0.374335,[20 11] ; [20 15],[18.78787879 12.21212121] ; [21.21212121 13.78787879],0
a4,1,0.547353,0.36208,[11 20] ; [10 25],[ 9.86363636 21.13636364] ; [11.13636364 23.86363636],0
s5,1,0.566749,0.328153,[ 8 22] ; [ 7 27],[ 7.03125 22.96875] ; [ 7.96875 26.03125],0
r2,1,0.572593,0.318363,[23  7] ; [28  6],[23.90625  6.09375] ; [27.09375  6.90625],0
a8,1,0.611686,0.257727,[ 1 29] ; [ 2 31],[ 1.42857143 28.57142857] ; [ 1.57142857 31.42857143],0
s4,1,0.797992,0.065509,[ 7 24] ; [ 7 28],[ 6.57575758 24.42424242] ; [ 7.42424242 27.57575758],0
n3,1,0.819872,0.051852,[8 4] ; [10  6],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
n4,1,0.828099,0.04715,[16 15] ; [19 16],[16.43939394 14.56060606] ; [18.56060606 16.43939394],0
b5,1,0.828099,0.04715,[15 16] ; [16 19],[14.56060606 16.43939394] ; [16.43939394 18.56060606],0
s1,1,0.873447,0.025371,[ 2 28] ; [ 2 33],[ 1.84615385 28.15384615] ; [ 2.15384615 32.84615385],0
a1,1,0.876044,0.024332,[ 3 28] ; [ 3 32],[ 2.81818182 28.18181818] ; [ 3.18181818 31.81818182],0
a6,1,0.895806,0.017151,[12 19] ; [13 22],[11.74242424 19.25757576] ; [13.25757576 21.74242424],0
p12,1,0.930513,0.007604,[ 1 30] ; [ 1 34],[ 0.93939394 30.06060606] ; [ 1.06060606 33.93939394],0
d2,1,0.939728,0.005717,[13 18] ; [15 20],[13.15151515 17.84848485] ; [14.84848485 20.15151515],0
v3,1,0.966598,0.001754,[ 6 22] ; [ 7 25],[ 6.06666667 21.93333333] ; [ 6.93333333 25.06666667],0
