Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000687,11.524942,[203  76] ; [22 24],[193.15384615  85.84615385] ; [31.84615385 14.15384615],1
u2,1,0.450167,0.570231,[40 38] ; [ 7 10],[38.58947368 39.41052632] ; [8.41052632 8.58947368],0
p11,1,0.460324,0.545107,[197  82] ; [30 16],[194.87076923  84.12923077] ; [32.12923077 13.87076923],0
p7,1,0.471419,0.518647,[115 158] ; [16 28],[112.8170347 160.1829653] ; [18.1829653 25.8170347],0
b1,1,0.481401,0.495687,[112 167] ; [21 25],[114.17538462 164.82461538] ; [18.82461538 27.17538462],0
p1,1,0.529111,0.396098,[ 19 260] ; [ 2 44],[ 18.02769231 260.97230769] ; [ 2.97230769 43.02769231],0
r2,1,0.633478,0.227374,[252  24] ; [41  5],[251.14285714  24.85714286] ; [41.85714286  4.14285714],0
a6,1,0.637973,0.221403,[191  87] ; [30 16],[189.62345679  88.37654321] ; [31.37654321 14.62345679],0
b5,1,0.702345,0.146044,[178 101] ; [28 18],[176.84307692 102.15692308] ; [29.15692308 16.84307692],0
n2,1,0.715592,0.132755,[58 21] ; [16  7],[57.31372549 21.68627451] ; [16.68627451  6.31372549],0
p9,1,0.726792,0.122078,[215  61] ; [34 11],[214.09345794  61.90654206] ; [34.90654206 10.09345794],0
u3,1,0.753607,0.098525,[39 41] ; [9 8],[39.58762887 40.41237113] ; [8.41237113 8.58762887],0
u4,1,0.858541,0.031767,[  5 274] ; [ 1 45],[  5.15076923 273.84923077] ; [ 0.84923077 45.15076923],0
b4,1,0.860541,0.030866,[166 113] ; [28 18],[166.54153846 112.45846154] ; [27.45846154 18.54153846],0
v4,1,0.889698,0.019234,[246  33] ; [40  5],[246.27777778  32.72222222] ; [39.72222222  5.27777778],0
v1,1,0.993505,6.6e-05,[128 140] ; [22 24],[128.02547771 139.97452229] ; [21.97452229 24.02547771],0
