Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,31.652815,[50  7] ; [ 8 21],[38.44186047 18.55813953] ; [19.55813953  9.44186047],1
r1,1,0.463152,0.538266,[44 13] ; [21  9],[42.5862069 14.4137931] ; [22.4137931  7.5862069],0
v1,1,0.487248,0.482598,[30 25] ; [14 16],[28.47058824 26.52941176] ; [15.52941176 14.47058824],0
s6,1,0.491763,0.472666,[42 15] ; [20 10],[40.62068966 16.37931034] ; [21.37931034  8.62068966],0
u4,1,0.503829,0.446861,[ 2 55] ; [ 2 28],[ 2.62068966 54.37931034] ; [ 1.37931034 28.62068966],0
n1,1,0.513328,0.427276,[11  6] ; [8 7],[10.09375  6.90625] ; [8.90625 6.09375],0
a8,1,0.595087,0.28247,[ 7 49] ; [ 5 25],[ 7.81395349 48.18604651] ; [ 4.18604651 25.81395349],0
p5,1,0.664674,0.187896,[ 4 49] ; [ 3 26],[ 4.52439024 48.47560976] ; [ 2.47560976 26.52439024],0
a4,1,0.708877,0.139401,[29 28] ; [14 16],[28.17241379 28.82758621] ; [14.82758621 15.17241379],0
s5,1,0.711253,0.137028,[18 35] ; [ 9 21],[17.24096386 35.75903614] ; [ 9.75903614 20.24096386],0
p8,1,0.723031,0.125607,[10 47] ; [ 6 23],[10.60465116 46.39534884] ; [ 5.39534884 23.60465116],0
a3,1,0.736686,0.11306,[40 17] ; [20 10],[39.31034483 17.68965517] ; [20.68965517  9.31034483],0
a5,1,0.751757,0.100061,[38 19] ; [21  9],[38.65517241 18.34482759] ; [20.34482759  9.65517241],0
b3,1,0.791065,0.070187,[13 28] ; [ 6 11],[13.43103448 27.56896552] ; [ 5.56896552 11.43103448],0
b2,1,0.791065,0.070187,[13 28] ; [ 6 11],[13.43103448 27.56896552] ; [ 5.56896552 11.43103448],0
u3,1,0.806824,0.059792,[11  6] ; [6 4],[10.7037037  6.2962963] ; [6.2962963 3.7037037],0
p3,1,0.840465,0.040521,[20 36] ; [11 18],[20.42352941 35.57647059] ; [10.57647059 18.42352941],0
d2,1,0.871486,0.02617,[30 26] ; [15 14],[29.64705882 26.35294118] ; [15.35294118 13.64705882],0
u1,1,0.915714,0.011201,[ 9 48] ; [ 5 25],[ 9.17241379 47.82758621] ; [ 4.82758621 25.17241379],0
p1,1,0.938927,0.00587,[ 6 51] ; [ 3 27],[ 5.89655172 51.10344828] ; [ 3.10344828 26.89655172],0
a1,1,0.951049,0.003769,[ 4 53] ; [ 2 28],[ 3.93103448 53.06896552] ; [ 2.06896552 27.93103448],0
u2,1,0.952092,0.00361,[10  7] ; [6 4],[10.07407407  6.92592593] ; [5.92592593 4.07407407],0
s4,1,0.955775,0.003075,[13 44] ; [ 7 23],[13.10344828 43.89655172] ; [ 6.89655172 23.10344828],0
