Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000118,14.829919,[58  5] ; [60 32],[47.96129032 15.03870968] ; [70.03870968 21.96129032],1
u2,1,0.651185,0.204409,[ 9 13] ; [16 18],[ 9.82142857 12.17857143] ; [15.17857143 18.82142857],0
d2,1,0.678794,0.171486,[29 34] ; [44 45],[30.25657895 32.74342105] ; [42.74342105 46.25657895],0
b5,1,0.697768,0.150804,[35 28] ; [54 38],[36.17419355 26.82580645] ; [52.82580645 39.17419355],0
u4,1,0.699547,0.148944,[ 2 61] ; [ 2 90],[ 1.62580645 61.37419355] ; [ 2.37419355 89.62580645],0
n2,1,0.711326,0.136957,[14  7] ; [26 16],[13.33333333  7.66666667] ; [26.66666667 15.33333333],0
n4,1,0.744797,0.105955,[42 21] ; [59 33],[41.0516129 21.9483871] ; [59.9483871 32.0516129],0
b4,1,0.753378,0.098714,[34 29] ; [52 40],[34.95483871 28.04516129] ; [51.04516129 40.95483871],0
a4,1,0.753414,0.098685,[25 38] ; [38 52],[25.94117647 37.05882353] ; [37.05882353 52.94117647],0
a1,1,0.786794,0.073157,[ 6 57] ; [10 82],[ 6.50322581 56.49677419] ; [ 9.49677419 82.50322581],0
a8,1,0.821049,0.051164,[ 5 52] ; [ 9 82],[ 5.39189189 51.60810811] ; [ 8.60810811 82.39189189],0
p4,1,0.848856,0.03632,[16 46] ; [22 68],[15.5 46.5] ; [22.5 67.5],0
u3,1,0.872041,0.025942,[12 11] ; [17 17],[11.70175439 11.29824561] ; [17.29824561 16.70175439],0
a3,1,0.90383,0.014598,[40 23] ; [58 32],[40.35294118 22.64705882] ; [57.64705882 32.35294118],0
u1,1,0.978293,0.00074,[ 9 54] ; [13 79],[ 8.94193548 54.05806452] ; [13.05806452 78.94193548],0
