Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,90.475112,[40 77] ; [277  64],[80.98034934 36.01965066] ; [236.01965066 104.98034934],1
v1,1,0.162799,1.948032,[58 56] ; [195 139],[64.37946429 49.62053571] ; [188.62053571 145.37946429],0
n1,1,0.173895,1.849038,[14 15] ; [20 40],[11.07865169 17.92134831] ; [22.92134831 37.07865169],0
p10,1,0.191034,1.709628,[92 24] ; [285  52],[96.53863135 19.46136865] ; [280.46136865  56.53863135],0
p12,1,0.193324,1.692103,[  4 112] ; [ 23 318],[  6.85339168 109.14660832] ; [ 20.14660832 320.85339168],0
p11,1,0.201834,1.629051,[89 28] ; [278  63],[93.75327511 23.24672489] ; [273.24672489  67.75327511],0
n4,1,0.274797,1.192645,[88 29] ; [272  68],[92.16630197 24.83369803] ; [267.83369803  72.16630197],0
s1,1,0.370022,0.803591,[  5 110] ; [  9 328],[  3.5619469 111.4380531] ; [ 10.4380531 326.5619469],0
p9,1,0.401519,0.703773,[97 20] ; [291  47],[99.77142857 17.22857143] ; [288.22857143  49.77142857],0
n3,1,0.421612,0.645817,[21  8] ; [48 12],[22.48314607  6.51685393] ; [46.51685393 13.48314607],0
d2,1,0.46322,0.538103,[57 60] ; [179 161],[60.42013129 56.57986871] ; [175.57986871 164.42013129],0
s4,1,0.524416,0.405199,[24 93] ; [ 60 276],[21.69536424 95.30463576] ; [ 62.30463576 273.69536424],0
a1,1,0.525765,0.40257,[  3 114] ; [ 13 328],[  4.08733624 112.91266376] ; [ 11.91266376 329.08733624],0
b2,1,0.579493,0.307055,[29 48] ; [ 71 137],[27.01754386 49.98245614] ; [ 72.98245614 135.01754386],0
b3,1,0.579493,0.307055,[29 48] ; [ 71 137],[27.01754386 49.98245614] ; [ 72.98245614 135.01754386],0
n2,1,0.581837,0.303274,[23  7] ; [42 17],[21.91011236  8.08988764] ; [43.08988764 15.91011236],0
n5,1,0.658313,0.19558,[88 29] ; [261  77],[89.74285714 27.25714286] ; [259.25714286  78.74285714],0
p6,1,0.798022,0.065489,[51 64] ; [155 184],[52.18061674 62.81938326] ; [153.81938326 185.18061674],0
u4,1,0.817386,0.053318,[  2 115] ; [  7 334],[  2.29912664 114.70087336] ; [  6.70087336 334.29912664],0
a3,1,0.822689,0.050215,[82 35] ; [242  98],[82.94967177 34.05032823] ; [241.05032823  98.94967177],0
p8,1,0.827396,0.047543,[71 45] ; [203 135],[70.00881057 45.99118943] ; [203.99118943 134.00881057],0
v3,1,0.84779,0.03684,[44 69] ; [124 203],[43.14545455 69.85454545] ; [124.85454545 202.14545455],0
u2,1,0.86434,0.029191,[20 14] ; [56 42],[19.57575758 14.42424242] ; [56.42424242 41.57575758],0
a8,1,0.865385,0.028738,[14 98] ; [ 39 258],[14.51344743 97.48655257] ; [ 38.48655257 258.51344743],0
p1,1,0.878856,0.023232,[  8 108] ; [ 22 317],[  7.64835165 108.35164835] ; [ 22.35164835 316.64835165],0
s3,1,0.88987,0.019173,[66 50] ; [187 146],[65.36302895 50.63697105] ; [187.63697105 145.36302895],0
a4,1,0.918834,0.010384,[56 60] ; [166 174],[56.47368421 59.52631579] ; [165.52631579 174.47368421],0
s2,1,0.928188,0.008123,[63 54] ; [182 153],[63.41814159 53.58185841] ; [181.58185841 153.41814159],0
p7,1,0.955348,0.003135,[81 34] ; [239  99],[81.23620309 33.76379691] ; [238.76379691  99.23620309],0
p3,1,0.956498,0.002976,[74 43] ; [216 124],[74.24507659 42.75492341] ; [215.75492341 124.24507659],0
s6,1,0.971734,0.001256,[82 33] ; [239  97],[81.85144124 33.14855876] ; [239.14855876  96.85144124],0
