Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.320862,[ 56 122] ; [71 40],[78.22145329 99.77854671] ; [48.77854671 62.22145329],1
n6,1,0.512746,0.428459,[130  57] ; [84 31],[132.50993377  54.49006623] ; [81.49006623 33.50993377],0
s4,1,0.580695,0.305112,[ 25 162] ; [ 13 103],[ 23.45214521 163.54785479] ; [ 14.54785479 101.45214521],0
n4,1,0.58513,0.298014,[120  67] ; [78 38],[122.1980198  64.8019802] ; [75.8019802 40.1980198],0
d4,1,0.638626,0.220544,[133  52] ; [87 30],[134.76821192  50.23178808] ; [85.23178808 31.76821192],0
p8,1,0.683599,0.166103,[ 53 133] ; [35 79],[ 54.56 131.44] ; [33.44 80.56],0
a6,1,0.717355,0.131042,[117  69] ; [76 41],[118.47524752  67.52475248] ; [74.52475248 42.47524752],0
u1,1,0.792704,0.069064,[ 19 168] ; [ 13 104],[ 19.68421053 167.31578947] ; [ 12.31578947 104.68421053],0
a2,1,0.851641,0.034978,[ 32 155] ; [21 96],[ 32.60197368 154.39802632] ; [20.39802632 96.60197368],0
d5,1,0.892856,0.018142,[131  54] ; [82 35],[130.48013245  54.51986755] ; [82.51986755 34.48013245],0
a1,1,0.901686,0.01526,[  9 178] ; [  6 111],[  9.22697368 177.77302632] ; [  5.77302632 111.22697368],0
a7,1,0.913139,0.011899,[123  63] ; [76 40],[122.56291391  63.43708609] ; [76.43708609 39.56291391],0
b4,1,0.920788,0.009889,[106  81] ; [67 50],[106.41776316  80.58223684] ; [66.58223684 50.41776316],0
p5,1,0.928939,0.007953,[  3 184] ; [  2 113],[  3.09602649 183.90397351] ; [  1.90397351 113.09602649],0
a8,1,0.960377,0.002468,[ 21 158] ; [13 96],[ 21.13194444 157.86805556] ; [12.86805556 96.13194444],0
d1,1,0.978875,0.000701,[ 85 102] ; [53 64],[ 84.88815789 102.11184211] ; [53.11184211 63.88815789],0
