Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.524342,[36 51] ; [191  53],[59.66465257 27.33534743] ; [167.33534743  76.66465257],1
d2,1,0.418262,0.655193,[40 47] ; [100 144],[36.79758308 50.20241692] ; [103.20241692 140.79758308],0
a3,1,0.50099,0.452839,[56 31] ; [166  77],[58.52727273 28.47272727] ; [163.47272727  79.52727273],0
p9,1,0.518458,0.416959,[71 15] ; [206  35],[72.85015291 13.14984709] ; [204.14984709  36.85015291],0
s4,1,0.53133,0.391848,[10 77] ; [ 22 218],[ 8.51376147 78.48623853] ; [ 23.48623853 216.51376147],0
v3,1,0.543308,0.369443,[26 58] ; [ 82 155],[28.26168224 55.73831776] ; [ 79.73831776 157.26168224],0
v2,1,0.578252,0.309069,[46 40] ; [135 102],[48.19195046 37.80804954] ; [132.80804954 104.19195046],0
n1,1,0.590424,0.289683,[ 8 21] ; [18 36],[ 9.08433735 19.91566265] ; [16.91566265 37.08433735],0
n4,1,0.597101,0.27939,[62 25] ; [181  63],[63.87009063 23.12990937] ; [179.12990937  64.87009063],0
b3,1,0.657261,0.196868,[20 33] ; [47 90],[18.68947368 34.31052632] ; [48.31052632 88.68947368],0
b2,1,0.657261,0.196868,[20 33] ; [47 90],[18.68947368 34.31052632] ; [48.31052632 88.68947368],0
p12,1,0.677003,0.173519,[ 3 83] ; [ 11 231],[ 3.67073171 82.32926829] ; [ 10.32926829 231.67073171],0
s6,1,0.679582,0.170597,[37 49] ; [109 130],[38.63384615 47.36615385] ; [107.36615385 131.63384615],0
s7,1,0.707597,0.140689,[26 57] ; [ 67 163],[24.66134185 58.33865815] ; [ 68.33865815 161.66134185],0
s8,1,0.713671,0.134638,[21 66] ; [ 63 178],[22.2804878 64.7195122] ; [ 61.7195122 179.2804878],0
s2,1,0.73424,0.115254,[13 73] ; [ 33 209],[12.06097561 73.93902439] ; [ 33.93902439 208.06097561],0
p5,1,0.753872,0.098306,[10 77] ; [ 25 218],[ 9.22727273 77.77272727] ; [ 25.77272727 217.22727273],0
n6,1,0.842711,0.039373,[72 14] ; [202  42],[71.40606061 14.59393939] ; [202.59393939  41.40606061],0
p1,1,0.874888,0.024792,[ 6 81] ; [ 18 225],[ 6.32727273 80.67272727] ; [ 17.67272727 225.32727273],0
b4,1,0.875026,0.024736,[48 39] ; [137 107],[48.62537764 38.37462236] ; [136.37462236 107.62537764],0
u2,1,0.87772,0.023673,[16 15] ; [41 36],[16.36111111 14.63888889] ; [40.63888889 36.36111111],0
a4,1,0.965204,0.001903,[37 50] ; [104 139],[37.17272727 49.82727273] ; [103.82727273 139.17272727],0
