Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.743615,[75 23] ; [ 5 24],[61.73228346 36.26771654] ; [18.26771654 10.73228346],1
p6,1,0.125201,2.35102,[19 79] ; [ 2 26],[16.33333333 81.66666667] ; [ 4.66666667 23.33333333],0
s3,1,0.126952,2.329383,[40 58] ; [ 7 21],[36.55555556 61.44444444] ; [10.44444444 17.55555556],0
a7,1,0.13088,2.282036,[62 35] ; [14 15],[58.50793651 38.49206349] ; [17.49206349 11.50793651],0
s1,1,0.204757,1.608117,[ 4 92] ; [ 3 26],[ 5.376 90.624] ; [ 1.624 27.376],0
a2,1,0.258324,1.277715,[19 79] ; [ 3 26],[16.97637795 81.02362205] ; [ 5.02362205 23.97637795],0
a3,1,0.303193,1.060096,[63 35] ; [15 13],[60.66666667 37.33333333] ; [17.33333333 10.66666667],0
p1,1,0.314561,1.011427,[ 5 92] ; [ 3 26],[ 6.15873016 90.84126984] ; [ 1.84126984 27.15873016],0
d4,1,0.354183,0.858415,[69 28] ; [18 11],[66.97619048 30.02380952] ; [20.02380952  8.97619048],0
p12,1,0.360786,0.835155,[ 1 96] ; [ 1 28],[ 1.53968254 95.46031746] ; [ 0.46031746 28.53968254],0
b5,1,0.380915,0.767746,[53 45] ; [13 16],[50.92913386 47.07086614] ; [15.07086614 13.92913386],0
d1,1,0.391595,0.733984,[46 52] ; [11 18],[43.98425197 54.01574803] ; [13.01574803 15.98425197],0
b1,1,0.414362,0.666251,[49 49] ; [17 12],[50.92913386 47.07086614] ; [15.07086614 13.92913386],0
b2,1,0.50254,0.449568,[16 43] ; [ 7 13],[17.17721519 41.82278481] ; [ 5.82278481 14.17721519],0
b3,1,0.50254,0.449568,[16 43] ; [ 7 13],[17.17721519 41.82278481] ; [ 5.82278481 14.17721519],0
s7,1,0.553036,0.351906,[26 67] ; [ 6 21],[24.8 68.2] ; [ 7.2 19.8],0
n5,1,0.569351,0.32377,[55 43] ; [18 11],[56.33070866 41.66929134] ; [16.66929134 12.33070866],0
s4,1,0.61337,0.255297,[10 86] ; [ 4 25],[10.752 85.248] ; [ 3.248 25.752],0
n4,1,0.65045,0.205333,[62 36] ; [17 12],[60.96062992 37.03937008] ; [18.03937008 10.96062992],0
b4,1,0.724693,0.12404,[61 37] ; [17 12],[60.18897638 37.81102362] ; [17.81102362 11.18897638],0
n1,1,0.953835,0.003351,[13 23] ; [ 6 11],[12.90566038 23.09433962] ; [ 6.09433962 10.90566038],0
s5,1,0.953854,0.003349,[17 79] ; [ 5 24],[16.896 79.104] ; [ 5.104 23.896],0
a8,1,0.957229,0.002876,[ 9 81] ; [ 3 26],[ 9.07563025 80.92436975] ; [ 2.92436975 26.07563025],0
d2,1,0.961671,0.002309,[49 48] ; [14 14],[48.888 48.112] ; [14.112 13.888],0
a4,1,0.971478,0.001278,[35 62] ; [10 18],[34.92 62.08] ; [10.08 17.92],0
