Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,39.876258,[123  33] ; [23 43],[102.59459459  53.40540541] ; [43.40540541 22.59459459],1
b4,1,0.183018,1.772948,[96 61] ; [34 32],[91.52466368 65.47533632] ; [38.47533632 27.52466368],0
d5,1,0.188999,1.725405,[134  22] ; [52 14],[130.7027027  25.2972973] ; [55.2972973 10.7027027],0
n6,1,0.191291,1.70765,[129  27] ; [48 16],[125.50909091  30.49090909] ; [51.49090909 12.50909091],0
s8,1,0.251331,1.31589,[82 75] ; [40 26],[85.89237668 71.10762332] ; [36.10762332 29.89237668],0
p11,1,0.259681,1.270455,[102  55] ; [48 18],[105.60538117  51.39461883] ; [44.39461883 21.60538117],0
p6,1,0.28772,1.130258,[ 47 109] ; [15 50],[ 43.76470588 112.23529412] ; [18.23529412 46.76470588],0
b1,1,0.301138,1.069149,[62 95] ; [31 35],[65.47533632 91.52466368] ; [27.52466368 38.47533632],0
v3,1,0.302114,1.064837,[49 96] ; [26 37],[52.28365385 92.71634615] ; [22.71634615 40.28365385],0
u3,1,0.336429,0.923991,[32 12] ; [7 5],[30.64285714 13.35714286] ; [8.35714286 3.64285714],0
n1,1,0.360235,0.837073,[15 26] ; [12 13],[16.77272727 24.22727273] ; [10.22727273 14.77272727],0
s6,1,0.374777,0.787763,[132  24] ; [51 13],[129.76363636  26.23636364] ; [53.23636364 10.76363636],0
s4,1,0.424618,0.6375,[ 39 117] ; [13 52],[ 36.70588235 119.29411765] ; [15.29411765 49.70588235],0
s1,1,0.477005,0.505703,[ 10 144] ; [ 6 59],[ 11.25114155 142.74885845] ; [ 4.74885845 60.25114155],0
v2,1,0.478192,0.502984,[83 63] ; [33 31],[80.64761905 65.35238095] ; [35.35238095 28.64761905],0
s7,1,0.498693,0.457716,[93 55] ; [42 20],[95.14285714 52.85714286] ; [39.85714286 22.14285714],0
a8,1,0.515595,0.422696,[ 21 122] ; [ 7 55],[ 19.53170732 123.46829268] ; [ 8.46829268 53.53170732],0
p5,1,0.606384,0.265475,[  5 149] ; [ 3 61],[  5.65137615 148.34862385] ; [ 2.34862385 61.65137615],0
a4,1,0.647967,0.208473,[78 79] ; [35 31],[79.55605381 77.44394619] ; [33.44394619 32.55605381],0
p12,1,0.720843,0.127687,[ 10 147] ; [ 5 60],[ 10.60810811 146.39189189] ; [ 4.39189189 60.60810811],0
b3,1,0.721223,0.127324,[30 58] ; [20 34],[30.98591549 57.01408451] ; [19.01408451 34.98591549],0
b2,1,0.721223,0.127324,[30 58] ; [20 34],[30.98591549 57.01408451] ; [19.01408451 34.98591549],0
n2,1,0.730876,0.118309,[30 11] ; [20  6],[30.59701493 10.40298507] ; [19.40298507  6.59701493],0
n5,1,0.767399,0.087485,[109  46] ; [47 18],[109.90909091  45.09090909] ; [46.09090909 18.90909091],0
p3,1,0.848994,0.036253,[64 93] ; [26 40],[63.3632287 93.6367713] ; [26.6367713 39.3632287],0
n4,1,0.857395,0.032289,[117  39] ; [48 17],[116.47058824  39.52941176] ; [48.52941176 16.47058824],0
p7,1,0.894406,0.017618,[71 81] ; [31 34],[71.44700461 80.55299539] ; [30.55299539 34.44700461],0
d2,1,0.89784,0.016484,[86 69] ; [36 30],[85.56561086 69.43438914] ; [36.43438914 29.56561086],0
p1,1,0.923948,0.009113,[  9 148] ; [ 4 62],[  9.15246637 147.84753363] ; [ 3.84753363 62.15246637],0
s5,1,0.936593,0.006329,[60 89] ; [25 38],[59.74056604 89.25943396] ; [25.25943396 37.74056604],0
