Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000639,11.657634,[ 8 17] ; [24  7],[14.28571429 10.71428571] ; [17.71428571 13.28571429],1
v1,1,0.606214,0.265726,[ 9 17] ; [12 17],[ 9.92727273 16.07272727] ; [11.07272727 17.92727273],0
v4,1,0.642028,0.2161,[18  8] ; [19 11],[17.17857143  8.82142857] ; [19.82142857 10.17857143],0
s5,1,0.666812,0.185353,[ 5 19] ; [ 8 23],[ 5.67272727 18.32727273] ; [ 7.32727273 23.67272727],0
a4,1,0.672407,0.1788,[13 12] ; [19 14],[13.79310345 11.20689655] ; [18.20689655 14.79310345],0
u1,1,0.687351,0.161968,[ 3 23] ; [ 5 28],[ 3.52542373 22.47457627] ; [ 4.47457627 28.52542373],0
p1,1,0.687351,0.161968,[ 3 23] ; [ 5 28],[ 3.52542373 22.47457627] ; [ 4.47457627 28.52542373],0
a7,1,0.747416,0.103715,[16 10] ; [21 11],[16.5862069  9.4137931] ; [20.4137931 11.5862069],0
a1,1,0.757468,0.095362,[ 3 23] ; [ 3 30],[ 2.6440678 23.3559322] ; [ 3.3559322 29.6440678],0
b5,1,0.774513,0.082069,[14 12] ; [19 14],[14.54237288 11.45762712] ; [18.45762712 14.54237288],0
s3,1,0.850773,0.035394,[11 15] ; [13 16],[11.34545455 14.65454545] ; [12.65454545 16.34545455],0
n1,1,0.860116,0.031056,[ 4 14] ; [3 9],[ 4.2 13.8] ; [2.8 9.2],0
d2,1,0.930645,0.007575,[19  6] ; [24  8],[18.85964912  6.14035088] ; [24.14035088  7.85964912],0
a5,1,0.976073,0.0009,[19  7] ; [24  9],[18.94915254  7.05084746] ; [24.05084746  8.94915254],0
