Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.2e-05,16.773249,[22 17] ; [21 80],[11.97857143 27.02142857] ; [31.02142857 69.97857143],1
n6,1,0.365311,0.819551,[31  8] ; [72 28],[28.89928058 10.10071942] ; [74.10071942 25.89928058],0
a2,1,0.37345,0.792153,[ 2 37] ; [10 92],[ 3.31914894 35.68085106] ; [ 8.68085106 93.31914894],0
p12,1,0.420523,0.648853,[ 1 37] ; [ 6 94],[ 1.92753623 36.07246377] ; [ 5.07246377 94.92753623],0
p11,1,0.43872,0.599629,[29 10] ; [69 33],[27.10638298 11.89361702] ; [70.89361702 31.10638298],0
b3,1,0.438794,0.599434,[10 17] ; [28 33],[11.65909091 15.34090909] ; [26.34090909 34.65909091],0
b2,1,0.438794,0.599434,[10 17] ; [28 33],[11.65909091 15.34090909] ; [26.34090909 34.65909091],0
p2,1,0.466736,0.529692,[26 12] ; [63 39],[24.15714286 13.84285714] ; [64.84285714 37.15714286],0
n2,1,0.622368,0.242553,[6 4] ; [32 15],[6.66666667 3.33333333] ; [31.33333333 15.66666667],0
b5,1,0.635757,0.224334,[22 17] ; [53 49],[20.74468085 18.25531915] ; [54.25531915 47.74468085],0
b4,1,0.662985,0.189918,[23 16] ; [56 46],[21.85106383 17.14893617] ; [57.14893617 44.85106383],0
u3,1,0.688404,0.160819,[4 6] ; [15 30],[3.45454545 6.54545455] ; [15.54545455 29.45454545],0
u1,1,0.694113,0.154669,[ 3 36] ; [ 6 96],[ 2.4893617 36.5106383] ; [ 6.5106383 95.4893617],0
n1,1,0.710449,0.137829,[3 7] ; [17 30],[3.50877193 6.49122807] ; [16.49122807 30.50877193],0
b1,1,0.778731,0.078946,[19 20] ; [47 55],[18.25531915 20.74468085] ; [47.74468085 54.25531915],0
p8,1,0.854959,0.033414,[10 27] ; [26 76],[ 9.58273381 27.41726619] ; [26.41726619 75.58273381],0
p1,1,0.863709,0.029465,[ 3 36] ; [ 7 95],[ 2.76595745 36.23404255] ; [ 7.23404255 94.76595745],0
s4,1,0.906277,0.013862,[ 7 32] ; [19 82],[ 7.24285714 31.75714286] ; [18.75714286 82.24285714],0
d2,1,0.916641,0.010955,[16 23] ; [42 58],[16.27338129 22.72661871] ; [41.72661871 58.27338129],0
a4,1,0.935323,0.006585,[14 25] ; [37 64],[14.20714286 24.79285714] ; [36.79285714 64.20714286],0
d1,1,0.946593,0.004487,[14 25] ; [36 66],[13.82978723 25.17021277] ; [36.17021277 65.82978723],0
a6,1,0.961309,0.002353,[17 22] ; [44 58],[16.87234043 22.12765957] ; [44.12765957 57.87234043],0
a8,1,0.979046,0.00069,[ 3 34] ; [ 8 89],[ 3.03731343 33.96268657] ; [ 7.96268657 89.03731343],0
