Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,56.386015,[80  1] ; [20 28],[62.79069767 18.20930233] ; [37.20930233 10.79069767],1
p6,1,0.043745,4.066387,[23 57] ; [ 6 40],[18.41269841 61.58730159] ; [10.58730159 35.41269841],0
d4,1,0.0489,3.878788,[60 20] ; [28 20],[55. 25.] ; [33. 15.],0
s8,1,0.056084,3.649548,[17 63] ; [ 4 44],[13.125 66.875] ; [ 7.875 40.125],0
a1,1,0.058013,3.593287,[ 3 78] ; [ 6 42],[ 5.65116279 75.34883721] ; [ 3.34883721 44.65116279],0
p4,1,0.067008,3.354844,[35 46] ; [13 35],[30.13953488 50.86046512] ; [17.86046512 30.13953488],0
v1,1,0.074035,3.191218,[25 56] ; [ 8 40],[20.72093023 60.27906977] ; [12.27906977 35.72093023],0
n2,1,0.112176,2.523297,[16  8] ; [14 17],[13.09090909 10.90909091] ; [16.90909091 14.09090909],0
d1,1,0.148309,2.089555,[41 40] ; [18 30],[37.04651163 43.95348837] ; [21.95348837 26.04651163],0
b5,1,0.151895,2.053113,[46 35] ; [21 27],[42.06976744 38.93023256] ; [24.93023256 23.06976744],0
a8,1,0.164603,1.93142,[ 6 67] ; [ 1 46],[ 4.25833333 68.74166667] ; [ 2.74166667 44.25833333],0
p8,1,0.185921,1.749647,[28 53] ; [11 36],[24.6796875 56.3203125] ; [14.3203125 32.6796875],0
s4,1,0.194142,1.685901,[11 68] ; [11 37],[13.68503937 65.31496063] ; [ 8.31496063 39.68503937],0
s3,1,0.197609,1.659959,[37 44] ; [16 31],[33.5390625 47.4609375] ; [19.4609375 27.5390625],0
a2,1,0.219112,1.510178,[15 66] ; [ 5 43],[12.55813953 68.44186047] ; [ 7.44186047 40.55813953],0
u2,1,0.219337,1.508701,[18 15] ; [10 16],[15.66101695 17.33898305] ; [12.33898305 13.66101695],0
a3,1,0.219773,1.50585,[47 34] ; [22 25],[43.6640625 37.3359375] ; [25.3359375 21.6640625],0
s2,1,0.310019,1.030596,[25 55] ; [11 37],[22.5 57.5] ; [13.5 34.5],0
n4,1,0.350486,0.871695,[49 32] ; [25 23],[46.46511628 34.53488372] ; [27.53488372 20.46511628],0
s1,1,0.395108,0.723164,[ 5 75] ; [ 5 43],[ 6.25 73.75] ; [ 3.75 44.25],0
p10,1,0.413485,0.668757,[20 60] ; [ 9 39],[18.125 61.875] ; [10.875 37.125],0
v2,1,0.461149,0.543103,[26 52] ; [13 35],[24.14285714 53.85714286] ; [14.85714286 33.14285714],0
b4,1,0.481365,0.495768,[49 32] ; [26 22],[47.09302326 33.90697674] ; [27.90697674 20.09302326],0
d2,1,0.517102,0.41967,[41 40] ; [21 26],[39.234375 41.765625] ; [22.765625 24.234375],0
a4,1,0.525199,0.403672,[30 50] ; [15 32],[28.34645669 51.65354331] ; [16.65354331 30.34645669],0
n1,1,0.685151,0.164385,[ 9 15] ; [10 21],[ 8.29090909 15.70909091] ; [10.70909091 20.29090909],0
p5,1,0.69452,0.154236,[ 1 80] ; [ 1 46],[ 1.265625 79.734375] ; [ 0.734375 46.265625],0
p12,1,0.712847,0.13545,[ 1 79] ; [ 1 47],[ 1.25 78.75] ; [ 0.75 47.25],0
p1,1,0.754141,0.098084,[ 7 73] ; [ 5 43],[ 7.5 72.5] ; [ 4.5 43.5],0
b2,1,0.770017,0.08547,[15 33] ; [11 21],[15.6 32.4] ; [10.4 21.6],0
b3,1,0.770017,0.08547,[15 33] ; [11 21],[15.6 32.4] ; [10.4 21.6],0
n5,1,0.878178,0.023494,[45 36] ; [26 22],[44.58139535 36.41860465] ; [26.41860465 21.58139535],0
s7,1,0.924112,0.009074,[19 58] ; [11 35],[18.7804878 58.2195122] ; [11.2195122 34.7804878],0
s5,1,0.945125,0.004737,[14 66] ; [ 8 39],[13.85826772 66.14173228] ; [ 8.14173228 38.85826772],0
b1,1,0.952294,0.003579,[46 35] ; [27 21],[45.8372093 35.1627907] ; [27.1627907 20.8372093],0
