Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.769087,[29 46] ; [122  20],[52.18894009 22.81105991] ; [98.81105991 43.18894009],1
u1,1,0.088334,2.904466,[ 4 71] ; [ 18 124],[ 7.60368664 67.39631336] ; [ 14.39631336 127.60368664],0
p10,1,0.121669,2.395707,[37 36] ; [87 54],[42.29906542 30.70093458] ; [81.70093458 59.29906542],0
p3,1,0.154069,2.031499,[12 62] ; [ 35 107],[16.10185185 57.89814815] ; [ 30.89814815 111.10185185],0
p4,1,0.154495,2.027297,[18 57] ; [47 94],[22.56944444 52.43055556] ; [42.43055556 98.56944444],0
p6,1,0.163875,1.938102,[10 63] ; [ 11 131],[ 7.13023256 65.86976744] ; [ 13.86976744 128.13023256],0
p8,1,0.165545,1.922831,[12 63] ; [ 34 107],[15.97222222 59.02777778] ; [ 30.02777778 110.97222222],0
b4,1,0.205194,1.605014,[42 33] ; [92 50],[46.31336406 28.68663594] ; [87.68663594 54.31336406],0
n6,1,0.213577,1.547012,[50 25] ; [106  36],[53.91705069 21.08294931] ; [102.08294931  39.91705069],0
a4,1,0.289746,1.120803,[27 47] ; [62 79],[30.63255814 43.36744186] ; [58.36744186 82.63255814],0
n5,1,0.358916,0.841682,[51 24] ; [87 54],[47.91666667 27.08333333] ; [90.08333333 50.91666667],0
a1,1,0.364728,0.821546,[ 6 69] ; [  7 135],[ 4.49308756 70.50691244] ; [  8.50691244 133.49308756],0
a8,1,0.38565,0.752614,[ 8 64] ; [ 10 123],[ 6.32195122 65.67804878] ; [ 11.67804878 121.32195122],0
s3,1,0.440361,0.595342,[12 62] ; [ 29 112],[14.11162791 59.88837209] ; [ 26.88837209 114.11162791],0
a3,1,0.480396,0.497964,[44 31] ; [89 51],[46.39534884 28.60465116] ; [86.60465116 53.39534884],0
s1,1,0.573875,0.316243,[ 2 72] ; [  6 136],[ 2.74074074 71.25925926] ; [  5.25925926 136.74074074],0
p5,1,0.601834,0.272238,[ 3 72] ; [  8 134],[ 3.80184332 71.19815668] ; [  7.19815668 134.80184332],0
b5,1,0.603675,0.269489,[45 30] ; [80 62],[43.20276498 31.79723502] ; [81.79723502 60.20276498],0
s7,1,0.662246,0.190807,[13 59] ; [ 28 108],[14.19230769 57.80769231] ; [ 26.80769231 109.19230769],0
d2,1,0.69108,0.157919,[30 43] ; [54 87],[28.65420561 44.34579439] ; [55.34579439 85.65420561],0
p9,1,0.705823,0.142485,[44 26] ; [93 49],[45.23584906 24.76415094] ; [91.76415094 50.23584906],0
n4,1,0.735302,0.114298,[49 26] ; [96 46],[50.11520737 24.88479263] ; [94.88479263 47.11520737],0
p12,1,0.740605,0.109595,[ 2 72] ; [  5 136],[ 2.40930233 71.59069767] ; [  4.59069767 136.40930233],0
n2,1,0.766849,0.087912,[17 12] ; [31 19],[17.62025316 11.37974684] ; [30.37974684 19.62025316],0
v3,1,0.833222,0.04434,[19 56] ; [36 99],[19.64285714 55.35714286] ; [35.35714286 99.64285714],0
n3,1,0.845921,0.037762,[16 13] ; [27 20],[16.40789474 12.59210526] ; [26.59210526 20.40789474],0
s4,1,0.851198,0.03519,[ 7 68] ; [ 12 128],[ 6.62790698 68.37209302] ; [ 12.37209302 127.62790698],0
n1,1,0.910853,0.012536,[11 17] ; [19 31],[10.76923077 17.23076923] ; [19.23076923 30.76923077],0
