Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,42.253717,[192  47] ; [14 29],[174.58865248  64.41134752] ; [31.41134752 11.58865248],1
r1,1,0.227149,1.458627,[206  33] ; [34  9],[203.40425532  35.59574468] ; [36.59574468  6.40425532],0
a1,1,0.239088,1.385962,[ 17 223] ; [ 1 42],[ 15.26501767 224.73498233] ; [ 2.73498233 40.26501767],0
p1,1,0.291406,1.113116,[ 30 208] ; [ 3 40],[ 27.95017794 210.04982206] ; [ 5.04982206 37.95017794],0
p12,1,0.295052,1.096424,[ 30 209] ; [ 3 40],[ 27.96808511 211.03191489] ; [ 5.03191489 37.96808511],0
u2,1,0.34515,0.891209,[32 11] ; [4 3],[30.96 12.04] ; [5.04 1.96],0
d3,1,0.367696,0.811436,[188  52] ; [31 12],[185.72438163  54.27561837] ; [33.27561837  9.72438163],0
v3,1,0.385156,0.754179,[110 122] ; [16 24],[107.47058824 124.52941176] ; [18.52941176 21.47058824],0
b2,1,0.421372,0.646486,[ 70 101] ; [16 17],[72.08823529 98.91176471] ; [13.91176471 19.08823529],0
b3,1,0.421372,0.646486,[ 70 101] ; [16 17],[72.08823529 98.91176471] ; [13.91176471 19.08823529],0
u3,1,0.42345,0.640721,[31 12] ; [4 3],[30.1 12.9] ; [4.9 2.1],0
a8,1,0.441337,0.592804,[ 32 189] ; [ 7 29],[ 33.53696498 187.46303502] ; [ 5.46303502 30.53696498],0
a6,1,0.484196,0.489397,[160  80] ; [31 12],[161.97879859  78.02120141] ; [29.02120141 13.97879859],0
n6,1,0.488744,0.479291,[219  20] ; [38  5],[217.81205674  21.18794326] ; [39.18794326  3.81205674],0
s1,1,0.490319,0.475827,[ 11 226] ; [ 1 42],[ 10.15714286 226.84285714] ; [ 1.84285714 41.15714286],0
a3,1,0.566694,0.328245,[197  43] ; [36  6],[198.29787234  41.70212766] ; [34.70212766  7.29787234],0
n1,1,0.575548,0.313487,[26 22] ; [3 4],[25.30909091 22.69090909] ; [3.69090909 3.30909091],0
a7,1,0.594228,0.28379,[169  71] ; [32 11],[170.45936396  69.54063604] ; [30.54063604 12.45936396],0
a2,1,0.62379,0.240576,[ 76 164] ; [12 31],[ 74.62897527 165.37102473] ; [13.37102473 29.62897527],0
n3,1,0.64032,0.218324,[32 16] ; [6 2],[32.57142857 15.42857143] ; [5.42857143 2.57142857],0
v2,1,0.660851,0.192491,[141  95] ; [23 18],[139.72563177  96.27436823] ; [24.27436823 16.72563177],0
p2,1,0.690169,0.158902,[221  18] ; [39  4],[220.35460993  18.64539007] ; [39.64539007  3.35460993],0
p7,1,0.73336,0.116048,[181  55] ; [34  9],[181.86379928  54.13620072] ; [33.13620072  9.86379928],0
p10,1,0.739015,0.110994,[210  29] ; [37  6],[209.33687943  29.66312057] ; [37.66312057  5.33687943],0
v4,1,0.765533,0.088937,[235   4] ; [42  1],[234.76241135   4.23758865] ; [42.23758865  0.76241135],0
b4,1,0.797226,0.066017,[139 101] ; [24 19],[138.23321555 101.76678445] ; [24.76678445 18.23321555],0
p8,1,0.850854,0.035355,[153  85] ; [27 16],[152.45551601  85.54448399] ; [27.54448399 15.45551601],0
p11,1,0.861156,0.030591,[198  42] ; [35  8],[197.59717314  42.40282686] ; [35.40282686  7.59717314],0
n2,1,0.901955,0.015176,[35 13] ; [6 2],[35.14285714 12.85714286] ; [5.85714286 2.14285714],0
b1,1,0.913546,0.011787,[ 97 143] ; [17 26],[ 96.67844523 143.32155477] ; [17.32155477 25.67844523],0
p3,1,0.937538,0.006141,[170  70] ; [30 12],[170.21276596  69.78723404] ; [29.78723404 12.21276596],0
b5,1,0.937711,0.006107,[138 102] ; [25 18],[138.23321555 101.76678445] ; [24.76678445 18.23321555],0
p6,1,0.993367,6.9e-05,[133 105] ; [24 19],[132.97508897 105.02491103] ; [24.02491103 18.97508897],0
