Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,88.718003,[252  41] ; [59 80],[210.93287037  82.06712963] ; [100.06712963  38.93287037],1
s1,1,0.694174,0.154604,[ 12 274] ; [  7 132],[ 12.78588235 273.21411765] ; [  6.21411765 132.78588235],0
b2,1,0.706459,0.141839,[ 72 111] ; [28 48],[ 70.65637066 112.34362934] ; [29.34362934 46.65637066],0
b3,1,0.706459,0.141839,[ 72 111] ; [28 48],[ 70.65637066 112.34362934] ; [29.34362934 46.65637066],0
b5,1,0.731837,0.117431,[189 105] ; [87 52],[187.39953811 106.60046189] ; [88.60046189 50.39953811],0
v2,1,0.771868,0.084061,[140 140] ; [67 63],[141.36585366 138.63414634] ; [65.63414634 64.36585366],0
n3,1,0.825579,0.048565,[63 23] ; [36 12],[63.53731343 22.46268657] ; [35.46268657 12.53731343],0
p6,1,0.897262,0.016672,[ 67 224] ; [ 31 107],[ 66.47552448 224.52447552] ; [ 31.52447552 106.47552448],0
b4,1,0.916355,0.011031,[175 119] ; [82 57],[174.49884527 119.50115473] ; [82.50115473 56.49884527],0
r4,1,0.916906,0.010885,[257  37] ; [122  17],[257.33487298  36.66512702] ; [121.66512702  17.33487298],0
b1,1,0.970245,0.001391,[119 175] ; [56 83],[118.8221709 175.1778291] ; [56.1778291 82.8221709],0
s5,1,0.972682,0.001173,[ 80 205] ; [36 93],[ 79.85507246 205.14492754] ; [36.14492754 92.85507246],0
d3,1,0.975873,0.000915,[190 102] ; [90 48],[190.13953488 101.86046512] ; [89.86046512 48.13953488],0
p1,1,0.995103,3.8e-05,[ 17 277] ; [  8 130],[ 17.01388889 276.98611111] ; [  7.98611111 130.01388889],0
