Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,37.38529,[122 141] ; [238  97],[158.3277592 104.6722408] ; [201.6722408 133.3277592],1
a4,1,0.039478,4.24019,[126 147] ; [188 157],[138.70873786 134.29126214] ; [175.29126214 169.70873786],0
s6,1,0.042346,4.12133,[171  96] ; [244  96],[182.54530478  84.45469522] ; [232.45469522 107.54530478],0
s7,1,0.042513,4.114655,[123 139] ; [181 146],[135.22580645 126.77419355] ; [168.77419355 158.22580645],0
b5,1,0.042555,4.112975,[150 123] ; [218 128],[162.30048465 110.69951535] ; [205.69951535 140.30048465],0
r4,1,0.04972,3.850861,[253  20] ; [333  13],[258.44588045  14.55411955] ; [327.55411955  18.44588045],0
r2,1,0.054957,3.683376,[257  13] ; [336   7],[261.1908646   8.8091354] ; [331.8091354  11.1908646],0
n6,1,0.055582,3.664528,[219  53] ; [295  47],[227.70032573  44.29967427] ; [286.29967427  55.70032573],0
u1,1,0.063809,3.435516,[ 53 220] ; [ 89 257],[ 62.62681745 210.37318255] ; [ 79.37318255 266.62681745],0
v4,1,0.065537,3.391405,[255  16] ; [335  10],[259.56168831  11.43831169] ; [330.43831169  14.56168831],0
a8,1,0.085575,2.955701,[ 30 220] ; [ 53 255],[ 37.18637993 212.81362007] ; [ 45.81362007 262.18637993],0
a2,1,0.08917,2.889289,[ 69 204] ; [109 237],[ 78.50403877 194.49596123] ; [ 99.49596123 246.50403877],0
d1,1,0.089442,2.88438,[185  88] ; [256  90],[194.49596123  78.50403877] ; [246.50403877  99.49596123],0
n2,1,0.091933,2.84019,[47 28] ; [45 14],[51.49253731 23.50746269] ; [40.50746269 18.49253731],0
a1,1,0.110727,2.54382,[  9 264] ; [ 21 325],[ 13.23101777 259.76898223] ; [ 16.76898223 329.23101777],0
n1,1,0.122949,2.379352,[23 51] ; [26 33],[27.26315789 46.73684211] ; [21.73684211 37.26315789],0
s1,1,0.152113,2.050932,[ 12 259] ; [  8 332],[  8.87070376 262.12929624] ; [ 11.12929624 328.87070376],0
p1,1,0.258758,1.275392,[ 15 256] ; [ 27 317],[ 18.50731707 252.49268293] ; [ 23.49268293 320.50731707],0
u3,1,0.272911,1.202056,[44 29] ; [49 22],[47.14583333 25.85416667] ; [45.85416667 25.14583333],0
d5,1,0.291393,1.113175,[238  35] ; [311  35],[242.1276252  30.8723748] ; [306.8723748  39.1276252],0
a7,1,0.294342,1.099653,[211  62] ; [254  91],[205.41262136  67.58737864] ; [259.58737864  85.41262136],0
d2,1,0.313173,1.017248,[144 129] ; [196 149],[150.19417476 122.80582524] ; [189.80582524 155.19417476],0
b1,1,0.352394,0.864818,[111 162] ; [128 218],[105.40710824 167.59289176] ; [133.59289176 212.40710824],0
s4,1,0.354245,0.858194,[ 47 222] ; [ 50 290],[ 42.8456486 226.1543514] ; [ 54.1543514 285.8456486],0
u2,1,0.632005,0.229352,[45 27] ; [41 29],[43.6056338 28.3943662] ; [42.3943662 27.6056338],0
n3,1,0.653425,0.201609,[50 24] ; [42 17],[51.18796992 22.81203008] ; [40.81203008 18.18796992],0
b4,1,0.678514,0.171803,[162 111] ; [211 135],[164.50565428 108.49434572] ; [208.49434572 137.50565428],0
a6,1,0.775888,0.081044,[191  82] ; [245 100],[192.60194175  80.39805825] ; [243.39805825 101.60194175],0
s3,1,0.916027,0.011118,[156 114] ; [195 145],[155.36065574 114.63934426] ; [195.63934426 144.36065574],0
d3,1,0.984546,0.000375,[214  59] ; [271  75],[213.90145396  59.09854604] ; [271.09854604  74.90145396],0
